Distance_(cm), NH3_Sens_HOF_NH_(), NH3_Sens_HOF_NH2_(), NH3_Sens_HOF_NH3_(), NH3_Sens_HOF_NNH_(), NH3_Sens_HOF_NO_(), NH3_Sens_HOF_NO2_(), NH3_Sens_HOF_N2O_(), NH3_Sens_HOF_HNO_(), NH3_Sens_HOF_CN_(), NH3_Sens_HOF_HCN_(), NH3_Sens_HOF_H2CN_(), NH3_Sens_HOF_HCNO_(), NH3_Sens_HOF_HOCN_(), NH3_Sens_HOF_HNCO_(), NH3_Sens_HOF_NCO_(), NH3_Sens_HOF_N2_(), NH3_Sens_HOF_C3H8_(), NH3_Sens_HOF_H2NO_(), NH3_Sens_HOF_N2H2_(), NH3_Sens_HOF_HONO_(), NH3_Sens_HOF_N2H3_(), NH3_Sens_HOF_N2H4_(), NNH_Sens_HOF_H2_(), NNH_Sens_HOF_H_(), NNH_Sens_HOF_O_(), NNH_Sens_HOF_O2_(), NNH_Sens_HOF_OH_(), NNH_Sens_HOF_H2O_(), NNH_Sens_HOF_HO2_(), NNH_Sens_HOF_H2O2_(), NNH_Sens_HOF_C_(), NNH_Sens_HOF_CH_(), NNH_Sens_HOF_CH2_(), NNH_Sens_HOF_CH2(S)_(), NNH_Sens_HOF_CH3_(), NNH_Sens_HOF_CH4_(), NNH_Sens_HOF_CO_(), NNH_Sens_HOF_CO2_(), NNH_Sens_HOF_HCO_(), NNH_Sens_HOF_CH2O_(), NNH_Sens_HOF_CH2OH_(), NNH_Sens_HOF_CH3O_(), NNH_Sens_HOF_CH3OH_(), NNH_Sens_HOF_C2H_(), NNH_Sens_HOF_C2H2_(), NNH_Sens_HOF_C2H3_(), NNH_Sens_HOF_C2H4_(), NNH_Sens_HOF_C2H5_(), NNH_Sens_HOF_C2H6_(), NNH_Sens_HOF_HCCO_(), NNH_Sens_HOF_CH2CO_(), NNH_Sens_HOF_HCCOH_(), NNH_Sens_HOF_N_(), NNH_Sens_HOF_NH_(), NNH_Sens_HOF_NH2_(), NNH_Sens_HOF_NH3_(), NNH_Sens_HOF_NNH_(), NNH_Sens_HOF_NO_(), NNH_Sens_HOF_NO2_(), NNH_Sens_HOF_N2O_(), NNH_Sens_HOF_HNO_(), NNH_Sens_HOF_CN_(), NNH_Sens_HOF_HCN_(), NNH_Sens_HOF_H2CN_(), NNH_Sens_HOF_HCNO_(), NNH_Sens_HOF_HOCN_(), NNH_Sens_HOF_HNCO_(), NNH_Sens_HOF_NCO_(), NNH_Sens_HOF_N2_(), NNH_Sens_HOF_C3H7_(), NNH_Sens_HOF_C3H8_(), NNH_Sens_HOF_CH2CHO_(), NNH_Sens_HOF_CH3CHO_(), NNH_Sens_HOF_H2NO_(), NNH_Sens_HOF_N2H2_(), NNH_Sens_HOF_HONO_(), NNH_Sens_HOF_N2H3_(), NNH_Sens_HOF_N2H4_(), NNH_Sens_HOF_NH2OH_(), NO_Sens_HOF_H2_(), NO_Sens_HOF_H_(), NO_Sens_HOF_O_(), NO_Sens_HOF_O2_(), NO_Sens_HOF_OH_(), NO_Sens_HOF_H2O_(), NO_Sens_HOF_HO2_(), NO_Sens_HOF_H2O2_(), NO_Sens_HOF_CH_(), NO_Sens_HOF_CH2_(), NO_Sens_HOF_CH2(S)_(), NO_Sens_HOF_CH3_(), NO_Sens_HOF_CH4_(), NO_Sens_HOF_CO_(), NO_Sens_HOF_CO2_(), NO_Sens_HOF_HCO_(), NO_Sens_HOF_CH2O_(), NO_Sens_HOF_CH2OH_(), NO_Sens_HOF_CH3O_(), NO_Sens_HOF_CH3OH_(), NO_Sens_HOF_C2H_(), NO_Sens_HOF_C2H2_(), NO_Sens_HOF_C2H3_(), NO_Sens_HOF_C2H4_(), NO_Sens_HOF_C2H5_(), NO_Sens_HOF_C2H6_(), NO_Sens_HOF_HCCO_(), NO_Sens_HOF_CH2CO_(), NO_Sens_HOF_HCCOH_(), NO_Sens_HOF_N_(), NO_Sens_HOF_NH_(), NO_Sens_HOF_NH2_(), NO_Sens_HOF_NH3_(), NO_Sens_HOF_NNH_(), NO_Sens_HOF_NO_(), NO_Sens_HOF_NO2_(), NO_Sens_HOF_N2O_(), NO_Sens_HOF_HNO_(), NO_Sens_HOF_CN_(), NO_Sens_HOF_HCN_(), NO_Sens_HOF_HCNO_(), NO_Sens_HOF_HNCO_(), NO_Sens_HOF_NCO_(), NO_Sens_HOF_N2_(), NO_Sens_HOF_C3H8_(), NO_Sens_HOF_CH2CHO_(), NO_Sens_HOF_H2NO_(), NO_Sens_HOF_N2H2_(), NO_Sens_HOF_HONO_(), NO_Sens_HOF_N2H3_(), NO_Sens_HOF_N2H4_(), NO2_Sens_HOF_H2_(), NO2_Sens_HOF_H_(), NO2_Sens_HOF_O_(), NO2_Sens_HOF_O2_(), NO2_Sens_HOF_OH_(), NO2_Sens_HOF_H2O_(), NO2_Sens_HOF_HO2_(), NO2_Sens_HOF_H2O2_(), NO2_Sens_HOF_C_(), NO2_Sens_HOF_CH_(), NO2_Sens_HOF_CH2_(), NO2_Sens_HOF_CH2(S)_(), NO2_Sens_HOF_CH3_(), NO2_Sens_HOF_CH4_(), NO2_Sens_HOF_CO_(), NO2_Sens_HOF_CO2_(), NO2_Sens_HOF_HCO_(), NO2_Sens_HOF_CH2O_(), NO2_Sens_HOF_CH2OH_(), NO2_Sens_HOF_CH3O_(), NO2_Sens_HOF_CH3OH_(), NO2_Sens_HOF_C2H_(), NO2_Sens_HOF_C2H2_(), NO2_Sens_HOF_C2H3_(), NO2_Sens_HOF_C2H4_(), NO2_Sens_HOF_C2H5_(), NO2_Sens_HOF_C2H6_(), NO2_Sens_HOF_HCCO_(), NO2_Sens_HOF_CH2CO_(), NO2_Sens_HOF_HCCOH_(), NO2_Sens_HOF_N_(), NO2_Sens_HOF_NH_(), NO2_Sens_HOF_NH2_(), NO2_Sens_HOF_NH3_(), NO2_Sens_HOF_NNH_(), NO2_Sens_HOF_NO_(), NO2_Sens_HOF_NO2_(), NO2_Sens_HOF_N2O_(), NO2_Sens_HOF_HNO_(), NO2_Sens_HOF_CN_(), NO2_Sens_HOF_HCN_(), NO2_Sens_HOF_HCNO_(), NO2_Sens_HOF_HNCO_(), NO2_Sens_HOF_NCO_(), NO2_Sens_HOF_N2_(), NO2_Sens_HOF_C3H7_(), NO2_Sens_HOF_C3H8_(), NO2_Sens_HOF_CH2CHO_(), NO2_Sens_HOF_H2NO_(), NO2_Sens_HOF_N2H2_(), NO2_Sens_HOF_HONO_(), NO2_Sens_HOF_N2H3_(), NO2_Sens_HOF_N2H4_(), N2O_Sens_HOF_H2_(), N2O_Sens_HOF_H_(), N2O_Sens_HOF_O_(), N2O_Sens_HOF_O2_(), N2O_Sens_HOF_OH_(), N2O_Sens_HOF_H2O_(), N2O_Sens_HOF_HO2_(), N2O_Sens_HOF_H2O2_(), N2O_Sens_HOF_CH_(), N2O_Sens_HOF_CH2_(), N2O_Sens_HOF_CH2(S)_(), N2O_Sens_HOF_CH3_(), N2O_Sens_HOF_CH4_(), N2O_Sens_HOF_CO_(), N2O_Sens_HOF_CO2_(), N2O_Sens_HOF_HCO_(), N2O_Sens_HOF_CH2O_(), N2O_Sens_HOF_CH2OH_(), N2O_Sens_HOF_CH3O_(), N2O_Sens_HOF_CH3OH_(), N2O_Sens_HOF_C2H_(), N2O_Sens_HOF_C2H2_(), N2O_Sens_HOF_C2H3_(), N2O_Sens_HOF_C2H4_(), N2O_Sens_HOF_C2H5_(), N2O_Sens_HOF_C2H6_(), N2O_Sens_HOF_HCCO_(), N2O_Sens_HOF_CH2CO_(), N2O_Sens_HOF_N_(), N2O_Sens_HOF_NH_(), N2O_Sens_HOF_NH2_(), N2O_Sens_HOF_NH3_(), N2O_Sens_HOF_NNH_(), N2O_Sens_HOF_NO_(), N2O_Sens_HOF_NO2_(), N2O_Sens_HOF_N2O_(), N2O_Sens_HOF_HNO_(), N2O_Sens_HOF_CN_(), N2O_Sens_HOF_HCN_(), N2O_Sens_HOF_HCNO_(), N2O_Sens_HOF_HOCN_(), N2O_Sens_HOF_HNCO_(), N2O_Sens_HOF_NCO_(), N2O_Sens_HOF_N2_(), N2O_Sens_HOF_C3H8_(), N2O_Sens_HOF_N2H2_(), N2O_Sens_HOF_HONO_(), N2O_Sens_HOF_N2H3_(), N2O_Sens_HOF_N2H4_(), HNO_Sens_HOF_H2_(), HNO_Sens_HOF_H_(), HNO_Sens_HOF_O_(), HNO_Sens_HOF_O2_(), HNO_Sens_HOF_OH_(), HNO_Sens_HOF_H2O_(), HNO_Sens_HOF_HO2_(), HNO_Sens_HOF_H2O2_(), HNO_Sens_HOF_C_(), HNO_Sens_HOF_CH_(), HNO_Sens_HOF_CH2_(), HNO_Sens_HOF_CH2(S)_(), HNO_Sens_HOF_CH3_(), HNO_Sens_HOF_CH4_(), HNO_Sens_HOF_CO_(), HNO_Sens_HOF_CO2_(), HNO_Sens_HOF_HCO_(), HNO_Sens_HOF_CH2O_(), HNO_Sens_HOF_CH2OH_(), HNO_Sens_HOF_CH3O_(), HNO_Sens_HOF_CH3OH_(), HNO_Sens_HOF_C2H_(), HNO_Sens_HOF_C2H2_()
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.616757e+02, 1.495582e-03, 0.000000e+00, 0.000000e+00, 2.310077e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.118402e-03, -2.323700e-03, 0.000000e+00, 2.202754e-03, -1.635437e-03, -1.154059e-03, 1.176243e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.357056e-03, -1.324612e-03, 0.000000e+00, -1.372561e-03, 0.000000e+00, 0.000000e+00, 1.750043e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.534583e+02, 0.000000e+00, 1.774208e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.620756e+02, 3.432452e-03, 0.000000e+00, -1.052977e-03, 2.857391e-02, 0.000000e+00, 0.000000e+00, 1.461878e-03, -2.963340e-03, 0.000000e+00, 2.983238e-03, -1.959829e-03, -1.508721e-03, 1.492588e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.206363e-03, 0.000000e+00, -1.916975e-03, -1.122733e-03, -1.583104e-03, 0.000000e+00, 0.000000e+00, 2.228348e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.538415e+02, 0.000000e+00, 1.776891e+02, 0.000000e+00, 0.000000e+00, -3.479036e+02, 7.585185e-03, -1.333581e-03, -1.986725e-03, 4.915098e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.598134e-03, -5.192346e-03, -1.514044e-03, 5.407437e-03, -3.304003e-03, -2.681528e-03, 2.607512e-02, 0.000000e+00, 1.115039e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.111665e-03, 0.000000e+00, -3.592007e-03, -2.084672e-03, -2.601434e-03, 0.000000e+00, 0.000000e+00, 3.900793e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.369646e+02, 0.000000e+00, 2.358753e+02, 0.000000e+00, 2.735633e-02, -1.277893e-01, 2.770803e-01, -3.084203e-03, -3.598297e-02, -3.990544e-01, 0.000000e+00, 1.446206e-02, -2.875040e-02, 2.260481e-02, -2.059483e-03, 2.046702e-01, 1.018005e-01, 0.000000e+00, -1.657227e-01, 0.000000e+00, -8.533305e-02, 2.060362e-03, -7.813244e-03, -1.805345e-02, 0.000000e+00, 5.529063e-03, -7.010218e-03, -9.635255e-03, -1.047228e-02, -1.180022e-03, 0.000000e+00, 0.000000e+00, 1.043363e-02, -1.010293e+00, -2.773617e-01, -5.859581e-02, 5.739018e-01, -5.446247e-02, 1.267932e-03, -2.322415e-01, 8.336485e-02, -1.154301e-02, 3.753957e-03, 1.004765e-03, 0.000000e+00, -1.426849e-02, -2.059174e-02, -1.548527e-02, 0.000000e+00, -1.232290e+00, 7.462571e-03, 9.679455e-01, -1.320936e-02, 0.000000e+00, -3.461963e+02, 2.832779e-03, 0.000000e+00, -1.017365e-03, 3.352665e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.024835e-03, -4.407781e-03, -1.502106e-03, 5.685420e-03, -1.693578e-03, 3.012054e-03, 0.000000e+00, 0.000000e+00, 2.244029e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.564103e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.616757e+02, 1.495582e-03, 0.000000e+00, 0.000000e+00, 2.310077e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.118402e-03, -2.323699e-03, 0.000000e+00, 2.202754e-03, -1.635437e-03, -1.154059e-03, 1.176243e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.357056e-03, -1.324612e-03, 0.000000e+00, -1.372561e-03, 0.000000e+00, 0.000000e+00, 1.750043e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.534583e+02, 0.000000e+00, 1.774208e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.620756e+02, 3.432452e-03, 0.000000e+00, -1.052977e-03, 2.857391e-02, 0.000000e+00, 0.000000e+00, 1.461878e-03, -2.963340e-03, 0.000000e+00, 2.983238e-03, -1.959829e-03, -1.508721e-03, 1.492588e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.206363e-03, 0.000000e+00, -1.916975e-03, -1.122733e-03, -1.583104e-03, 0.000000e+00, 0.000000e+00, 2.228348e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.538415e+02, 0.000000e+00, 1.776891e+02, 0.000000e+00, 0.000000e+00, -3.479036e+02, 7.585185e-03, -1.333581e-03, -1.986725e-03, 4.915098e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.598134e-03, -5.192346e-03, -1.514044e-03, 5.407437e-03, -3.304003e-03, -2.681528e-03, 2.607512e-02, 0.000000e+00, 1.115039e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.111665e-03, 0.000000e+00, -3.592007e-03, -2.084672e-03, -2.601434e-03, 0.000000e+00, 0.000000e+00, 3.900793e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.369646e+02, 0.000000e+00, 2.358753e+02, 0.000000e+00, 2.735633e-02, -1.277893e-01, 2.770803e-01, -3.084203e-03, -3.598297e-02, -3.990544e-01, 0.000000e+00, 1.446206e-02, -2.875040e-02, 2.260481e-02, -2.059483e-03, 2.046702e-01, 1.018005e-01, 0.000000e+00, -1.657227e-01, 0.000000e+00, -8.533305e-02, 2.060362e-03, -7.813244e-03, -1.805345e-02, 0.000000e+00, 5.529063e-03, -7.010218e-03, -9.635255e-03, -1.047228e-02, -1.180022e-03, 0.000000e+00, 0.000000e+00, 1.043363e-02, -1.010293e+00, -2.773617e-01, -5.859581e-02, 5.739018e-01, -5.446247e-02, 1.267932e-03, -2.322415e-01, 8.336485e-02, -1.154301e-02, 3.753957e-03, 1.004765e-03, 0.000000e+00, -1.426849e-02, -2.059174e-02, -1.548527e-02, 0.000000e+00, -1.232290e+00, 7.462571e-03, 9.679455e-01, -1.320936e-02, 0.000000e+00, -3.461963e+02, 2.832779e-03, 0.000000e+00, -1.017365e-03, 3.352665e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.024835e-03, -4.407781e-03, -1.502106e-03, 5.685420e-03, -1.693578e-03, 3.012054e-03, 0.000000e+00, 0.000000e+00, 2.244029e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
5.128205e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.616741e+02, 1.471486e-03, 0.000000e+00, 0.000000e+00, 2.272861e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.100384e-03, -2.286263e-03, 0.000000e+00, 2.167266e-03, -1.609089e-03, -1.135466e-03, 1.157293e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.335198e-03, -1.303270e-03, 0.000000e+00, -1.350447e-03, 0.000000e+00, 0.000000e+00, 1.721848e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.534571e+02, 0.000000e+00, 1.774199e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.620756e+02, 3.421003e-03, 0.000000e+00, -1.046842e-03, 2.837074e-02, 0.000000e+00, 0.000000e+00, 1.452127e-03, -2.943000e-03, 0.000000e+00, 2.964144e-03, -1.945377e-03, -1.498659e-03, 1.482284e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.198058e-03, 0.000000e+00, -1.905626e-03, -1.115990e-03, -1.570909e-03, 0.000000e+00, 0.000000e+00, 2.213025e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.538417e+02, 0.000000e+00, 1.776892e+02, 0.000000e+00, 0.000000e+00, -3.479035e+02, 7.574702e-03, -1.327066e-03, -1.979969e-03, 4.891815e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.587090e-03, -5.169184e-03, -1.507045e-03, 5.385988e-03, -3.287337e-03, -2.670132e-03, 2.595766e-02, 0.000000e+00, 1.108272e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.102204e-03, 0.000000e+00, -3.579462e-03, -2.077188e-03, -2.587267e-03, 0.000000e+00, 0.000000e+00, 3.883340e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.369646e+02, 0.000000e+00, 2.358753e+02, 0.000000e+00, 2.739560e-02, 1.049347e-01, 1.487774e-01, -3.081302e-03, -3.602262e-02, -3.998309e-01, 0.000000e+00, 1.448240e-02, -2.880043e-02, 2.265980e-02, -2.054638e-03, 2.049162e-01, 1.019525e-01, 0.000000e+00, -1.660687e-01, 0.000000e+00, -8.545254e-02, 2.062578e-03, -7.823860e-03, -1.807682e-02, 0.000000e+00, 5.536318e-03, -7.019292e-03, -9.646034e-03, -1.048696e-02, -1.181412e-03, 0.000000e+00, 0.000000e+00, 1.044748e-02, -1.011635e+00, -2.777420e-01, -5.865870e-02, 5.746669e-01, -5.451939e-02, 1.269578e-03, -1.938263e-01, 8.345579e-02, -1.155763e-02, 3.758754e-03, 1.005533e-03, 0.000000e+00, -1.428749e-02, -2.061891e-02, -1.088189e-02, 0.000000e+00, -1.008494e+00, 7.472433e-03, 8.114274e-01, -1.322697e-02, 0.000000e+00, -3.461902e+02, 2.830490e-03, 0.000000e+00, -1.013643e-03, 3.341348e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.022486e-03, -4.404472e-03, -1.502510e-03, 5.694034e-03, -1.680263e-03, 3.054311e-03, 0.000000e+00, 0.000000e+00, 2.251083e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
7.692308e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.616613e+02, 1.368644e-03, 0.000000e+00, 0.000000e+00, 2.114024e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.023484e-03, -2.126489e-03, 0.000000e+00, 2.015809e-03, -1.496639e-03, -1.056115e-03, 1.076417e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.241891e-03, -1.212192e-03, -2.909855e-03, -1.256072e-03, 0.000000e+00, 0.000000e+00, 1.601518e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.534476e+02, 0.000000e+00, 1.774133e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.620755e+02, 3.370993e-03, 0.000000e+00, -1.020570e-03, 2.750496e-02, 0.000000e+00, 0.000000e+00, 1.410511e-03, -2.856252e-03, 0.000000e+00, 2.882576e-03, -1.883843e-03, -1.455717e-03, 1.438344e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.162638e-03, 0.000000e+00, -1.857045e-03, -1.087142e-03, -1.519029e-03, 0.000000e+00, 0.000000e+00, 2.147680e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.538421e+02, 0.000000e+00, 1.776895e+02, 0.000000e+00, 0.000000e+00, -3.479029e+02, 7.526494e-03, -1.299575e-03, -1.951023e-03, 4.793461e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.540241e-03, -5.071124e-03, -1.477452e-03, 5.294739e-03, -3.217089e-03, -2.621791e-03, 2.546055e-02, 0.000000e+00, 1.079916e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.062155e-03, 0.000000e+00, -3.525782e-03, -2.045210e-03, -2.527708e-03, 0.000000e+00, 0.000000e+00, 3.809453e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.369647e+02, 0.000000e+00, 2.358754e+02, 0.000000e+00, 2.743631e-02, 2.865897e-01, 4.980496e-02, -3.056538e-03, -3.602815e-02, -4.012406e-01, 0.000000e+00, 1.450222e-02, -2.887829e-02, 2.278373e-02, -2.026457e-03, 2.050292e-01, 1.021273e-01, 0.000000e+00, -1.667483e-01, 0.000000e+00, -8.556753e-02, 2.062676e-03, -7.833088e-03, -1.809350e-02, 0.000000e+00, 5.541818e-03, -7.025766e-03, -9.648149e-03, -1.050111e-02, -1.181949e-03, 0.000000e+00, 0.000000e+00, 1.045850e-02, -1.012707e+00, -2.780837e-01, -5.866094e-02, 5.752861e-01, -5.451534e-02, 1.270764e-03, -1.642085e-01, 8.346481e-02, -1.156702e-02, 3.761970e-03, 1.004326e-03, 0.000000e+00, -1.430280e-02, -2.064001e-02, -7.337172e-03, 0.000000e+00, -8.343532e-01, 7.480133e-03, 6.896377e-01, -1.324123e-02, 0.000000e+00, -3.461752e+02, 2.799081e-03, 0.000000e+00, 0.000000e+00, 3.273959e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.997452e-03, -4.356277e-03, -1.491434e-03, 5.676861e-03, -1.619683e-03, 3.176796e-03, 0.000000e+00, 0.000000e+00, 2.257055e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
