Distance_(cm), CH2CO_Sens_HOF_HONO_(), CH2CO_Sens_HOF_N2H3_(), CH2CO_Sens_HOF_N2H4_(), CH2CO_Sens_HOF_NH2OH_(), HCCOH_Sens_HOF_H2_(), HCCOH_Sens_HOF_H_(), HCCOH_Sens_HOF_O_(), HCCOH_Sens_HOF_O2_(), HCCOH_Sens_HOF_OH_(), HCCOH_Sens_HOF_H2O_(), HCCOH_Sens_HOF_HO2_(), HCCOH_Sens_HOF_H2O2_(), HCCOH_Sens_HOF_C_(), HCCOH_Sens_HOF_CH_(), HCCOH_Sens_HOF_CH2_(), HCCOH_Sens_HOF_CH2(S)_(), HCCOH_Sens_HOF_CH3_(), HCCOH_Sens_HOF_CH4_(), HCCOH_Sens_HOF_CO_(), HCCOH_Sens_HOF_CO2_(), HCCOH_Sens_HOF_HCO_(), HCCOH_Sens_HOF_CH2O_(), HCCOH_Sens_HOF_CH2OH_(), HCCOH_Sens_HOF_CH3O_(), HCCOH_Sens_HOF_CH3OH_(), HCCOH_Sens_HOF_C2H_(), HCCOH_Sens_HOF_C2H2_(), HCCOH_Sens_HOF_C2H3_(), HCCOH_Sens_HOF_C2H4_(), HCCOH_Sens_HOF_C2H5_(), HCCOH_Sens_HOF_C2H6_(), HCCOH_Sens_HOF_HCCO_(), HCCOH_Sens_HOF_CH2CO_(), HCCOH_Sens_HOF_HCCOH_(), HCCOH_Sens_HOF_N_(), HCCOH_Sens_HOF_NH_(), HCCOH_Sens_HOF_NH2_(), HCCOH_Sens_HOF_NH3_(), HCCOH_Sens_HOF_NNH_(), HCCOH_Sens_HOF_NO_(), HCCOH_Sens_HOF_NO2_(), HCCOH_Sens_HOF_N2O_(), HCCOH_Sens_HOF_HNO_(), HCCOH_Sens_HOF_CN_(), HCCOH_Sens_HOF_HCN_(), HCCOH_Sens_HOF_H2CN_(), HCCOH_Sens_HOF_HCNO_(), HCCOH_Sens_HOF_HOCN_(), HCCOH_Sens_HOF_HNCO_(), HCCOH_Sens_HOF_NCO_(), HCCOH_Sens_HOF_N2_(), HCCOH_Sens_HOF_C3H8_(), HCCOH_Sens_HOF_CH3CHO_(), HCCOH_Sens_HOF_H2NO_(), HCCOH_Sens_HOF_N2H2_(), HCCOH_Sens_HOF_HONO_(), HCCOH_Sens_HOF_N2H3_(), HCCOH_Sens_HOF_N2H4_(), HCCOH_Sens_HOF_NH2OH_(), N_Sens_HOF_H2_(), N_Sens_HOF_H_(), N_Sens_HOF_O_(), N_Sens_HOF_O2_(), N_Sens_HOF_OH_(), N_Sens_HOF_H2O_(), N_Sens_HOF_HO2_(), N_Sens_HOF_H2O2_(), N_Sens_HOF_C_(), N_Sens_HOF_CH_(), N_Sens_HOF_CH2_(), N_Sens_HOF_CH2(S)_(), N_Sens_HOF_CH3_(), N_Sens_HOF_CH4_(), N_Sens_HOF_CO_(), N_Sens_HOF_CO2_(), N_Sens_HOF_HCO_(), N_Sens_HOF_CH2O_(), N_Sens_HOF_CH2OH_(), N_Sens_HOF_CH3O_(), N_Sens_HOF_CH3OH_(), N_Sens_HOF_C2H_(), N_Sens_HOF_C2H2_(), N_Sens_HOF_C2H3_(), N_Sens_HOF_C2H4_(), N_Sens_HOF_C2H5_(), N_Sens_HOF_C2H6_(), N_Sens_HOF_HCCO_(), N_Sens_HOF_CH2CO_(), N_Sens_HOF_HCCOH_(), N_Sens_HOF_N_(), N_Sens_HOF_NH_(), N_Sens_HOF_NH2_(), N_Sens_HOF_NH3_(), N_Sens_HOF_NNH_(), N_Sens_HOF_NO_(), N_Sens_HOF_NO2_(), N_Sens_HOF_N2O_(), N_Sens_HOF_HNO_(), N_Sens_HOF_CN_(), N_Sens_HOF_HCN_(), N_Sens_HOF_H2CN_(), N_Sens_HOF_HCNO_(), N_Sens_HOF_HOCN_(), N_Sens_HOF_HNCO_(), N_Sens_HOF_NCO_(), N_Sens_HOF_N2_(), N_Sens_HOF_C3H8_(), N_Sens_HOF_CH2CHO_(), N_Sens_HOF_H2NO_(), N_Sens_HOF_N2H2_(), N_Sens_HOF_HONO_(), N_Sens_HOF_N2H3_(), N_Sens_HOF_N2H4_(), NH_Sens_HOF_H2_(), NH_Sens_HOF_H_(), NH_Sens_HOF_O_(), NH_Sens_HOF_O2_(), NH_Sens_HOF_OH_(), NH_Sens_HOF_H2O_(), NH_Sens_HOF_HO2_(), NH_Sens_HOF_H2O2_(), NH_Sens_HOF_C_(), NH_Sens_HOF_CH_(), NH_Sens_HOF_CH2_(), NH_Sens_HOF_CH2(S)_(), NH_Sens_HOF_CH3_(), NH_Sens_HOF_CH4_(), NH_Sens_HOF_CO_(), NH_Sens_HOF_CO2_(), NH_Sens_HOF_HCO_(), NH_Sens_HOF_CH2O_(), NH_Sens_HOF_CH2OH_(), NH_Sens_HOF_CH3O_(), NH_Sens_HOF_CH3OH_(), NH_Sens_HOF_C2H_(), NH_Sens_HOF_C2H2_(), NH_Sens_HOF_C2H3_(), NH_Sens_HOF_C2H4_(), NH_Sens_HOF_C2H5_(), NH_Sens_HOF_C2H6_(), NH_Sens_HOF_HCCO_(), NH_Sens_HOF_CH2CO_(), NH_Sens_HOF_HCCOH_(), NH_Sens_HOF_N_(), NH_Sens_HOF_NH_(), NH_Sens_HOF_NH2_(), NH_Sens_HOF_NH3_(), NH_Sens_HOF_NNH_(), NH_Sens_HOF_NO_(), NH_Sens_HOF_NO2_(), NH_Sens_HOF_N2O_(), NH_Sens_HOF_HNO_(), NH_Sens_HOF_CN_(), NH_Sens_HOF_HCN_(), NH_Sens_HOF_H2CN_(), NH_Sens_HOF_HCNO_(), NH_Sens_HOF_HOCN_(), NH_Sens_HOF_HNCO_(), NH_Sens_HOF_NCO_(), NH_Sens_HOF_N2_(), NH_Sens_HOF_C3H8_(), NH_Sens_HOF_CH2CHO_(), NH_Sens_HOF_H2NO_(), NH_Sens_HOF_N2H2_(), NH_Sens_HOF_HONO_(), NH_Sens_HOF_N2H3_(), NH_Sens_HOF_N2H4_(), NH2_Sens_HOF_H2_(), NH2_Sens_HOF_H_(), NH2_Sens_HOF_O_(), NH2_Sens_HOF_O2_(), NH2_Sens_HOF_OH_(), NH2_Sens_HOF_H2O_(), NH2_Sens_HOF_HO2_(), NH2_Sens_HOF_H2O2_(), NH2_Sens_HOF_C_(), NH2_Sens_HOF_CH_(), NH2_Sens_HOF_CH2_(), NH2_Sens_HOF_CH2(S)_(), NH2_Sens_HOF_CH3_(), NH2_Sens_HOF_CH4_(), NH2_Sens_HOF_CO_(), NH2_Sens_HOF_CO2_(), NH2_Sens_HOF_HCO_(), NH2_Sens_HOF_CH2O_(), NH2_Sens_HOF_CH2OH_(), NH2_Sens_HOF_CH3O_(), NH2_Sens_HOF_CH3OH_(), NH2_Sens_HOF_C2H_(), NH2_Sens_HOF_C2H2_(), NH2_Sens_HOF_C2H3_(), NH2_Sens_HOF_C2H4_(), NH2_Sens_HOF_C2H5_(), NH2_Sens_HOF_C2H6_(), NH2_Sens_HOF_HCCO_(), NH2_Sens_HOF_CH2CO_(), NH2_Sens_HOF_HCCOH_(), NH2_Sens_HOF_N_(), NH2_Sens_HOF_NH_(), NH2_Sens_HOF_NH2_(), NH2_Sens_HOF_NH3_(), NH2_Sens_HOF_NNH_(), NH2_Sens_HOF_NO_(), NH2_Sens_HOF_NO2_(), NH2_Sens_HOF_N2O_(), NH2_Sens_HOF_HNO_(), NH2_Sens_HOF_CN_(), NH2_Sens_HOF_HCN_(), NH2_Sens_HOF_H2CN_(), NH2_Sens_HOF_HCNO_(), NH2_Sens_HOF_HOCN_(), NH2_Sens_HOF_HNCO_(), NH2_Sens_HOF_NCO_(), NH2_Sens_HOF_N2_(), NH2_Sens_HOF_C3H7_(), NH2_Sens_HOF_C3H8_(), NH2_Sens_HOF_CH2CHO_(), NH2_Sens_HOF_CH3CHO_(), NH2_Sens_HOF_H2NO_(), NH2_Sens_HOF_N2H2_(), NH2_Sens_HOF_HONO_(), NH2_Sens_HOF_N2H3_(), NH2_Sens_HOF_N2H4_(), NH2_Sens_HOF_NH2OH_(), NH3_Sens_HOF_H2_(), NH3_Sens_HOF_H_(), NH3_Sens_HOF_O_(), NH3_Sens_HOF_O2_(), NH3_Sens_HOF_OH_(), NH3_Sens_HOF_H2O_(), NH3_Sens_HOF_HO2_(), NH3_Sens_HOF_H2O2_(), NH3_Sens_HOF_C_(), NH3_Sens_HOF_CH_(), NH3_Sens_HOF_CH2_(), NH3_Sens_HOF_CH2(S)_(), NH3_Sens_HOF_CH3_(), NH3_Sens_HOF_CH4_(), NH3_Sens_HOF_CO_(), NH3_Sens_HOF_CO2_(), NH3_Sens_HOF_HCO_(), NH3_Sens_HOF_CH2O_(), NH3_Sens_HOF_CH2OH_(), NH3_Sens_HOF_CH3O_(), NH3_Sens_HOF_CH3OH_(), NH3_Sens_HOF_C2H_(), NH3_Sens_HOF_C2H2_(), NH3_Sens_HOF_C2H3_(), NH3_Sens_HOF_C2H4_(), NH3_Sens_HOF_C2H5_(), NH3_Sens_HOF_C2H6_(), NH3_Sens_HOF_HCCO_(), NH3_Sens_HOF_CH2CO_(), NH3_Sens_HOF_HCCOH_(), NH3_Sens_HOF_N_()
0.000000e+00, 0.000000e+00, -7.146668e-02, 7.794658e-03, 0.000000e+00, 2.295969e-01, -1.386703e+01, 7.961789e+00, -1.356403e-01, -2.013928e-01, -1.159634e+01, -1.143938e-02, 7.852988e-02, 0.000000e+00, -6.918013e-02, 1.551533e+00, 2.692854e+00, -6.770475e-01, -8.117358e-01, 4.071466e-01, -3.774582e-01, 0.000000e+00, -1.218590e+00, -1.125271e-01, -7.766374e-02, 7.883807e-02, 8.775128e-01, 1.256787e+01, 9.411678e+00, -2.710981e-01, -5.684462e-02, 1.437510e-01, 2.250017e-03, -8.370962e-03, -7.522039e+00, 0.000000e+00, -7.260877e-01, -1.925190e+00, -7.868393e-01, 5.517259e-01, 7.379804e-01, -5.711137e-03, -1.269952e-02, -1.107215e+00, 1.459295e-02, -5.388835e-03, 0.000000e+00, -1.718919e-02, 0.000000e+00, -4.379295e-02, -1.768698e-03, 1.389813e-02, 1.531600e-03, 0.000000e+00, 0.000000e+00, 1.551620e+00, -2.070598e-03, -1.211011e+00, 5.373675e-02, 0.000000e+00, 0.000000e+00, -3.339971e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -9.720581e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.934581e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.235356e+02, 0.000000e+00, 2.264749e+02, 0.000000e+00, 0.000000e+00, -3.469299e+02, 1.295793e-03, 0.000000e+00, 0.000000e+00, 1.979471e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.001958e-03, 0.000000e+00, 1.897627e-03, -1.409581e-03, 0.000000e+00, 1.014250e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.133532e-03, -1.150006e-03, 0.000000e+00, -1.181874e-03, 0.000000e+00, 0.000000e+00, 1.509219e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.360427e+02, 0.000000e+00, 2.352299e+02, 0.000000e+00, 0.000000e+00, -1.707281e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.017535e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.024764e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 5.186096e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.653701e+02, 0.000000e+00, 1.157591e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.564103e-02, 0.000000e+00, -7.146668e-02, 7.794658e-03, 0.000000e+00, 2.295969e-01, -1.386703e+01, 7.961789e+00, -1.356403e-01, -2.013928e-01, -1.159634e+01, -1.143938e-02, 7.852988e-02, 0.000000e+00, -6.918013e-02, 1.551533e+00, 2.692854e+00, -6.770475e-01, -8.117358e-01, 4.071466e-01, -3.774582e-01, 0.000000e+00, -1.218590e+00, -1.125271e-01, -7.766374e-02, 7.883807e-02, 8.775128e-01, 1.256787e+01, 9.411678e+00, -2.710981e-01, -5.684462e-02, 1.437510e-01, 2.250017e-03, -8.370962e-03, -7.522039e+00, 0.000000e+00, -7.260877e-01, -1.925190e+00, -7.868393e-01, 5.517259e-01, 7.379804e-01, -5.711137e-03, -1.269952e-02, -1.107215e+00, 1.459295e-02, -5.388835e-03, 0.000000e+00, -1.718919e-02, 0.000000e+00, -4.379295e-02, -1.768698e-03, 1.389813e-02, 1.531600e-03, 0.000000e+00, 0.000000e+00, 1.551620e+00, -2.070598e-03, -1.211011e+00, 5.373675e-02, 0.000000e+00, 0.000000e+00, -3.339971e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -9.720581e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.934581e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.235356e+02, 0.000000e+00, 2.264749e+02, 0.000000e+00, 0.000000e+00, -3.469299e+02, 1.295793e-03, 0.000000e+00, 0.000000e+00, 1.979471e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.001958e-03, 0.000000e+00, 1.897627e-03, -1.409581e-03, 0.000000e+00, 1.014250e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.133532e-03, -1.150006e-03, 0.000000e+00, -1.181874e-03, 0.000000e+00, 0.000000e+00, 1.509219e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.360427e+02, 0.000000e+00, 2.352299e+02, 0.000000e+00, 0.000000e+00, -1.707281e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.017535e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.024764e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 5.186096e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.653701e+02, 0.000000e+00, 1.157591e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
5.128205e-02, 0.000000e+00, -7.147476e-02, 7.794461e-03, 0.000000e+00, 2.296001e-01, -1.386684e+01, 7.961773e+00, -1.356333e-01, -2.013851e-01, -1.159659e+01, -1.143956e-02, 7.853114e-02, 0.000000e+00, -6.919224e-02, 1.551558e+00, 2.692861e+00, -6.770713e-01, -8.117181e-01, 4.071591e-01, -3.775855e-01, 0.000000e+00, -1.218597e+00, -1.125276e-01, -7.766406e-02, 7.883850e-02, 8.775128e-01, 1.256787e+01, 9.411678e+00, -2.710961e-01, -5.684549e-02, 1.437512e-01, 2.249998e-03, -8.370838e-03, -7.522039e+00, 0.000000e+00, -7.260979e-01, -1.925205e+00, -7.868250e-01, 5.517344e-01, 7.379953e-01, -5.711163e-03, -1.269932e-02, -1.107234e+00, 1.459355e-02, -5.388987e-03, 0.000000e+00, -1.718974e-02, 0.000000e+00, -4.379314e-02, -1.768723e-03, 1.389677e-02, 1.531610e-03, 0.000000e+00, 0.000000e+00, 1.551632e+00, -2.070575e-03, -1.211019e+00, 5.373655e-02, 0.000000e+00, 0.000000e+00, -3.339970e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -9.863645e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -5.007426e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.235356e+02, 0.000000e+00, 2.264749e+02, 0.000000e+00, 0.000000e+00, -3.471191e+02, 1.265941e-03, 0.000000e+00, 0.000000e+00, 1.932079e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.951734e-03, 0.000000e+00, 1.850629e-03, -1.373660e-03, 0.000000e+00, 9.885611e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.111763e-03, -1.119296e-03, 0.000000e+00, -1.151858e-03, 0.000000e+00, 0.000000e+00, 1.470969e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.362263e+02, 0.000000e+00, 2.353584e+02, 0.000000e+00, 0.000000e+00, -1.707235e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.001418e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.008554e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 5.104039e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.653658e+02, 0.000000e+00, 1.157560e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
7.692308e-02, 0.000000e+00, -7.150838e-02, 7.793640e-03, 0.000000e+00, 2.296134e-01, -1.386605e+01, 7.961706e+00, -1.356044e-01, -2.013527e-01, -1.159763e+01, -1.144031e-02, 7.853642e-02, 0.000000e+00, -6.924263e-02, 1.551663e+00, 2.692893e+00, -6.771706e-01, -8.116444e-01, 4.072111e-01, -3.781155e-01, 0.000000e+00, -1.218626e+00, -1.125296e-01, -7.766537e-02, 7.884029e-02, 8.775130e-01, 1.256787e+01, 9.411679e+00, -2.710881e-01, -5.684910e-02, 1.437519e-01, 2.249920e-03, -8.370324e-03, -7.522039e+00, 0.000000e+00, -7.261407e-01, -1.925266e+00, -7.867653e-01, 5.517697e-01, 7.380571e-01, -5.711274e-03, -1.269848e-02, -1.107312e+00, 1.459602e-02, -5.389621e-03, 0.000000e+00, -1.719206e-02, 0.000000e+00, -4.379393e-02, -1.768831e-03, 1.389108e-02, 1.531654e-03, 0.000000e+00, 0.000000e+00, 1.551682e+00, -2.070480e-03, -1.211052e+00, 5.373573e-02, 0.000000e+00, 0.000000e+00, -3.339966e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.048097e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.052452e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -5.321755e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.235356e+02, 0.000000e+00, 2.264749e+02, 0.000000e+00, 0.000000e+00, -3.483366e+02, 1.180668e-03, 0.000000e+00, 0.000000e+00, 1.796999e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.808878e-03, 0.000000e+00, 1.716869e-03, -1.271559e-03, 0.000000e+00, 9.155234e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.049031e-03, -1.032173e-03, 0.000000e+00, -1.066529e-03, 0.000000e+00, 0.000000e+00, 1.362220e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.374066e+02, 0.000000e+00, 2.361846e+02, 0.000000e+00, 0.000000e+00, -1.707169e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 9.316204e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 4.748649e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.653598e+02, 0.000000e+00, 1.157519e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
