Distance_(cm), HO2_Sens_HOF_CH3_(), HO2_Sens_HOF_CH4_(), HO2_Sens_HOF_CO_(), HO2_Sens_HOF_CO2_(), HO2_Sens_HOF_HCO_(), HO2_Sens_HOF_CH2O_(), HO2_Sens_HOF_CH2OH_(), HO2_Sens_HOF_CH3O_(), HO2_Sens_HOF_CH3OH_(), HO2_Sens_HOF_C2H_(), HO2_Sens_HOF_C2H2_(), HO2_Sens_HOF_C2H3_(), HO2_Sens_HOF_C2H4_(), HO2_Sens_HOF_C2H5_(), HO2_Sens_HOF_C2H6_(), HO2_Sens_HOF_HCCO_(), HO2_Sens_HOF_CH2CO_(), HO2_Sens_HOF_HCCOH_(), HO2_Sens_HOF_N_(), HO2_Sens_HOF_NH_(), HO2_Sens_HOF_NH2_(), HO2_Sens_HOF_NH3_(), HO2_Sens_HOF_NNH_(), HO2_Sens_HOF_NO_(), HO2_Sens_HOF_NO2_(), HO2_Sens_HOF_N2O_(), HO2_Sens_HOF_HNO_(), HO2_Sens_HOF_CN_(), HO2_Sens_HOF_HCN_(), HO2_Sens_HOF_H2CN_(), HO2_Sens_HOF_HCNO_(), HO2_Sens_HOF_HOCN_(), HO2_Sens_HOF_HNCO_(), HO2_Sens_HOF_NCO_(), HO2_Sens_HOF_N2_(), HO2_Sens_HOF_C3H7_(), HO2_Sens_HOF_C3H8_(), HO2_Sens_HOF_CH2CHO_(), HO2_Sens_HOF_CH3CHO_(), HO2_Sens_HOF_H2NO_(), HO2_Sens_HOF_N2H2_(), HO2_Sens_HOF_HONO_(), HO2_Sens_HOF_N2H3_(), HO2_Sens_HOF_N2H4_(), HO2_Sens_HOF_NH2OH_(), H2O2_Sens_HOF_H2_(), H2O2_Sens_HOF_H_(), H2O2_Sens_HOF_O_(), H2O2_Sens_HOF_O2_(), H2O2_Sens_HOF_OH_(), H2O2_Sens_HOF_H2O_(), H2O2_Sens_HOF_HO2_(), H2O2_Sens_HOF_H2O2_(), H2O2_Sens_HOF_C_(), H2O2_Sens_HOF_CH_(), H2O2_Sens_HOF_CH2_(), H2O2_Sens_HOF_CH2(S)_(), H2O2_Sens_HOF_CH3_(), H2O2_Sens_HOF_CH4_(), H2O2_Sens_HOF_CO_(), H2O2_Sens_HOF_CO2_(), H2O2_Sens_HOF_HCO_(), H2O2_Sens_HOF_CH2O_(), H2O2_Sens_HOF_CH2OH_(), H2O2_Sens_HOF_CH3O_(), H2O2_Sens_HOF_CH3OH_(), H2O2_Sens_HOF_C2H_(), H2O2_Sens_HOF_C2H2_(), H2O2_Sens_HOF_C2H3_(), H2O2_Sens_HOF_C2H4_(), H2O2_Sens_HOF_C2H5_(), H2O2_Sens_HOF_C2H6_(), H2O2_Sens_HOF_HCCO_(), H2O2_Sens_HOF_CH2CO_(), H2O2_Sens_HOF_HCCOH_(), H2O2_Sens_HOF_N_(), H2O2_Sens_HOF_NH_(), H2O2_Sens_HOF_NH2_(), H2O2_Sens_HOF_NH3_(), H2O2_Sens_HOF_NNH_(), H2O2_Sens_HOF_NO_(), H2O2_Sens_HOF_NO2_(), H2O2_Sens_HOF_N2O_(), H2O2_Sens_HOF_HNO_(), H2O2_Sens_HOF_CN_(), H2O2_Sens_HOF_HCN_(), H2O2_Sens_HOF_HCNO_(), H2O2_Sens_HOF_HOCN_(), H2O2_Sens_HOF_HNCO_(), H2O2_Sens_HOF_NCO_(), H2O2_Sens_HOF_N2_(), H2O2_Sens_HOF_C3H8_(), H2O2_Sens_HOF_H2NO_(), H2O2_Sens_HOF_N2H2_(), H2O2_Sens_HOF_HONO_(), H2O2_Sens_HOF_N2H3_(), H2O2_Sens_HOF_N2H4_(), C_Sens_HOF_H2_(), C_Sens_HOF_H_(), C_Sens_HOF_O_(), C_Sens_HOF_O2_(), C_Sens_HOF_OH_(), C_Sens_HOF_H2O_(), C_Sens_HOF_HO2_(), C_Sens_HOF_H2O2_(), C_Sens_HOF_C_(), C_Sens_HOF_CH_(), C_Sens_HOF_CH2_(), C_Sens_HOF_CH2(S)_(), C_Sens_HOF_CH3_(), C_Sens_HOF_CH4_(), C_Sens_HOF_CO_(), C_Sens_HOF_CO2_(), C_Sens_HOF_HCO_(), C_Sens_HOF_CH2O_(), C_Sens_HOF_CH2OH_(), C_Sens_HOF_CH3O_(), C_Sens_HOF_CH3OH_(), C_Sens_HOF_C2H_(), C_Sens_HOF_C2H2_(), C_Sens_HOF_C2H3_(), C_Sens_HOF_C2H4_(), C_Sens_HOF_C2H5_(), C_Sens_HOF_C2H6_(), C_Sens_HOF_HCCO_(), C_Sens_HOF_CH2CO_(), C_Sens_HOF_HCCOH_(), C_Sens_HOF_N_(), C_Sens_HOF_NH_(), C_Sens_HOF_NH2_(), C_Sens_HOF_NH3_(), C_Sens_HOF_NNH_(), C_Sens_HOF_NO_(), C_Sens_HOF_NO2_(), C_Sens_HOF_N2O_(), C_Sens_HOF_HNO_(), C_Sens_HOF_CN_(), C_Sens_HOF_HCN_(), C_Sens_HOF_H2CN_(), C_Sens_HOF_HCNN_(), C_Sens_HOF_HCNO_(), C_Sens_HOF_HOCN_(), C_Sens_HOF_HNCO_(), C_Sens_HOF_NCO_(), C_Sens_HOF_N2_(), C_Sens_HOF_C3H7_(), C_Sens_HOF_C3H8_(), C_Sens_HOF_CH2CHO_(), C_Sens_HOF_CH3CHO_(), C_Sens_HOF_H2NO_(), C_Sens_HOF_N2H2_(), C_Sens_HOF_HONO_(), C_Sens_HOF_N2H3_(), C_Sens_HOF_N2H4_(), C_Sens_HOF_NH2OH_(), CH_Sens_HOF_H2_(), CH_Sens_HOF_H_(), CH_Sens_HOF_O_(), CH_Sens_HOF_O2_(), CH_Sens_HOF_OH_(), CH_Sens_HOF_H2O_(), CH_Sens_HOF_HO2_(), CH_Sens_HOF_H2O2_(), CH_Sens_HOF_C_(), CH_Sens_HOF_CH_(), CH_Sens_HOF_CH2_(), CH_Sens_HOF_CH2(S)_(), CH_Sens_HOF_CH3_(), CH_Sens_HOF_CH4_(), CH_Sens_HOF_CO_(), CH_Sens_HOF_CO2_(), CH_Sens_HOF_HCO_(), CH_Sens_HOF_CH2O_(), CH_Sens_HOF_CH2OH_(), CH_Sens_HOF_CH3O_(), CH_Sens_HOF_CH3OH_(), CH_Sens_HOF_C2H_(), CH_Sens_HOF_C2H2_(), CH_Sens_HOF_C2H3_(), CH_Sens_HOF_C2H4_(), CH_Sens_HOF_C2H5_(), CH_Sens_HOF_C2H6_(), CH_Sens_HOF_HCCO_(), CH_Sens_HOF_CH2CO_(), CH_Sens_HOF_HCCOH_(), CH_Sens_HOF_N_(), CH_Sens_HOF_NH_(), CH_Sens_HOF_NH2_(), CH_Sens_HOF_NH3_(), CH_Sens_HOF_NNH_(), CH_Sens_HOF_NO_(), CH_Sens_HOF_NO2_(), CH_Sens_HOF_N2O_(), CH_Sens_HOF_HNO_(), CH_Sens_HOF_CN_(), CH_Sens_HOF_HCN_(), CH_Sens_HOF_H2CN_(), CH_Sens_HOF_HCNN_(), CH_Sens_HOF_HCNO_(), CH_Sens_HOF_HOCN_(), CH_Sens_HOF_HNCO_(), CH_Sens_HOF_NCO_(), CH_Sens_HOF_N2_(), CH_Sens_HOF_C3H7_(), CH_Sens_HOF_C3H8_(), CH_Sens_HOF_CH2CHO_(), CH_Sens_HOF_CH3CHO_(), CH_Sens_HOF_H2NO_(), CH_Sens_HOF_N2H2_(), CH_Sens_HOF_HONO_(), CH_Sens_HOF_N2H3_(), CH_Sens_HOF_N2H4_(), CH_Sens_HOF_NH2OH_(), CH2_Sens_HOF_H2_(), CH2_Sens_HOF_H_(), CH2_Sens_HOF_O_(), CH2_Sens_HOF_O2_(), CH2_Sens_HOF_OH_(), CH2_Sens_HOF_H2O_(), CH2_Sens_HOF_HO2_(), CH2_Sens_HOF_H2O2_(), CH2_Sens_HOF_C_(), CH2_Sens_HOF_CH_(), CH2_Sens_HOF_CH2_(), CH2_Sens_HOF_CH2(S)_(), CH2_Sens_HOF_CH3_(), CH2_Sens_HOF_CH4_(), CH2_Sens_HOF_CO_(), CH2_Sens_HOF_CO2_(), CH2_Sens_HOF_HCO_(), CH2_Sens_HOF_CH2O_(), CH2_Sens_HOF_CH2OH_(), CH2_Sens_HOF_CH3O_(), CH2_Sens_HOF_CH3OH_(), CH2_Sens_HOF_C2H_(), CH2_Sens_HOF_C2H2_(), CH2_Sens_HOF_C2H3_(), CH2_Sens_HOF_C2H4_(), CH2_Sens_HOF_C2H5_(), CH2_Sens_HOF_C2H6_(), CH2_Sens_HOF_HCCO_(), CH2_Sens_HOF_CH2CO_(), CH2_Sens_HOF_HCCOH_(), CH2_Sens_HOF_N_(), CH2_Sens_HOF_NH_(), CH2_Sens_HOF_NH2_(), CH2_Sens_HOF_NH3_(), CH2_Sens_HOF_NNH_(), CH2_Sens_HOF_NO_(), CH2_Sens_HOF_NO2_(), CH2_Sens_HOF_N2O_(), CH2_Sens_HOF_HNO_(), CH2_Sens_HOF_CN_(), CH2_Sens_HOF_HCN_(), CH2_Sens_HOF_H2CN_()
0.000000e+00, 1.264431e-03, 0.000000e+00, 0.000000e+00, 6.751916e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.004566e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -8.310167e+01, 0.000000e+00, 5.817115e+01, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.710884e+02, 1.914469e-03, 0.000000e+00, 0.000000e+00, 2.956854e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.431531e-03, -2.974287e-03, 0.000000e+00, 2.819480e-03, -2.093326e-03, -1.477170e-03, 1.505567e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.213994e-03, 1.737007e-03, -1.695477e-03, -1.010722e-03, -1.756850e-03, 0.000000e+00, 0.000000e+00, 2.240017e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.657058e+02, 0.000000e+00, 1.159940e+02, 0.000000e+00, 3.054576e+00, -4.420688e+02, -2.175153e-03, 0.000000e+00, 1.043989e-03, -3.360078e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.351060e+02, 1.526314e+02, 1.340518e-03, -3.026239e-03, 2.490637e-03, 1.678560e-03, -1.710862e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.379540e-03, -1.974153e-03, 1.926614e-03, 1.134090e-03, 1.996403e-03, 0.000000e+00, 0.000000e+00, -2.545394e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -5.103369e+02, 0.000000e+00, 3.572359e+02, 0.000000e+00, 0.000000e+00, -1.266031e-02, -5.474036e+02, 2.436481e-03, 0.000000e+00, -1.036250e-03, 3.586879e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 9.213118e-01, -6.005619e-01, 0.000000e+00, 3.172612e-03, -2.155222e-03, -1.430319e-03, 1.586226e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.328276e-03, 4.908871e-03, 0.000000e+00, -1.087438e-03, -1.846251e-03, 0.000000e+00, 0.000000e+00, 2.355429e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -5.298978e+02, 0.000000e+00, 3.709284e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.590167e+02, 1.513529e-03, 0.000000e+00, 0.000000e+00, 2.366095e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.162805e-03, -2.741971e-03, 0.000000e+00, 2.325017e-03, -1.721555e-03, -1.241479e-03, 1.244222e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.235407e-03, -1.446384e-03, 0.000000e+00, -1.452665e-03, 0.000000e+00, 0.000000e+00, 1.852005e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.564103e-02, 1.264431e-03, 0.000000e+00, 0.000000e+00, 6.751916e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.004566e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -8.310167e+01, 0.000000e+00, 5.817115e+01, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.710884e+02, 1.914469e-03, 0.000000e+00, 0.000000e+00, 2.956854e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.431531e-03, -2.974287e-03, 0.000000e+00, 2.819480e-03, -2.093326e-03, -1.477170e-03, 1.505567e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.213994e-03, 1.737008e-03, -1.695477e-03, -1.010722e-03, -1.756850e-03, 0.000000e+00, 0.000000e+00, 2.240017e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.657058e+02, 0.000000e+00, 1.159940e+02, 0.000000e+00, 3.054576e+00, -4.420688e+02, -2.175153e-03, 0.000000e+00, 1.043989e-03, -3.360078e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.351060e+02, 1.526314e+02, 1.340518e-03, -3.026239e-03, 2.490637e-03, 1.678560e-03, -1.710862e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.379540e-03, -1.974153e-03, 1.926614e-03, 1.134090e-03, 1.996403e-03, 0.000000e+00, 0.000000e+00, -2.545394e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -5.103369e+02, 0.000000e+00, 3.572359e+02, 0.000000e+00, 0.000000e+00, -1.266031e-02, -5.474036e+02, 2.436481e-03, 0.000000e+00, -1.036250e-03, 3.586879e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 9.213118e-01, -6.005619e-01, 0.000000e+00, 3.172612e-03, -2.155222e-03, -1.430319e-03, 1.586226e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.328276e-03, 4.908871e-03, 0.000000e+00, -1.087438e-03, -1.846251e-03, 0.000000e+00, 0.000000e+00, 2.355429e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -5.298978e+02, 0.000000e+00, 3.709284e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.590167e+02, 1.513529e-03, 0.000000e+00, 0.000000e+00, 2.366095e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.162805e-03, -2.741971e-03, 0.000000e+00, 2.325017e-03, -1.721555e-03, -1.241479e-03, 1.244222e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.235407e-03, -1.446384e-03, 0.000000e+00, -1.452665e-03, 0.000000e+00, 0.000000e+00, 1.852005e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00
5.128205e-02, 1.244370e-03, 0.000000e+00, 0.000000e+00, 6.644793e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -8.310150e+01, 0.000000e+00, 5.817103e+01, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.710880e+02, 1.900898e-03, 0.000000e+00, 0.000000e+00, 2.935893e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.421383e-03, -2.953202e-03, 0.000000e+00, 2.799493e-03, -2.078487e-03, -1.466698e-03, 1.494894e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.205388e-03, 1.724694e-03, -1.683458e-03, -1.003603e-03, -1.744395e-03, 0.000000e+00, 0.000000e+00, 2.224138e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.657055e+02, 0.000000e+00, 1.159938e+02, 0.000000e+00, 3.054576e+00, -4.420688e+02, -2.175154e-03, 0.000000e+00, 1.043989e-03, -3.360078e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.351060e+02, 1.526314e+02, 1.340518e-03, -3.026239e-03, 2.490637e-03, 1.678560e-03, -1.710862e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.379541e-03, -1.974153e-03, 1.926615e-03, 1.134090e-03, 1.996403e-03, 0.000000e+00, 0.000000e+00, -2.545394e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -5.103369e+02, 0.000000e+00, 3.572359e+02, 0.000000e+00, 0.000000e+00, -6.992785e-01, -4.583634e+02, 3.060172e-03, 0.000000e+00, 0.000000e+00, 2.818420e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 5.364166e+01, -3.482254e+01, 0.000000e+00, 0.000000e+00, 1.967149e-03, 2.514215e-03, -1.169511e-02, 0.000000e+00, -2.268820e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.595311e-02, 5.530785e-03, 0.000000e+00, 1.415888e-03, 0.000000e+00, 0.000000e+00, -1.790452e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.252298e+02, 0.000000e+00, 2.976609e+02, 0.000000e+00, 0.000000e+00, 1.239589e-02, -2.729785e+02, -1.091601e-02, -1.152304e-03, -3.625669e-03, -5.141522e-02, 0.000000e+00, -1.810073e-03, 0.000000e+00, 4.497276e-03, -2.136819e-02, -1.469416e-03, 1.384304e-02, -2.060446e-02, -2.152539e-02, 1.338177e-01, 0.000000e+00, 1.733251e-02, 0.000000e+00, 0.000000e+00, -1.836537e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.809355e-03, 2.347175e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 7.508103e-03, -6.562747e-02, -3.339523e-02, -7.699903e-03, -1.592964e-02, 0.000000e+00, 0.000000e+00, 2.021990e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00
7.692308e-02, 1.159505e-03, 0.000000e+00, 0.000000e+00, 6.191621e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -8.310071e+01, 0.000000e+00, 5.817048e+01, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.710861e+02, 1.843465e-03, 0.000000e+00, 0.000000e+00, 2.847189e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.378438e-03, -2.863976e-03, 0.000000e+00, 2.714910e-03, -2.015688e-03, -1.422384e-03, 1.449728e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.168969e-03, 1.672585e-03, -1.632594e-03, 0.000000e+00, -1.691691e-03, 0.000000e+00, 0.000000e+00, 2.156939e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.657043e+02, 0.000000e+00, 1.159930e+02, 0.000000e+00, 3.054576e+00, -4.420688e+02, -2.175154e-03, 0.000000e+00, 1.043990e-03, -3.360079e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.351060e+02, 1.526314e+02, 1.340518e-03, -3.026240e-03, 2.490638e-03, 1.678561e-03, -1.710863e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.379541e-03, -1.974153e-03, 1.926615e-03, 1.134091e-03, 1.996404e-03, 0.000000e+00, 0.000000e+00, -2.545395e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -5.103369e+02, 0.000000e+00, 3.572359e+02, 0.000000e+00, 0.000000e+00, 3.065301e+00, -3.571764e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.203092e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.359649e+02, 1.531865e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.122592e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.283812e+02, 0.000000e+00, 2.998668e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.585782e+02, 1.412793e-03, 0.000000e+00, 0.000000e+00, 2.181705e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.056416e-03, -2.492382e-03, 0.000000e+00, 2.104532e-03, -1.531271e-03, -1.090316e-03, 1.111124e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.280516e-03, -1.251587e-03, 0.000000e+00, -1.296577e-03, 0.000000e+00, 0.000000e+00, 1.653216e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00
