Distance_(cm), CO2_Sens_HOF_C2H2_(), CO2_Sens_HOF_C2H3_(), CO2_Sens_HOF_C2H4_(), CO2_Sens_HOF_C2H5_(), CO2_Sens_HOF_C2H6_(), CO2_Sens_HOF_HCCO_(), CO2_Sens_HOF_CH2CO_(), CO2_Sens_HOF_N_(), CO2_Sens_HOF_NH_(), CO2_Sens_HOF_NH2_(), CO2_Sens_HOF_NH3_(), CO2_Sens_HOF_NNH_(), CO2_Sens_HOF_NO_(), CO2_Sens_HOF_NO2_(), CO2_Sens_HOF_N2O_(), CO2_Sens_HOF_HNO_(), CO2_Sens_HOF_CN_(), CO2_Sens_HOF_HCN_(), CO2_Sens_HOF_HCNO_(), CO2_Sens_HOF_HNCO_(), CO2_Sens_HOF_NCO_(), CO2_Sens_HOF_N2_(), CO2_Sens_HOF_C3H8_(), CO2_Sens_HOF_N2H2_(), CO2_Sens_HOF_HONO_(), CO2_Sens_HOF_N2H3_(), CO2_Sens_HOF_N2H4_(), HCO_Sens_HOF_H2_(), HCO_Sens_HOF_H_(), HCO_Sens_HOF_O_(), HCO_Sens_HOF_O2_(), HCO_Sens_HOF_OH_(), HCO_Sens_HOF_H2O_(), HCO_Sens_HOF_HO2_(), HCO_Sens_HOF_H2O2_(), HCO_Sens_HOF_C_(), HCO_Sens_HOF_CH_(), HCO_Sens_HOF_CH2_(), HCO_Sens_HOF_CH2(S)_(), HCO_Sens_HOF_CH3_(), HCO_Sens_HOF_CH4_(), HCO_Sens_HOF_CO_(), HCO_Sens_HOF_CO2_(), HCO_Sens_HOF_HCO_(), HCO_Sens_HOF_CH2O_(), HCO_Sens_HOF_CH2OH_(), HCO_Sens_HOF_CH3O_(), HCO_Sens_HOF_CH3OH_(), HCO_Sens_HOF_C2H_(), HCO_Sens_HOF_C2H2_(), HCO_Sens_HOF_C2H3_(), HCO_Sens_HOF_C2H4_(), HCO_Sens_HOF_C2H5_(), HCO_Sens_HOF_C2H6_(), HCO_Sens_HOF_HCCO_(), HCO_Sens_HOF_CH2CO_(), HCO_Sens_HOF_HCCOH_(), HCO_Sens_HOF_N_(), HCO_Sens_HOF_NH_(), HCO_Sens_HOF_NH2_(), HCO_Sens_HOF_NH3_(), HCO_Sens_HOF_NNH_(), HCO_Sens_HOF_NO_(), HCO_Sens_HOF_NO2_(), HCO_Sens_HOF_N2O_(), HCO_Sens_HOF_HNO_(), HCO_Sens_HOF_CN_(), HCO_Sens_HOF_HCN_(), HCO_Sens_HOF_H2CN_(), HCO_Sens_HOF_HCNO_(), HCO_Sens_HOF_HOCN_(), HCO_Sens_HOF_HNCO_(), HCO_Sens_HOF_NCO_(), HCO_Sens_HOF_N2_(), HCO_Sens_HOF_C3H7_(), HCO_Sens_HOF_C3H8_(), HCO_Sens_HOF_CH2CHO_(), HCO_Sens_HOF_CH3CHO_(), HCO_Sens_HOF_H2NO_(), HCO_Sens_HOF_N2H2_(), HCO_Sens_HOF_HONO_(), HCO_Sens_HOF_N2H3_(), HCO_Sens_HOF_N2H4_(), HCO_Sens_HOF_NH2OH_(), CH2O_Sens_HOF_H2_(), CH2O_Sens_HOF_H_(), CH2O_Sens_HOF_O_(), CH2O_Sens_HOF_O2_(), CH2O_Sens_HOF_OH_(), CH2O_Sens_HOF_H2O_(), CH2O_Sens_HOF_HO2_(), CH2O_Sens_HOF_H2O2_(), CH2O_Sens_HOF_C_(), CH2O_Sens_HOF_CH_(), CH2O_Sens_HOF_CH2_(), CH2O_Sens_HOF_CH2(S)_(), CH2O_Sens_HOF_CH3_(), CH2O_Sens_HOF_CH4_(), CH2O_Sens_HOF_CO_(), CH2O_Sens_HOF_CO2_(), CH2O_Sens_HOF_HCO_(), CH2O_Sens_HOF_CH2O_(), CH2O_Sens_HOF_CH2OH_(), CH2O_Sens_HOF_CH3O_(), CH2O_Sens_HOF_CH3OH_(), CH2O_Sens_HOF_C2H_(), CH2O_Sens_HOF_C2H2_(), CH2O_Sens_HOF_C2H3_(), CH2O_Sens_HOF_C2H4_(), CH2O_Sens_HOF_C2H5_(), CH2O_Sens_HOF_C2H6_(), CH2O_Sens_HOF_HCCO_(), CH2O_Sens_HOF_CH2CO_(), CH2O_Sens_HOF_HCCOH_(), CH2O_Sens_HOF_N_(), CH2O_Sens_HOF_NH_(), CH2O_Sens_HOF_NH2_(), CH2O_Sens_HOF_NH3_(), CH2O_Sens_HOF_NNH_(), CH2O_Sens_HOF_NO_(), CH2O_Sens_HOF_NO2_(), CH2O_Sens_HOF_N2O_(), CH2O_Sens_HOF_HNO_(), CH2O_Sens_HOF_CN_(), CH2O_Sens_HOF_HCN_(), CH2O_Sens_HOF_H2CN_(), CH2O_Sens_HOF_HCNO_(), CH2O_Sens_HOF_HOCN_(), CH2O_Sens_HOF_HNCO_(), CH2O_Sens_HOF_NCO_(), CH2O_Sens_HOF_N2_(), CH2O_Sens_HOF_C3H7_(), CH2O_Sens_HOF_C3H8_(), CH2O_Sens_HOF_CH2CHO_(), CH2O_Sens_HOF_CH3CHO_(), CH2O_Sens_HOF_H2NO_(), CH2O_Sens_HOF_N2H2_(), CH2O_Sens_HOF_HONO_(), CH2O_Sens_HOF_N2H3_(), CH2O_Sens_HOF_N2H4_(), CH2O_Sens_HOF_NH2OH_(), CH2OH_Sens_HOF_H2_(), CH2OH_Sens_HOF_H_(), CH2OH_Sens_HOF_O_(), CH2OH_Sens_HOF_O2_(), CH2OH_Sens_HOF_OH_(), CH2OH_Sens_HOF_H2O_(), CH2OH_Sens_HOF_HO2_(), CH2OH_Sens_HOF_H2O2_(), CH2OH_Sens_HOF_C_(), CH2OH_Sens_HOF_CH_(), CH2OH_Sens_HOF_CH2_(), CH2OH_Sens_HOF_CH2(S)_(), CH2OH_Sens_HOF_CH3_(), CH2OH_Sens_HOF_CH4_(), CH2OH_Sens_HOF_CO_(), CH2OH_Sens_HOF_CO2_(), CH2OH_Sens_HOF_HCO_(), CH2OH_Sens_HOF_CH2O_(), CH2OH_Sens_HOF_CH2OH_(), CH2OH_Sens_HOF_CH3O_(), CH2OH_Sens_HOF_CH3OH_(), CH2OH_Sens_HOF_C2H_(), CH2OH_Sens_HOF_C2H2_(), CH2OH_Sens_HOF_C2H3_(), CH2OH_Sens_HOF_C2H4_(), CH2OH_Sens_HOF_C2H5_(), CH2OH_Sens_HOF_C2H6_(), CH2OH_Sens_HOF_HCCO_(), CH2OH_Sens_HOF_CH2CO_(), CH2OH_Sens_HOF_HCCOH_(), CH2OH_Sens_HOF_N_(), CH2OH_Sens_HOF_NH_(), CH2OH_Sens_HOF_NH2_(), CH2OH_Sens_HOF_NH3_(), CH2OH_Sens_HOF_NNH_(), CH2OH_Sens_HOF_NO_(), CH2OH_Sens_HOF_NO2_(), CH2OH_Sens_HOF_N2O_(), CH2OH_Sens_HOF_HNO_(), CH2OH_Sens_HOF_CN_(), CH2OH_Sens_HOF_HCN_(), CH2OH_Sens_HOF_H2CN_(), CH2OH_Sens_HOF_HCNN_(), CH2OH_Sens_HOF_HCNO_(), CH2OH_Sens_HOF_HOCN_(), CH2OH_Sens_HOF_HNCO_(), CH2OH_Sens_HOF_NCO_(), CH2OH_Sens_HOF_N2_(), CH2OH_Sens_HOF_C3H7_(), CH2OH_Sens_HOF_C3H8_(), CH2OH_Sens_HOF_CH2CHO_(), CH2OH_Sens_HOF_CH3CHO_(), CH2OH_Sens_HOF_H2NO_(), CH2OH_Sens_HOF_N2H2_(), CH2OH_Sens_HOF_HONO_(), CH2OH_Sens_HOF_N2H3_(), CH2OH_Sens_HOF_N2H4_(), CH2OH_Sens_HOF_NH2OH_(), CH3O_Sens_HOF_H2_(), CH3O_Sens_HOF_H_(), CH3O_Sens_HOF_O_(), CH3O_Sens_HOF_O2_(), CH3O_Sens_HOF_OH_(), CH3O_Sens_HOF_H2O_(), CH3O_Sens_HOF_HO2_(), CH3O_Sens_HOF_H2O2_(), CH3O_Sens_HOF_C_(), CH3O_Sens_HOF_CH_(), CH3O_Sens_HOF_CH2_(), CH3O_Sens_HOF_CH2(S)_(), CH3O_Sens_HOF_CH3_(), CH3O_Sens_HOF_CH4_(), CH3O_Sens_HOF_CO_(), CH3O_Sens_HOF_CO2_(), CH3O_Sens_HOF_HCO_(), CH3O_Sens_HOF_CH2O_(), CH3O_Sens_HOF_CH2OH_(), CH3O_Sens_HOF_CH3O_(), CH3O_Sens_HOF_CH3OH_(), CH3O_Sens_HOF_C2H_(), CH3O_Sens_HOF_C2H2_(), CH3O_Sens_HOF_C2H3_(), CH3O_Sens_HOF_C2H4_(), CH3O_Sens_HOF_C2H5_(), CH3O_Sens_HOF_C2H6_(), CH3O_Sens_HOF_HCCO_(), CH3O_Sens_HOF_CH2CO_(), CH3O_Sens_HOF_HCCOH_(), CH3O_Sens_HOF_N_(), CH3O_Sens_HOF_NH_(), CH3O_Sens_HOF_NH2_(), CH3O_Sens_HOF_NH3_(), CH3O_Sens_HOF_NNH_(), CH3O_Sens_HOF_NO_(), CH3O_Sens_HOF_NO2_(), CH3O_Sens_HOF_N2O_(), CH3O_Sens_HOF_HNO_(), CH3O_Sens_HOF_CN_(), CH3O_Sens_HOF_HCN_(), CH3O_Sens_HOF_H2CN_(), CH3O_Sens_HOF_HCNN_(), CH3O_Sens_HOF_HCNO_(), CH3O_Sens_HOF_HOCN_(), CH3O_Sens_HOF_HNCO_(), CH3O_Sens_HOF_NCO_(), CH3O_Sens_HOF_N2_(), CH3O_Sens_HOF_C3H7_(), CH3O_Sens_HOF_C3H8_(), CH3O_Sens_HOF_CH2CHO_(), CH3O_Sens_HOF_CH3CHO_(), CH3O_Sens_HOF_H2NO_(), CH3O_Sens_HOF_N2H2_(), CH3O_Sens_HOF_HONO_(), CH3O_Sens_HOF_N2H3_()
0.000000e+00, -7.936561e-03, 1.311758e-02, 4.787107e-02, -1.701555e-02, 2.264112e-03, 0.000000e+00, 2.242893e-03, -1.919709e-03, -3.711718e-01, -2.752941e-01, 2.288119e-01, 1.823550e-01, 3.464724e-01, -1.249130e-03, -1.092017e-03, -4.002595e-01, 1.048372e-02, -1.945305e-03, -1.219971e-02, -1.070524e-02, -3.499719e-03, -2.289940e-02, 0.000000e+00, -5.499964e+00, 0.000000e+00, 3.859634e+00, -5.875535e-03, 0.000000e+00, -4.462582e+02, 2.681654e-03, -1.151880e-03, -1.286758e-03, 4.140918e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.004906e-03, -4.165659e-03, -1.250750e-03, 4.173235e-03, -2.791051e-03, -2.068798e-03, 2.108482e-02, 0.000000e+00, 1.155743e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.700152e-03, 2.431524e-03, -2.374685e-03, -1.416931e-03, -2.460427e-03, 0.000000e+00, 0.000000e+00, 3.137236e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.322430e+02, 0.000000e+00, 3.025700e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.692535e+02, 2.048451e-03, 0.000000e+00, 0.000000e+00, 3.162443e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.531218e-03, -3.181359e-03, 0.000000e+00, 3.240428e-03, -2.098508e-03, -1.580000e-03, 1.610295e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.298405e-03, 1.857108e-03, -1.813556e-03, -1.081154e-03, -1.879075e-03, 0.000000e+00, 0.000000e+00, 2.395985e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.607927e+02, 0.000000e+00, 1.825549e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.446059e+02, 1.553926e-03, 2.133058e-02, 1.124920e+01, 2.398937e-02, 5.458951e-03, 0.000000e+00, 0.000000e+00, 1.161668e-03, -2.413091e-03, 0.000000e+00, 5.477624e+01, 3.457539e-02, -1.198533e-03, 1.221595e-02, 0.000000e+00, -2.951804e-01, 1.183375e+01, -4.237411e-03, -9.074745e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.411353e-03, -1.375082e-03, 0.000000e+00, -1.425526e-03, 0.000000e+00, 0.000000e+00, 1.817607e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.483224e+02, 0.000000e+00, 2.438257e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.694059e+02, 1.713116e-03, 0.000000e+00, 0.000000e+00, 2.645320e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.280767e-03, -2.661023e-03, 0.000000e+00, 2.851666e-03, -1.667122e-03, -1.321585e-03, 1.346960e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.086094e-03, 1.553742e-03, -1.516914e-03, 0.000000e+00, -1.571775e-03, 0.000000e+00, 0.000000e+00, 2.004097e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.609439e+02, 0.000000e+00, 1.826607e+02
2.564103e-02, -7.936561e-03, 1.311758e-02, 4.787107e-02, -1.701555e-02, 2.264112e-03, 0.000000e+00, 2.242893e-03, -1.919709e-03, -3.711718e-01, -2.752941e-01, 2.288119e-01, 1.823550e-01, 3.464724e-01, -1.249130e-03, -1.092017e-03, -4.002595e-01, 1.048372e-02, -1.945305e-03, -1.219971e-02, -1.070524e-02, -3.499719e-03, -2.289940e-02, 0.000000e+00, -5.499964e+00, 0.000000e+00, 3.859634e+00, -5.875535e-03, 0.000000e+00, -4.462582e+02, 2.681654e-03, -1.151880e-03, -1.286758e-03, 4.140918e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.004906e-03, -4.165659e-03, -1.250750e-03, 4.173235e-03, -2.791051e-03, -2.068798e-03, 2.108482e-02, 0.000000e+00, 1.155743e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.700152e-03, 2.431524e-03, -2.374685e-03, -1.416931e-03, -2.460427e-03, 0.000000e+00, 0.000000e+00, 3.137236e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.322430e+02, 0.000000e+00, 3.025700e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.692535e+02, 2.048451e-03, 0.000000e+00, 0.000000e+00, 3.162443e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.531218e-03, -3.181359e-03, 0.000000e+00, 3.240428e-03, -2.098508e-03, -1.580000e-03, 1.610295e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.298405e-03, 1.857108e-03, -1.813556e-03, -1.081154e-03, -1.879075e-03, 0.000000e+00, 0.000000e+00, 2.395985e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.607927e+02, 0.000000e+00, 1.825549e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.446059e+02, 1.553926e-03, 2.133058e-02, 1.124920e+01, 2.398937e-02, 5.458951e-03, 0.000000e+00, 0.000000e+00, 1.161668e-03, -2.413091e-03, 0.000000e+00, 5.477624e+01, 3.457539e-02, -1.198533e-03, 1.221595e-02, 0.000000e+00, -2.951804e-01, 1.183375e+01, -4.237411e-03, -9.074745e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.411353e-03, -1.375082e-03, 0.000000e+00, -1.425526e-03, 0.000000e+00, 0.000000e+00, 1.817607e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.483224e+02, 0.000000e+00, 2.438257e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.694059e+02, 1.713116e-03, 0.000000e+00, 0.000000e+00, 2.645320e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.280767e-03, -2.661023e-03, 0.000000e+00, 2.851666e-03, -1.667122e-03, -1.321585e-03, 1.346960e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.086094e-03, 1.553742e-03, -1.516914e-03, 0.000000e+00, -1.571775e-03, 0.000000e+00, 0.000000e+00, 2.004097e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.609439e+02, 0.000000e+00, 1.826607e+02
5.128205e-02, -7.936593e-03, 1.311774e-02, 4.787289e-02, -1.701637e-02, 2.264270e-03, 0.000000e+00, 2.243010e-03, -1.919618e-03, -3.711815e-01, -2.753080e-01, 2.288255e-01, 1.823631e-01, 3.464865e-01, -1.249155e-03, -1.091825e-03, -4.002774e-01, 1.048429e-02, -1.945449e-03, -1.220024e-02, -1.070542e-02, -3.499743e-03, -2.290069e-02, 0.000000e+00, -5.499947e+00, 0.000000e+00, 3.859622e+00, -5.875721e-03, 0.000000e+00, -4.465209e+02, 2.655920e-03, -1.140817e-03, -1.274410e-03, 4.101166e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.985663e-03, -4.125676e-03, -1.238740e-03, 4.135111e-03, -2.763058e-03, -2.048944e-03, 2.088244e-02, 0.000000e+00, 1.144653e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.683833e-03, 2.408170e-03, -2.351896e-03, -1.403432e-03, -2.436812e-03, 0.000000e+00, 0.000000e+00, 3.107125e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.324977e+02, 0.000000e+00, 3.027483e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.692530e+02, 2.033744e-03, 0.000000e+00, 0.000000e+00, 3.139727e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.520220e-03, -3.158509e-03, 0.000000e+00, 3.218541e-03, -2.082568e-03, -1.568652e-03, 1.598729e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.289079e-03, 1.843763e-03, -1.800531e-03, -1.073439e-03, -1.865578e-03, 0.000000e+00, 0.000000e+00, 2.378777e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.607924e+02, 0.000000e+00, 1.825546e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.439670e+02, 1.536859e-03, 3.959846e-02, 1.119570e+01, 2.372301e-02, 9.975917e-03, 0.000000e+00, 0.000000e+00, 1.148842e-03, -2.386263e-03, 0.000000e+00, 5.453754e+01, 4.804533e-02, -1.185241e-03, 1.208066e-02, 0.000000e+00, -5.407737e-01, 1.183832e+01, -5.820494e-03, -1.243877e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.396567e-03, -1.359606e-03, 0.000000e+00, -1.409753e-03, 0.000000e+00, 0.000000e+00, 1.797490e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.480953e+02, 0.000000e+00, 2.436667e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.694530e+02, 1.633842e-03, 0.000000e+00, 0.000000e+00, 2.522875e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.221487e-03, -2.537857e-03, 0.000000e+00, 2.724377e-03, -1.587023e-03, -1.260415e-03, 1.284614e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.035822e-03, 1.481810e-03, -1.446704e-03, 0.000000e+00, -1.499024e-03, 0.000000e+00, 0.000000e+00, 1.911337e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.609904e+02, 0.000000e+00, 1.826932e+02
