Distance_(cm), CH2_Sens_HOF_HCNN_(), CH2_Sens_HOF_HCNO_(), CH2_Sens_HOF_HOCN_(), CH2_Sens_HOF_HNCO_(), CH2_Sens_HOF_NCO_(), CH2_Sens_HOF_N2_(), CH2_Sens_HOF_C3H7_(), CH2_Sens_HOF_C3H8_(), CH2_Sens_HOF_CH2CHO_(), CH2_Sens_HOF_CH3CHO_(), CH2_Sens_HOF_H2NO_(), CH2_Sens_HOF_N2H2_(), CH2_Sens_HOF_HONO_(), CH2_Sens_HOF_N2H3_(), CH2_Sens_HOF_N2H4_(), CH2_Sens_HOF_NH2OH_(), CH2(S)_Sens_HOF_H2_(), CH2(S)_Sens_HOF_H_(), CH2(S)_Sens_HOF_O_(), CH2(S)_Sens_HOF_O2_(), CH2(S)_Sens_HOF_OH_(), CH2(S)_Sens_HOF_H2O_(), CH2(S)_Sens_HOF_HO2_(), CH2(S)_Sens_HOF_H2O2_(), CH2(S)_Sens_HOF_C_(), CH2(S)_Sens_HOF_CH_(), CH2(S)_Sens_HOF_CH2_(), CH2(S)_Sens_HOF_CH2(S)_(), CH2(S)_Sens_HOF_CH3_(), CH2(S)_Sens_HOF_CH4_(), CH2(S)_Sens_HOF_CO_(), CH2(S)_Sens_HOF_CO2_(), CH2(S)_Sens_HOF_HCO_(), CH2(S)_Sens_HOF_CH2O_(), CH2(S)_Sens_HOF_CH2OH_(), CH2(S)_Sens_HOF_CH3O_(), CH2(S)_Sens_HOF_CH3OH_(), CH2(S)_Sens_HOF_C2H_(), CH2(S)_Sens_HOF_C2H2_(), CH2(S)_Sens_HOF_C2H3_(), CH2(S)_Sens_HOF_C2H4_(), CH2(S)_Sens_HOF_C2H5_(), CH2(S)_Sens_HOF_C2H6_(), CH2(S)_Sens_HOF_HCCO_(), CH2(S)_Sens_HOF_CH2CO_(), CH2(S)_Sens_HOF_HCCOH_(), CH2(S)_Sens_HOF_N_(), CH2(S)_Sens_HOF_NH_(), CH2(S)_Sens_HOF_NH2_(), CH2(S)_Sens_HOF_NH3_(), CH2(S)_Sens_HOF_NNH_(), CH2(S)_Sens_HOF_NO_(), CH2(S)_Sens_HOF_NO2_(), CH2(S)_Sens_HOF_N2O_(), CH2(S)_Sens_HOF_HNO_(), CH2(S)_Sens_HOF_CN_(), CH2(S)_Sens_HOF_HCN_(), CH2(S)_Sens_HOF_H2CN_(), CH2(S)_Sens_HOF_HCNN_(), CH2(S)_Sens_HOF_HCNO_(), CH2(S)_Sens_HOF_HOCN_(), CH2(S)_Sens_HOF_HNCO_(), CH2(S)_Sens_HOF_NCO_(), CH2(S)_Sens_HOF_N2_(), CH2(S)_Sens_HOF_C3H7_(), CH2(S)_Sens_HOF_C3H8_(), CH2(S)_Sens_HOF_CH2CHO_(), CH2(S)_Sens_HOF_CH3CHO_(), CH2(S)_Sens_HOF_H2NO_(), CH2(S)_Sens_HOF_N2H2_(), CH2(S)_Sens_HOF_HONO_(), CH2(S)_Sens_HOF_N2H3_(), CH2(S)_Sens_HOF_N2H4_(), CH2(S)_Sens_HOF_NH2OH_(), CH3_Sens_HOF_H2_(), CH3_Sens_HOF_H_(), CH3_Sens_HOF_O_(), CH3_Sens_HOF_O2_(), CH3_Sens_HOF_OH_(), CH3_Sens_HOF_H2O_(), CH3_Sens_HOF_HO2_(), CH3_Sens_HOF_H2O2_(), CH3_Sens_HOF_C_(), CH3_Sens_HOF_CH_(), CH3_Sens_HOF_CH2_(), CH3_Sens_HOF_CH2(S)_(), CH3_Sens_HOF_CH3_(), CH3_Sens_HOF_CH4_(), CH3_Sens_HOF_CO_(), CH3_Sens_HOF_CO2_(), CH3_Sens_HOF_HCO_(), CH3_Sens_HOF_CH2O_(), CH3_Sens_HOF_CH2OH_(), CH3_Sens_HOF_CH3O_(), CH3_Sens_HOF_CH3OH_(), CH3_Sens_HOF_C2H_(), CH3_Sens_HOF_C2H2_(), CH3_Sens_HOF_C2H3_(), CH3_Sens_HOF_C2H4_(), CH3_Sens_HOF_C2H5_(), CH3_Sens_HOF_C2H6_(), CH3_Sens_HOF_HCCO_(), CH3_Sens_HOF_CH2CO_(), CH3_Sens_HOF_HCCOH_(), CH3_Sens_HOF_N_(), CH3_Sens_HOF_NH_(), CH3_Sens_HOF_NH2_(), CH3_Sens_HOF_NH3_(), CH3_Sens_HOF_NNH_(), CH3_Sens_HOF_NO_(), CH3_Sens_HOF_NO2_(), CH3_Sens_HOF_N2O_(), CH3_Sens_HOF_HNO_(), CH3_Sens_HOF_CN_(), CH3_Sens_HOF_HCN_(), CH3_Sens_HOF_H2CN_(), CH3_Sens_HOF_HCNN_(), CH3_Sens_HOF_HCNO_(), CH3_Sens_HOF_HOCN_(), CH3_Sens_HOF_HNCO_(), CH3_Sens_HOF_NCO_(), CH3_Sens_HOF_N2_(), CH3_Sens_HOF_C3H7_(), CH3_Sens_HOF_C3H8_(), CH3_Sens_HOF_CH2CHO_(), CH3_Sens_HOF_CH3CHO_(), CH3_Sens_HOF_H2NO_(), CH3_Sens_HOF_N2H2_(), CH3_Sens_HOF_HONO_(), CH3_Sens_HOF_N2H3_(), CH3_Sens_HOF_N2H4_(), CH3_Sens_HOF_NH2OH_(), CH4_Sens_HOF_H2_(), CH4_Sens_HOF_H_(), CH4_Sens_HOF_O_(), CH4_Sens_HOF_O2_(), CH4_Sens_HOF_OH_(), CH4_Sens_HOF_H2O_(), CH4_Sens_HOF_HO2_(), CH4_Sens_HOF_H2O2_(), CH4_Sens_HOF_C_(), CH4_Sens_HOF_CH_(), CH4_Sens_HOF_CH2_(), CH4_Sens_HOF_CH2(S)_(), CH4_Sens_HOF_CH3_(), CH4_Sens_HOF_CH4_(), CH4_Sens_HOF_CO_(), CH4_Sens_HOF_CO2_(), CH4_Sens_HOF_HCO_(), CH4_Sens_HOF_CH2O_(), CH4_Sens_HOF_CH2OH_(), CH4_Sens_HOF_CH3O_(), CH4_Sens_HOF_CH3OH_(), CH4_Sens_HOF_C2H_(), CH4_Sens_HOF_C2H2_(), CH4_Sens_HOF_C2H3_(), CH4_Sens_HOF_C2H4_(), CH4_Sens_HOF_C2H5_(), CH4_Sens_HOF_C2H6_(), CH4_Sens_HOF_HCCO_(), CH4_Sens_HOF_CH2CO_(), CH4_Sens_HOF_HCCOH_(), CH4_Sens_HOF_N_(), CH4_Sens_HOF_NH_(), CH4_Sens_HOF_NH2_(), CH4_Sens_HOF_NH3_(), CH4_Sens_HOF_NNH_(), CH4_Sens_HOF_NO_(), CH4_Sens_HOF_NO2_(), CH4_Sens_HOF_N2O_(), CH4_Sens_HOF_HNO_(), CH4_Sens_HOF_CN_(), CH4_Sens_HOF_HCN_(), CH4_Sens_HOF_H2CN_(), CH4_Sens_HOF_HCNO_(), CH4_Sens_HOF_HOCN_(), CH4_Sens_HOF_HNCO_(), CH4_Sens_HOF_NCO_(), CH4_Sens_HOF_N2_(), CH4_Sens_HOF_C3H8_(), CH4_Sens_HOF_CH3CHO_(), CH4_Sens_HOF_H2NO_(), CH4_Sens_HOF_N2H2_(), CH4_Sens_HOF_HONO_(), CH4_Sens_HOF_N2H3_(), CH4_Sens_HOF_N2H4_(), CH4_Sens_HOF_NH2OH_(), CO_Sens_HOF_H2_(), CO_Sens_HOF_H_(), CO_Sens_HOF_O_(), CO_Sens_HOF_O2_(), CO_Sens_HOF_OH_(), CO_Sens_HOF_H2O_(), CO_Sens_HOF_HO2_(), CO_Sens_HOF_H2O2_(), CO_Sens_HOF_CH_(), CO_Sens_HOF_CH2_(), CO_Sens_HOF_CH2(S)_(), CO_Sens_HOF_CH3_(), CO_Sens_HOF_CH4_(), CO_Sens_HOF_CO_(), CO_Sens_HOF_CO2_(), CO_Sens_HOF_HCO_(), CO_Sens_HOF_CH2O_(), CO_Sens_HOF_CH2OH_(), CO_Sens_HOF_CH3O_(), CO_Sens_HOF_CH3OH_(), CO_Sens_HOF_C2H_(), CO_Sens_HOF_C2H2_(), CO_Sens_HOF_C2H3_(), CO_Sens_HOF_C2H4_(), CO_Sens_HOF_C2H5_(), CO_Sens_HOF_C2H6_(), CO_Sens_HOF_HCCO_(), CO_Sens_HOF_CH2CO_(), CO_Sens_HOF_N_(), CO_Sens_HOF_NH_(), CO_Sens_HOF_NH2_(), CO_Sens_HOF_NH3_(), CO_Sens_HOF_NNH_(), CO_Sens_HOF_NO_(), CO_Sens_HOF_NO2_(), CO_Sens_HOF_N2O_(), CO_Sens_HOF_HNO_(), CO_Sens_HOF_CN_(), CO_Sens_HOF_HCN_(), CO_Sens_HOF_HCNO_(), CO_Sens_HOF_HNCO_(), CO_Sens_HOF_NCO_(), CO_Sens_HOF_N2_(), CO_Sens_HOF_C3H8_(), CO_Sens_HOF_N2H2_(), CO_Sens_HOF_HONO_(), CO_Sens_HOF_N2H3_(), CO_Sens_HOF_N2H4_(), CO2_Sens_HOF_H2_(), CO2_Sens_HOF_H_(), CO2_Sens_HOF_O_(), CO2_Sens_HOF_O2_(), CO2_Sens_HOF_OH_(), CO2_Sens_HOF_H2O_(), CO2_Sens_HOF_HO2_(), CO2_Sens_HOF_H2O2_(), CO2_Sens_HOF_CH_(), CO2_Sens_HOF_CH2_(), CO2_Sens_HOF_CH2(S)_(), CO2_Sens_HOF_CH3_(), CO2_Sens_HOF_CH4_(), CO2_Sens_HOF_CO_(), CO2_Sens_HOF_CO2_(), CO2_Sens_HOF_CH2O_(), CO2_Sens_HOF_CH2OH_(), CO2_Sens_HOF_CH3O_(), CO2_Sens_HOF_CH3OH_(), CO2_Sens_HOF_C2H_()
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.477482e+02, 0.000000e+00, 2.434237e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.597277e+02, 1.546418e-03, 0.000000e+00, 0.000000e+00, 2.388047e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.156211e-03, -2.282724e-03, 0.000000e+00, 2.300367e-03, -1.676856e-03, -1.193059e-03, 1.215962e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.402615e-03, -1.369390e-03, 0.000000e+00, -1.418914e-03, 0.000000e+00, 0.000000e+00, 1.809196e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.484366e+02, 0.000000e+00, 2.439056e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.835692e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.408193e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.416601e-03, 0.000000e+00, 1.363808e-03, 0.000000e+00, 0.000000e+00, 7.170405e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.066888e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.778061e+02, 0.000000e+00, 1.244642e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.610123e-02, -2.030403e-01, -4.960734e-01, 2.255017e-02, 2.723137e-01, 1.879339e+00, 0.000000e+00, 2.123369e-03, -2.287497e-01, 4.599161e-01, -2.597557e-01, -1.056009e-01, -1.219291e-01, 9.225037e-01, -2.855143e+00, 0.000000e+00, 1.545087e-02, 1.220627e-02, 0.000000e+00, -2.080509e-02, -6.767340e-03, 3.398754e-02, -4.470324e-02, -2.202689e-03, 0.000000e+00, -4.665791e-03, -2.694169e-03, -1.864888e-03, -1.111236e-03, 2.514755e-01, 7.533049e-01, 2.035055e-01, 6.498512e-03, 1.321602e-02, 0.000000e+00, 0.000000e+00, -1.011689e-01, -1.101514e-02, 4.067602e-03, 0.000000e+00, -3.366056e-02, -5.362947e-03, 2.715132e-03, 0.000000e+00, -3.809355e-01, 0.000000e+00, 2.747193e-01, 0.000000e+00, 9.315642e-02, -1.213608e+00, 3.858661e-02, 1.042808e-01, -1.483924e-02, -5.672343e+00, -4.604150e-03, 5.252880e-02, -1.791526e-01, 3.003288e-01, 1.767641e-01, -5.354476e-01, 2.992541e-01, -2.226176e-01, -6.942474e-01, -1.575279e-01, -1.493108e-02, -6.511627e-03, 1.056896e-02, 1.874431e-03
2.564103e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.477482e+02, 0.000000e+00, 2.434237e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.597277e+02, 1.546418e-03, 0.000000e+00, 0.000000e+00, 2.388047e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.156211e-03, -2.282724e-03, 0.000000e+00, 2.300367e-03, -1.676856e-03, -1.193059e-03, 1.215962e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.402615e-03, -1.369390e-03, 0.000000e+00, -1.418914e-03, 0.000000e+00, 0.000000e+00, 1.809196e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.484366e+02, 0.000000e+00, 2.439056e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.835692e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.408193e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.416601e-03, 0.000000e+00, 1.363808e-03, 0.000000e+00, 0.000000e+00, 7.170405e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.066888e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.778061e+02, 0.000000e+00, 1.244642e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.610123e-02, -2.030403e-01, -4.960734e-01, 2.255017e-02, 2.723137e-01, 1.879339e+00, 0.000000e+00, 2.123369e-03, -2.287497e-01, 4.599161e-01, -2.597557e-01, -1.056009e-01, -1.219291e-01, 9.225037e-01, -2.855143e+00, 0.000000e+00, 1.545087e-02, 1.220627e-02, 0.000000e+00, -2.080509e-02, -6.767340e-03, 3.398754e-02, -4.470324e-02, -2.202689e-03, 0.000000e+00, -4.665791e-03, -2.694169e-03, -1.864888e-03, -1.111236e-03, 2.514755e-01, 7.533049e-01, 2.035055e-01, 6.498512e-03, 1.321602e-02, 0.000000e+00, 0.000000e+00, -1.011689e-01, -1.101514e-02, 4.067602e-03, 0.000000e+00, -3.366056e-02, -5.362947e-03, 2.715132e-03, 0.000000e+00, -3.809355e-01, 0.000000e+00, 2.747193e-01, 0.000000e+00, 9.315642e-02, -1.213608e+00, 3.858661e-02, 1.042808e-01, -1.483924e-02, -5.672343e+00, -4.604150e-03, 5.252880e-02, -1.791526e-01, 3.003288e-01, 1.767641e-01, -5.354476e-01, 2.992541e-01, -2.226176e-01, -6.942474e-01, -1.575279e-01, -1.493108e-02, -6.511627e-03, 1.056896e-02, 1.874431e-03
5.128205e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.645282e+02, 0.000000e+00, 1.851694e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.595482e+02, 1.522775e-03, 0.000000e+00, 0.000000e+00, 2.351514e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.138520e-03, -2.245983e-03, 0.000000e+00, 2.265633e-03, -1.651094e-03, -1.174796e-03, 1.197352e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.381182e-03, -1.348424e-03, 0.000000e+00, -1.397197e-03, 0.000000e+00, 0.000000e+00, 1.781508e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.482630e+02, 0.000000e+00, 2.437841e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.836407e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.391913e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.400226e-03, 0.000000e+00, 1.347833e-03, 0.000000e+00, 0.000000e+00, 7.087514e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.054556e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.778754e+02, 0.000000e+00, 1.245127e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.609855e-02, -2.026131e-01, -4.960874e-01, 2.255605e-02, 2.723204e-01, 1.879130e+00, 0.000000e+00, 2.124438e-03, -2.287600e-01, 4.599376e-01, -2.597496e-01, -1.056210e-01, -1.219143e-01, 9.225149e-01, -2.855252e+00, 0.000000e+00, 1.544501e-02, 1.220586e-02, 0.000000e+00, -2.080474e-02, -6.767316e-03, 3.398753e-02, -4.470313e-02, -2.201071e-03, 0.000000e+00, -4.665654e-03, -2.694186e-03, -1.864786e-03, -1.111155e-03, 2.514670e-01, 7.532930e-01, 2.035178e-01, 6.505673e-03, 1.322855e-02, 0.000000e+00, 0.000000e+00, -1.011850e-01, -1.101464e-02, 4.067477e-03, 0.000000e+00, -3.366074e-02, -5.362973e-03, 2.713982e-03, 0.000000e+00, -3.806669e-01, 0.000000e+00, 2.745316e-01, 0.000000e+00, 9.315944e-02, -1.213423e+00, 3.857130e-02, 1.042874e-01, -1.483189e-02, -5.672580e+00, -4.604321e-03, 5.253000e-02, -1.791640e-01, 3.003525e-01, 1.767713e-01, -5.354702e-01, 2.992709e-01, -2.226058e-01, -6.943678e-01, -1.575345e-01, -1.493155e-02, -6.511924e-03, 1.056937e-02, 1.874464e-03
