Distance_(cm), H_Sens_HOF_CH4_(), H_Sens_HOF_CO_(), H_Sens_HOF_CO2_(), H_Sens_HOF_HCO_(), H_Sens_HOF_CH2O_(), H_Sens_HOF_CH2OH_(), H_Sens_HOF_CH3O_(), H_Sens_HOF_CH3OH_(), H_Sens_HOF_C2H_(), H_Sens_HOF_C2H2_(), H_Sens_HOF_C2H3_(), H_Sens_HOF_C2H4_(), H_Sens_HOF_C2H5_(), H_Sens_HOF_C2H6_(), H_Sens_HOF_HCCO_(), H_Sens_HOF_CH2CO_(), H_Sens_HOF_HCCOH_(), H_Sens_HOF_N_(), H_Sens_HOF_NH_(), H_Sens_HOF_NH2_(), H_Sens_HOF_NH3_(), H_Sens_HOF_NNH_(), H_Sens_HOF_NO_(), H_Sens_HOF_NO2_(), H_Sens_HOF_N2O_(), H_Sens_HOF_HNO_(), H_Sens_HOF_CN_(), H_Sens_HOF_HCN_(), H_Sens_HOF_H2CN_(), H_Sens_HOF_HCNO_(), H_Sens_HOF_HOCN_(), H_Sens_HOF_HNCO_(), H_Sens_HOF_NCO_(), H_Sens_HOF_N2_(), H_Sens_HOF_C3H7_(), H_Sens_HOF_C3H8_(), H_Sens_HOF_CH2CHO_(), H_Sens_HOF_CH3CHO_(), H_Sens_HOF_H2NO_(), H_Sens_HOF_N2H2_(), H_Sens_HOF_HONO_(), H_Sens_HOF_N2H3_(), H_Sens_HOF_N2H4_(), H_Sens_HOF_NH2OH_(), O_Sens_HOF_H2_(), O_Sens_HOF_H_(), O_Sens_HOF_O_(), O_Sens_HOF_O2_(), O_Sens_HOF_OH_(), O_Sens_HOF_H2O_(), O_Sens_HOF_HO2_(), O_Sens_HOF_H2O2_(), O_Sens_HOF_C_(), O_Sens_HOF_CH_(), O_Sens_HOF_CH2_(), O_Sens_HOF_CH2(S)_(), O_Sens_HOF_CH3_(), O_Sens_HOF_CH4_(), O_Sens_HOF_CO_(), O_Sens_HOF_CO2_(), O_Sens_HOF_HCO_(), O_Sens_HOF_CH2O_(), O_Sens_HOF_CH2OH_(), O_Sens_HOF_CH3O_(), O_Sens_HOF_CH3OH_(), O_Sens_HOF_C2H_(), O_Sens_HOF_C2H2_(), O_Sens_HOF_C2H3_(), O_Sens_HOF_C2H4_(), O_Sens_HOF_C2H5_(), O_Sens_HOF_C2H6_(), O_Sens_HOF_HCCO_(), O_Sens_HOF_CH2CO_(), O_Sens_HOF_HCCOH_(), O_Sens_HOF_N_(), O_Sens_HOF_NH_(), O_Sens_HOF_NH2_(), O_Sens_HOF_NH3_(), O_Sens_HOF_NNH_(), O_Sens_HOF_NO_(), O_Sens_HOF_NO2_(), O_Sens_HOF_N2O_(), O_Sens_HOF_HNO_(), O_Sens_HOF_CN_(), O_Sens_HOF_HCN_(), O_Sens_HOF_HCNO_(), O_Sens_HOF_HNCO_(), O_Sens_HOF_NCO_(), O_Sens_HOF_N2_(), O_Sens_HOF_C3H8_(), O_Sens_HOF_H2NO_(), O_Sens_HOF_N2H2_(), O_Sens_HOF_HONO_(), O_Sens_HOF_N2H3_(), O_Sens_HOF_N2H4_(), O2_Sens_HOF_H2_(), O2_Sens_HOF_H_(), O2_Sens_HOF_O_(), O2_Sens_HOF_O2_(), O2_Sens_HOF_OH_(), O2_Sens_HOF_H2O_(), O2_Sens_HOF_HO2_(), O2_Sens_HOF_H2O2_(), O2_Sens_HOF_CH_(), O2_Sens_HOF_CH2_(), O2_Sens_HOF_CH2(S)_(), O2_Sens_HOF_CH3_(), O2_Sens_HOF_CH4_(), O2_Sens_HOF_CO_(), O2_Sens_HOF_CO2_(), O2_Sens_HOF_HCO_(), O2_Sens_HOF_CH2O_(), O2_Sens_HOF_CH2OH_(), O2_Sens_HOF_CH3O_(), O2_Sens_HOF_CH3OH_(), O2_Sens_HOF_C2H_(), O2_Sens_HOF_C2H2_(), O2_Sens_HOF_C2H3_(), O2_Sens_HOF_C2H4_(), O2_Sens_HOF_C2H5_(), O2_Sens_HOF_C2H6_(), O2_Sens_HOF_HCCO_(), O2_Sens_HOF_CH2CO_(), O2_Sens_HOF_N_(), O2_Sens_HOF_NH_(), O2_Sens_HOF_NH2_(), O2_Sens_HOF_NH3_(), O2_Sens_HOF_NNH_(), O2_Sens_HOF_NO_(), O2_Sens_HOF_NO2_(), O2_Sens_HOF_N2O_(), O2_Sens_HOF_HNO_(), O2_Sens_HOF_CN_(), O2_Sens_HOF_HCN_(), O2_Sens_HOF_HCNO_(), O2_Sens_HOF_HNCO_(), O2_Sens_HOF_NCO_(), O2_Sens_HOF_N2_(), O2_Sens_HOF_C3H8_(), O2_Sens_HOF_N2H2_(), O2_Sens_HOF_HONO_(), O2_Sens_HOF_N2H3_(), O2_Sens_HOF_N2H4_(), OH_Sens_HOF_H2_(), OH_Sens_HOF_H_(), OH_Sens_HOF_O_(), OH_Sens_HOF_O2_(), OH_Sens_HOF_OH_(), OH_Sens_HOF_H2O_(), OH_Sens_HOF_HO2_(), OH_Sens_HOF_H2O2_(), OH_Sens_HOF_C_(), OH_Sens_HOF_CH_(), OH_Sens_HOF_CH2_(), OH_Sens_HOF_CH2(S)_(), OH_Sens_HOF_CH3_(), OH_Sens_HOF_CH4_(), OH_Sens_HOF_CO_(), OH_Sens_HOF_CO2_(), OH_Sens_HOF_HCO_(), OH_Sens_HOF_CH2O_(), OH_Sens_HOF_CH2OH_(), OH_Sens_HOF_CH3O_(), OH_Sens_HOF_CH3OH_(), OH_Sens_HOF_C2H_(), OH_Sens_HOF_C2H2_(), OH_Sens_HOF_C2H3_(), OH_Sens_HOF_C2H4_(), OH_Sens_HOF_C2H5_(), OH_Sens_HOF_C2H6_(), OH_Sens_HOF_HCCO_(), OH_Sens_HOF_CH2CO_(), OH_Sens_HOF_HCCOH_(), OH_Sens_HOF_N_(), OH_Sens_HOF_NH_(), OH_Sens_HOF_NH2_(), OH_Sens_HOF_NH3_(), OH_Sens_HOF_NNH_(), OH_Sens_HOF_NO_(), OH_Sens_HOF_NO2_(), OH_Sens_HOF_N2O_(), OH_Sens_HOF_HNO_(), OH_Sens_HOF_CN_(), OH_Sens_HOF_HCN_(), OH_Sens_HOF_HCNO_(), OH_Sens_HOF_HOCN_(), OH_Sens_HOF_HNCO_(), OH_Sens_HOF_NCO_(), OH_Sens_HOF_N2_(), OH_Sens_HOF_C3H7_(), OH_Sens_HOF_C3H8_(), OH_Sens_HOF_CH2CHO_(), OH_Sens_HOF_H2NO_(), OH_Sens_HOF_N2H2_(), OH_Sens_HOF_HONO_(), OH_Sens_HOF_N2H3_(), OH_Sens_HOF_N2H4_(), H2O_Sens_HOF_H2_(), H2O_Sens_HOF_H_(), H2O_Sens_HOF_O_(), H2O_Sens_HOF_O2_(), H2O_Sens_HOF_OH_(), H2O_Sens_HOF_H2O_(), H2O_Sens_HOF_HO2_(), H2O_Sens_HOF_H2O2_(), H2O_Sens_HOF_CH_(), H2O_Sens_HOF_CH2_(), H2O_Sens_HOF_CH2(S)_(), H2O_Sens_HOF_CH3_(), H2O_Sens_HOF_CH4_(), H2O_Sens_HOF_CO_(), H2O_Sens_HOF_CO2_(), H2O_Sens_HOF_CH2O_(), H2O_Sens_HOF_CH2OH_(), H2O_Sens_HOF_CH3O_(), H2O_Sens_HOF_CH3OH_(), H2O_Sens_HOF_C2H_(), H2O_Sens_HOF_C2H2_(), H2O_Sens_HOF_C2H3_(), H2O_Sens_HOF_C2H4_(), H2O_Sens_HOF_C2H5_(), H2O_Sens_HOF_C2H6_(), H2O_Sens_HOF_HCCO_(), H2O_Sens_HOF_CH2CO_(), H2O_Sens_HOF_N_(), H2O_Sens_HOF_NH_(), H2O_Sens_HOF_NH2_(), H2O_Sens_HOF_NH3_(), H2O_Sens_HOF_NNH_(), H2O_Sens_HOF_NO_(), H2O_Sens_HOF_NO2_(), H2O_Sens_HOF_N2O_(), H2O_Sens_HOF_HNO_(), H2O_Sens_HOF_CN_(), H2O_Sens_HOF_HCN_(), H2O_Sens_HOF_HCNO_(), H2O_Sens_HOF_HNCO_(), H2O_Sens_HOF_NCO_(), H2O_Sens_HOF_N2_(), H2O_Sens_HOF_N2H2_(), H2O_Sens_HOF_HONO_(), H2O_Sens_HOF_N2H3_(), H2O_Sens_HOF_N2H4_(), HO2_Sens_HOF_H2_(), HO2_Sens_HOF_H_(), HO2_Sens_HOF_O_(), HO2_Sens_HOF_O2_(), HO2_Sens_HOF_OH_(), HO2_Sens_HOF_H2O_(), HO2_Sens_HOF_HO2_(), HO2_Sens_HOF_H2O2_(), HO2_Sens_HOF_C_(), HO2_Sens_HOF_CH_(), HO2_Sens_HOF_CH2_(), HO2_Sens_HOF_CH2(S)_()
0.000000e+00, 0.000000e+00, 0.000000e+00, 2.522202e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.674767e-01, -1.411371e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.080653e+02, 0.000000e+00, 2.156457e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.762155e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 9.808952e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 4.994493e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.706857e+02, 0.000000e+00, 1.194800e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.761517e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 9.798095e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 4.988985e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.706240e+02, 0.000000e+00, 1.194368e+02, 0.000000e+00, 0.000000e+00, -1.708124e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.261916e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.251917e-03, 0.000000e+00, 1.189456e-03, 0.000000e+00, 0.000000e+00, 6.392855e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.654501e+02, 0.000000e+00, 1.158151e+02, 0.000000e+00, 0.000000e+00, -8.579996e+01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.326040e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.333859e-03, 0.000000e+00
2.564103e-02, 0.000000e+00, 0.000000e+00, 2.522202e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.674767e-01, -1.411371e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.080653e+02, 0.000000e+00, 2.156457e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.762155e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 9.808952e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 4.994493e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.706857e+02, 0.000000e+00, 1.194800e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.761517e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 9.798095e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 4.988985e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.706240e+02, 0.000000e+00, 1.194368e+02, 0.000000e+00, 0.000000e+00, -1.708124e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.261916e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.251917e-03, 0.000000e+00, 1.189456e-03, 0.000000e+00, 0.000000e+00, 6.392855e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.654501e+02, 0.000000e+00, 1.158151e+02, 0.000000e+00, 0.000000e+00, -8.579996e+01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.326040e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.333859e-03, 0.000000e+00
5.128205e-02, 0.000000e+00, 0.000000e+00, -3.939270e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.895884e-02, -5.128395e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -9.811309e+01, 0.000000e+00, 6.867918e+01, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.762141e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 9.648660e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 4.912898e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.706846e+02, 0.000000e+00, 1.194792e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.759009e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 9.595563e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 4.885867e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.703812e+02, 0.000000e+00, 1.192668e+02, 0.000000e+00, 0.000000e+00, -1.708008e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.242035e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.231881e-03, 0.000000e+00, 1.170468e-03, 0.000000e+00, 0.000000e+00, 6.291554e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.654390e+02, 0.000000e+00, 1.158073e+02, 0.000000e+00, 0.000000e+00, -8.579963e+01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.305002e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.312696e-03, 0.000000e+00
7.692308e-02, 0.000000e+00, 0.000000e+00, -4.846318e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -8.336400e+01, 0.000000e+00, 5.835481e+01, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.762080e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 8.956729e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 4.560580e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.706791e+02, 0.000000e+00, 1.194753e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.746375e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 8.701608e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 4.430689e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.691580e+02, 0.000000e+00, 1.184106e+02, 0.000000e+00, 0.000000e+00, -1.707889e+02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.155795e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.145095e-03, 0.000000e+00, 1.088206e-03, 0.000000e+00, 0.000000e+00, 5.852370e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.654281e+02, 0.000000e+00, 1.157997e+02, 0.000000e+00, 0.000000e+00, -8.579818e+01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.216001e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.223171e-03, 0.000000e+00
