Distance_(cm), CH2CO_Sens_HNO+NO2<=>HONO+NO_GasRxn#276_(), CH2CO_Sens_NH3+H<=>NH2+H2_GasRxn#277_(), CH2CO_Sens_NH3+OH<=>NH2+H2O_GasRxn#278_(), CH2CO_Sens_NH3+O<=>NH2+OH_GasRxn#279_(), CH2CO_Sens_NH+CO2<=>HNO+CO_GasRxn#280_(), CH2CO_Sens_2NH2<=>N2H4_GasRxn#281_(), CH2CO_Sens_N2H4+O<=>NH2OH+NH_GasRxn#282_(), CH2CO_Sens_N2H3<=>N2H2+H_GasRxn#283_(), CH2CO_Sens_N2H3+H<=>N2H2+H2_GasRxn#284_(), CH2CO_Sens_N2H3+HO2<=>N2H2+H2O2_GasRxn#285_(), CH2CO_Sens_N2H3+HO2<=>N2H4+O2_GasRxn#286_(), CH2CO_Sens_N2H3+NH<=>N2H2+NH2_GasRxn#287_(), CH2CO_Sens_N2H2+H<=>NNH+H2_GasRxn#288_(), CH2CO_Sens_N2H2+O<=>NNH+OH_GasRxn#289_(), CH2CO_Sens_N2H2+O<=>NH2+NO_GasRxn#290_(), CH2CO_Sens_N2H2+OH<=>NNH+H2O_GasRxn#291_(), CH2CO_Sens_N2H2+NH<=>NNH+NH2_GasRxn#292_(), CH2CO_Sens_H2NO+OH<=>HNO+H2O_GasRxn#293_(), CH2CO_Sens_NCO+NO2<=>N2O+CO2_GasRxn#295_(), CH2CO_Sens_N+CO2<=>NO+CO_GasRxn#296_(), CH2CO_Sens_CN+O<=>CO+N_GasRxn#297_(), CH2CO_Sens_CN+H2O<=>HCN+OH_GasRxn#299_(), CH2CO_Sens_CN+O2<=>NCO+O_GasRxn#300_(), CH2CO_Sens_CN+H2<=>HCN+H_GasRxn#301_(), CH2CO_Sens_NCO+O<=>NO+CO_GasRxn#302_(), CH2CO_Sens_NCO+H<=>NH+CO_GasRxn#303_(), CH2CO_Sens_NCO+OH<=>NO+H+CO_GasRxn#304_(), CH2CO_Sens_NCO+M<=>N+CO+M_GasRxn#307_(), CH2CO_Sens_NCO+NO<=>N2O+CO_GasRxn#308_(), CH2CO_Sens_NCO+NO<=>N2+CO2_GasRxn#309_(), CH2CO_Sens_HCN+O<=>NCO+H_GasRxn#311_(), CH2CO_Sens_HCN+O<=>NH+CO_GasRxn#312_(), CH2CO_Sens_HCN+O<=>CN+OH_GasRxn#313_(), CH2CO_Sens_HCN+OH<=>HOCN+H_GasRxn#314_(), CH2CO_Sens_CH+N2<=>HCN+N_GasRxn#320_(), CH2CO_Sens_CH+NO<=>HCN+O_GasRxn#326_(), CH2CO_Sens_CH+NO<=>H+NCO_GasRxn#327_(), CH2CO_Sens_CH+NO<=>N+HCO_GasRxn#328_(), CH2CO_Sens_CH2+NO<=>H+HNCO_GasRxn#329_(), CH2CO_Sens_CH2+NO<=>OH+HCN_GasRxn#330_(), CH2CO_Sens_CH2+NO<=>H+HCNO_GasRxn#331_(), CH2CO_Sens_CH2(S)+NO<=>H+HNCO_GasRxn#332_(), CH2CO_Sens_CH2(S)+NO<=>OH+HCN_GasRxn#333_(), CH2CO_Sens_CH2(S)+NO<=>H+HCNO_GasRxn#334_(), CH2CO_Sens_CH3+NO<=>HCN+H2O_GasRxn#335_(), CH2CO_Sens_CH3+NO<=>H2CN+OH_GasRxn#336_(), CH2CO_Sens_HNCO+O<=>NH+CO2_GasRxn#342_(), CH2CO_Sens_HNCO+O<=>NCO+OH_GasRxn#344_(), CH2CO_Sens_HNCO+H<=>NH2+CO_GasRxn#345_(), CH2CO_Sens_HNCO+OH<=>NCO+H2O_GasRxn#347_(), CH2CO_Sens_HNCO+OH<=>NH2+CO2_GasRxn#348_(), CH2CO_Sens_HNCO+M<=>NH+CO+M_GasRxn#349_(), CH2CO_Sens_HCNO+H<=>H+HNCO_GasRxn#350_(), CH2CO_Sens_HCNO+H<=>OH+HCN_GasRxn#351_(), CH2CO_Sens_HCNO+H<=>NH2+CO_GasRxn#352_(), CH2CO_Sens_HOCN+H<=>H+HNCO_GasRxn#353_(), CH2CO_Sens_HCCO+NO<=>HCNO+CO_GasRxn#354_(), CH2CO_Sens_CH3+N<=>H2CN+H_GasRxn#355_(), CH2CO_Sens_CH3+N<=>HCN+H2_GasRxn#356_(), HCCOH_Sens_2O+M<=>O2+M_GasRxn#1_(), HCCOH_Sens_O+H+M<=>OH+M_GasRxn#2_(), HCCOH_Sens_O+H2<=>H+OH_GasRxn#3_(), HCCOH_Sens_O+HO2<=>OH+O2_GasRxn#4_(), HCCOH_Sens_O+H2O2<=>OH+HO2_GasRxn#5_(), HCCOH_Sens_O+CH<=>H+CO_GasRxn#6_(), HCCOH_Sens_O+CH2<=>H+HCO_GasRxn#7_(), HCCOH_Sens_O+CH2(S)<=>H2+CO_GasRxn#8_(), HCCOH_Sens_O+CH3<=>H+CH2O_GasRxn#10_(), HCCOH_Sens_O+CH3=>H+H2+CO_GasRxn#11_(), HCCOH_Sens_O+CH4<=>OH+CH3_GasRxn#12_(), HCCOH_Sens_O+CO(+M)<=>CO2(+M)_GasRxn#13_(), HCCOH_Sens_O+HCO<=>OH+CO_GasRxn#14_(), HCCOH_Sens_O+HCO<=>H+CO2_GasRxn#15_(), HCCOH_Sens_O+CH2O<=>OH+HCO_GasRxn#16_(), HCCOH_Sens_O+CH2OH<=>OH+CH2O_GasRxn#17_(), HCCOH_Sens_O+CH3O<=>OH+CH2O_GasRxn#18_(), HCCOH_Sens_O+CH3OH<=>OH+CH2OH_GasRxn#19_(), HCCOH_Sens_O+CH3OH<=>OH+CH3O_GasRxn#20_(), HCCOH_Sens_O+C2H<=>CH+CO_GasRxn#21_(), HCCOH_Sens_O+C2H2<=>H+HCCO_GasRxn#22_(), HCCOH_Sens_O+C2H2<=>OH+C2H_GasRxn#23_(), HCCOH_Sens_O+C2H2<=>CO+CH2_GasRxn#24_(), HCCOH_Sens_O+C2H3<=>H+CH2CO_GasRxn#25_(), HCCOH_Sens_O+C2H4<=>CH3+HCO_GasRxn#26_(), HCCOH_Sens_O+C2H5<=>CH3+CH2O_GasRxn#27_(), HCCOH_Sens_O+C2H6<=>OH+C2H5_GasRxn#28_(), HCCOH_Sens_O+HCCO<=>H+2CO_GasRxn#29_(), HCCOH_Sens_O+CH2CO<=>OH+HCCO_GasRxn#30_(), HCCOH_Sens_O+CH2CO<=>CH2+CO2_GasRxn#31_(), HCCOH_Sens_O2+CO<=>O+CO2_GasRxn#32_(), HCCOH_Sens_O2+CH2O<=>HO2+HCO_GasRxn#33_(), HCCOH_Sens_H+O2+M<=>HO2+M_GasRxn#34_(), HCCOH_Sens_H+2O2<=>HO2+O2_GasRxn#35_(), HCCOH_Sens_H+O2+H2O<=>HO2+H2O_GasRxn#36_(), HCCOH_Sens_H+O2+N2<=>HO2+N2_GasRxn#37_(), HCCOH_Sens_H+O2<=>O+OH_GasRxn#39_(), HCCOH_Sens_2H+M<=>H2+M_GasRxn#40_(), HCCOH_Sens_2H+H2O<=>H2+H2O_GasRxn#42_(), HCCOH_Sens_H+OH+M<=>H2O+M_GasRxn#44_(), HCCOH_Sens_H+HO2<=>O+H2O_GasRxn#45_(), HCCOH_Sens_H+HO2<=>O2+H2_GasRxn#46_(), HCCOH_Sens_H+HO2<=>2OH_GasRxn#47_(), HCCOH_Sens_H+H2O2<=>HO2+H2_GasRxn#48_(), HCCOH_Sens_H+H2O2<=>OH+H2O_GasRxn#49_(), HCCOH_Sens_H+CH<=>C+H2_GasRxn#50_(), HCCOH_Sens_H+CH2(+M)<=>CH3(+M)_GasRxn#51_(), HCCOH_Sens_H+CH2(S)<=>CH+H2_GasRxn#52_(), HCCOH_Sens_H+CH3(+M)<=>CH4(+M)_GasRxn#53_(), HCCOH_Sens_H+CH4<=>CH3+H2_GasRxn#54_(), HCCOH_Sens_H+HCO(+M)<=>CH2O(+M)_GasRxn#55_(), HCCOH_Sens_H+HCO<=>H2+CO_GasRxn#56_(), HCCOH_Sens_H+CH2O(+M)<=>CH2OH(+M)_GasRxn#57_(), HCCOH_Sens_H+CH2O(+M)<=>CH3O(+M)_GasRxn#58_(), HCCOH_Sens_H+CH2O<=>HCO+H2_GasRxn#59_(), HCCOH_Sens_H+CH2OH<=>H2+CH2O_GasRxn#61_(), HCCOH_Sens_H+CH2OH<=>OH+CH3_GasRxn#62_(), HCCOH_Sens_H+CH2OH<=>CH2(S)+H2O_GasRxn#63_(), HCCOH_Sens_H+CH3O<=>H+CH2OH_GasRxn#65_(), HCCOH_Sens_H+CH3O<=>H2+CH2O_GasRxn#66_(), HCCOH_Sens_H+CH3O<=>OH+CH3_GasRxn#67_(), HCCOH_Sens_H+CH3O<=>CH2(S)+H2O_GasRxn#68_(), HCCOH_Sens_H+CH3OH<=>CH2OH+H2_GasRxn#69_(), HCCOH_Sens_H+CH3OH<=>CH3O+H2_GasRxn#70_(), HCCOH_Sens_H+C2H2(+M)<=>C2H3(+M)_GasRxn#72_(), HCCOH_Sens_H+C2H3(+M)<=>C2H4(+M)_GasRxn#73_(), HCCOH_Sens_H+C2H3<=>H2+C2H2_GasRxn#74_(), HCCOH_Sens_H+C2H4(+M)<=>C2H5(+M)_GasRxn#75_(), HCCOH_Sens_H+C2H4<=>C2H3+H2_GasRxn#76_(), HCCOH_Sens_H+C2H5(+M)<=>C2H6(+M)_GasRxn#77_(), HCCOH_Sens_H+C2H5<=>H2+C2H4_GasRxn#78_(), HCCOH_Sens_H+C2H6<=>C2H5+H2_GasRxn#79_(), HCCOH_Sens_H+HCCO<=>CH2(S)+CO_GasRxn#80_(), HCCOH_Sens_H+CH2CO<=>HCCO+H2_GasRxn#81_(), HCCOH_Sens_H+CH2CO<=>CH3+CO_GasRxn#82_(), HCCOH_Sens_H+HCCOH<=>H+CH2CO_GasRxn#83_(), HCCOH_Sens_H2+CO(+M)<=>CH2O(+M)_GasRxn#84_(), HCCOH_Sens_OH+H2<=>H+H2O_GasRxn#85_(), HCCOH_Sens_2OH(+M)<=>H2O2(+M)_GasRxn#86_(), HCCOH_Sens_2OH<=>O+H2O_GasRxn#87_(), HCCOH_Sens_OH+HO2<=>O2+H2O_GasRxn#88_(), HCCOH_Sens_OH+HO2<=>O2+H2O_GasRxn#89_(), HCCOH_Sens_OH+H2O2<=>HO2+H2O_GasRxn#90_(), HCCOH_Sens_OH+H2O2<=>HO2+H2O_GasRxn#91_(), HCCOH_Sens_OH+CH<=>H+HCO_GasRxn#93_(), HCCOH_Sens_OH+CH2<=>H+CH2O_GasRxn#94_(), HCCOH_Sens_OH+CH2<=>CH+H2O_GasRxn#95_(), HCCOH_Sens_OH+CH2(S)<=>H+CH2O_GasRxn#96_(), HCCOH_Sens_OH+CH3=>H2+CH2O_GasRxn#97_(), HCCOH_Sens_OH+CH3(+M)<=>CH3OH(+M)_GasRxn#98_(), HCCOH_Sens_OH+CH3<=>CH2+H2O_GasRxn#99_(), HCCOH_Sens_OH+CH3<=>CH2(S)+H2O_GasRxn#100_(), HCCOH_Sens_OH+CH4<=>CH3+H2O_GasRxn#101_(), HCCOH_Sens_OH+CO<=>H+CO2_GasRxn#102_(), HCCOH_Sens_OH+HCO<=>H2O+CO_GasRxn#103_(), HCCOH_Sens_OH+CH2O<=>HCO+H2O_GasRxn#104_(), HCCOH_Sens_OH+CH2OH<=>H2O+CH2O_GasRxn#105_(), HCCOH_Sens_OH+CH3O<=>H2O+CH2O_GasRxn#106_(), HCCOH_Sens_OH+CH3OH<=>CH2OH+H2O_GasRxn#107_(), HCCOH_Sens_OH+CH3OH<=>CH3O+H2O_GasRxn#108_(), HCCOH_Sens_OH+C2H<=>H+HCCO_GasRxn#109_(), HCCOH_Sens_OH+C2H2<=>H+CH2CO_GasRxn#110_(), HCCOH_Sens_OH+C2H2<=>H+HCCOH_GasRxn#111_(), HCCOH_Sens_OH+C2H2<=>C2H+H2O_GasRxn#112_(), HCCOH_Sens_OH+C2H2<=>CH3+CO_GasRxn#113_(), HCCOH_Sens_OH+C2H3<=>H2O+C2H2_GasRxn#114_(), HCCOH_Sens_OH+C2H4<=>C2H3+H2O_GasRxn#115_(), HCCOH_Sens_OH+C2H6<=>C2H5+H2O_GasRxn#116_(), HCCOH_Sens_OH+CH2CO<=>HCCO+H2O_GasRxn#117_(), HCCOH_Sens_2HO2<=>O2+H2O2_GasRxn#118_(), HCCOH_Sens_2HO2<=>O2+H2O2_GasRxn#119_(), HCCOH_Sens_HO2+CH2<=>OH+CH2O_GasRxn#120_(), HCCOH_Sens_HO2+CH3<=>O2+CH4_GasRxn#121_(), HCCOH_Sens_HO2+CH3<=>OH+CH3O_GasRxn#122_(), HCCOH_Sens_HO2+CO<=>OH+CO2_GasRxn#123_(), HCCOH_Sens_HO2+CH2O<=>HCO+H2O2_GasRxn#124_(), HCCOH_Sens_CH+O2<=>O+HCO_GasRxn#128_(), HCCOH_Sens_CH+H2<=>H+CH2_GasRxn#129_(), HCCOH_Sens_CH+H2O<=>H+CH2O_GasRxn#130_(), HCCOH_Sens_CH+CH3<=>H+C2H3_GasRxn#132_(), HCCOH_Sens_CH+CH4<=>H+C2H4_GasRxn#133_(), HCCOH_Sens_CH+CO(+M)<=>HCCO(+M)_GasRxn#134_(), HCCOH_Sens_CH+CO2<=>HCO+CO_GasRxn#135_(), HCCOH_Sens_CH+CH2O<=>H+CH2CO_GasRxn#136_(), HCCOH_Sens_CH2+O2=>OH+H+CO_GasRxn#138_(), HCCOH_Sens_CH2+H2<=>H+CH3_GasRxn#139_(), HCCOH_Sens_2CH2<=>H2+C2H2_GasRxn#140_(), HCCOH_Sens_CH2+CH3<=>H+C2H4_GasRxn#141_(), HCCOH_Sens_CH2+CH4<=>2CH3_GasRxn#142_(), HCCOH_Sens_CH2+CO(+M)<=>CH2CO(+M)_GasRxn#143_(), HCCOH_Sens_CH2(S)+N2<=>CH2+N2_GasRxn#145_(), HCCOH_Sens_CH2(S)+O2<=>H+OH+CO_GasRxn#147_(), HCCOH_Sens_CH2(S)+O2<=>CO+H2O_GasRxn#148_(), HCCOH_Sens_CH2(S)+H2<=>CH3+H_GasRxn#149_(), HCCOH_Sens_CH2(S)+H2O(+M)<=>CH3OH(+M)_GasRxn#150_(), HCCOH_Sens_CH2(S)+H2O<=>CH2+H2O_GasRxn#151_(), HCCOH_Sens_CH2(S)+CH3<=>H+C2H4_GasRxn#152_(), HCCOH_Sens_CH2(S)+CH4<=>2CH3_GasRxn#153_(), HCCOH_Sens_CH2(S)+CO<=>CH2+CO_GasRxn#154_(), HCCOH_Sens_CH2(S)+CO2<=>CH2+CO2_GasRxn#155_(), HCCOH_Sens_CH2(S)+CO2<=>CO+CH2O_GasRxn#156_(), HCCOH_Sens_CH3+O2<=>O+CH3O_GasRxn#158_(), HCCOH_Sens_CH3+O2<=>OH+CH2O_GasRxn#159_(), HCCOH_Sens_CH3+H2O2<=>HO2+CH4_GasRxn#160_(), HCCOH_Sens_2CH3(+M)<=>C2H6(+M)_GasRxn#161_(), HCCOH_Sens_2CH3<=>H+C2H5_GasRxn#162_(), HCCOH_Sens_CH3+HCO<=>CH4+CO_GasRxn#163_(), HCCOH_Sens_CH3+CH2O<=>HCO+CH4_GasRxn#164_(), HCCOH_Sens_CH3+CH3OH<=>CH3O+CH4_GasRxn#166_(), HCCOH_Sens_CH3+C2H4<=>C2H3+CH4_GasRxn#167_(), HCCOH_Sens_CH3+C2H6<=>C2H5+CH4_GasRxn#168_(), HCCOH_Sens_HCO+H2O<=>H+CO+H2O_GasRxn#169_(), HCCOH_Sens_HCO+M<=>H+CO+M_GasRxn#170_(), HCCOH_Sens_HCO+O2<=>HO2+CO_GasRxn#171_(), HCCOH_Sens_CH2OH+O2<=>HO2+CH2O_GasRxn#172_(), HCCOH_Sens_CH3O+O2<=>HO2+CH2O_GasRxn#173_(), HCCOH_Sens_C2H+O2<=>HCO+CO_GasRxn#174_(), HCCOH_Sens_C2H3+O2<=>HCO+CH2O_GasRxn#176_(), HCCOH_Sens_C2H4(+M)<=>H2+C2H2(+M)_GasRxn#177_(), HCCOH_Sens_C2H5+O2<=>HO2+C2H4_GasRxn#178_(), HCCOH_Sens_HCCO+O2<=>OH+2CO_GasRxn#179_(), HCCOH_Sens_O+C2H4<=>H+CH2CHO_GasRxn#181_(), HCCOH_Sens_O+C2H5<=>H+CH3CHO_GasRxn#182_(), HCCOH_Sens_CH2+O2=>2H+CO2_GasRxn#184_(), HCCOH_Sens_CH2+O2<=>O+CH2O_GasRxn#185_(), HCCOH_Sens_CH2(S)+H2O=>H2+CH2O_GasRxn#187_(), HCCOH_Sens_C2H3+O2<=>O+CH2CHO_GasRxn#188_(), HCCOH_Sens_C2H3+O2<=>HO2+C2H2_GasRxn#189_(), HCCOH_Sens_H+CH3CHO<=>CH2CHO+H2_GasRxn#193_(), HCCOH_Sens_H+CH3CHO=>CH3+H2+CO_GasRxn#194_(), HCCOH_Sens_OH+CH3CHO=>CH3+H2O+CO_GasRxn#195_(), HCCOH_Sens_H+CH2CO(+M)<=>CH2CHO(+M)_GasRxn#198_(), HCCOH_Sens_O+CH2CHO=>H+CH2+CO2_GasRxn#199_(), HCCOH_Sens_O2+CH2CHO=>OH+2HCO_GasRxn#201_(), HCCOH_Sens_H+CH2CHO<=>CH3+HCO_GasRxn#202_(), HCCOH_Sens_H+CH2CHO<=>CH2CO+H2_GasRxn#203_(), HCCOH_Sens_OH+CH2CHO<=>H2O+CH2CO_GasRxn#204_(), HCCOH_Sens_OH+CH2CHO<=>HCO+CH2OH_GasRxn#205_(), HCCOH_Sens_CH3+C2H5(+M)<=>C3H8(+M)_GasRxn#206_(), HCCOH_Sens_N+NO<=>N2+O_GasRxn#220_(), HCCOH_Sens_N+O2<=>NO+O_GasRxn#221_(), HCCOH_Sens_N+OH<=>NO+H_GasRxn#222_(), HCCOH_Sens_N2O+O<=>N2+O2_GasRxn#223_(), HCCOH_Sens_N2O+O<=>2NO_GasRxn#224_(), HCCOH_Sens_N2O+H<=>N2+OH_GasRxn#225_(), HCCOH_Sens_N2O+OH<=>N2+HO2_GasRxn#226_(), HCCOH_Sens_N2O(+M)<=>N2+O(+M)_GasRxn#227_(), HCCOH_Sens_HO2+NO<=>NO2+OH_GasRxn#228_(), HCCOH_Sens_NO+O+M<=>NO2+M_GasRxn#229_(), HCCOH_Sens_NO2+O<=>NO+O2_GasRxn#230_(), HCCOH_Sens_NO2+H<=>NO+OH_GasRxn#231_(), HCCOH_Sens_NH+H<=>N+H2_GasRxn#232_(), HCCOH_Sens_NH+O<=>NO+H_GasRxn#233_(), HCCOH_Sens_NH+OH<=>HNO+H_GasRxn#234_(), HCCOH_Sens_NH+OH<=>N+H2O_GasRxn#235_(), HCCOH_Sens_NH+O2<=>HNO+O_GasRxn#236_()
0.000000e+00, 0.000000e+00, -4.148624e-03, -9.691687e-02, 2.180222e-02, 2.508594e-03, 6.487938e-03, 0.000000e+00, 1.051582e-03, -2.893267e-03, 2.900266e-02, 0.000000e+00, 0.000000e+00, -1.730544e-02, -1.748710e-03, 1.565710e-03, -2.922897e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.836427e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.536916e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.996432e-03, -4.099172e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 8.792891e-02, 1.910531e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.293053e-01, -1.659857e-01, 2.247879e-01, 2.177605e-03, 2.709342e-03, 2.258362e-03, 2.672651e-02, 0.000000e+00, 0.000000e+00, 3.151202e-03, 0.000000e+00, 0.000000e+00, -4.679872e-01, 0.000000e+00, -2.396761e-01, -6.080565e-03, -1.321953e-01, -3.492648e-03, 2.518012e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.844911e-02, 7.436484e-03, 2.948992e-01, 8.948551e-02, -2.497370e-01, 0.000000e+00, 0.000000e+00, 2.777263e-02, 2.518550e-03, 6.593754e-02, 2.066164e-01, 0.000000e+00, 1.130034e-03, 1.136620e-03, 0.000000e+00, 0.000000e+00, 1.968648e-01, 2.965911e-01, 0.000000e+00, 1.333320e-02, -2.216519e-02, -9.625485e-02, 6.013475e-02, 0.000000e+00, -6.265166e-02, -1.032964e-02, 0.000000e+00, 2.487863e-03, 7.471613e-03, 3.824042e-03, 5.476594e-03, -1.022252e-03, 4.349563e-01, 0.000000e+00, 2.406149e-02, 9.479164e-02, 1.394436e-01, 1.113185e-03, 0.000000e+00, 3.581721e-02, 1.486045e-03, 0.000000e+00, 6.293753e-03, -4.827773e-01, 0.000000e+00, -1.844031e-01, 2.177268e-02, 2.509072e-01, 3.454447e-02, 2.530277e-02, 0.000000e+00, 5.153698e-03, 0.000000e+00, -1.917783e-03, 0.000000e+00, 0.000000e+00, -1.383457e-02, -1.171344e-02, -2.456549e-02, -2.425021e-01, 2.205743e-01, -1.447180e-01, 1.894909e-02, -8.128349e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.271487e-03, 0.000000e+00, -1.001269e-02, -8.642665e-02, -4.863967e-03, 0.000000e+00, 6.444476e-03, 2.355588e-01, 2.723644e-02, -3.494595e-03, 0.000000e+00, 5.460787e-03, 0.000000e+00, 2.216467e-03, -5.732938e-01, 6.025499e-03, 0.000000e+00, -1.069102e-02, 1.596099e-03, -1.942891e-03, 1.172188e-03, 8.348351e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.435540e-02, -1.005012e-03, 3.365882e-03, 7.310758e-02, 0.000000e+00, -1.002970e-03, -4.504638e-02, -3.705486e-02, 2.680702e-02, -5.639240e-03, 3.735058e-03, -2.505322e-02, 1.734102e-03, 2.545794e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.587837e-02, -1.380771e-02, 0.000000e+00, 5.562456e-01, -3.664727e-02, 3.972629e-03, -9.232186e-03, 0.000000e+00, 1.710435e-03, 0.000000e+00, -1.526899e-01, -9.701987e-02, 2.089728e-01, 2.056331e-02, 6.950220e-02, -2.065924e-02, -1.548326e-01, 5.508293e-03, 2.702887e-02, -4.881222e-03, -8.402996e-02, -2.074345e-02, -9.474555e-02, -1.981932e-02, -1.038851e-03, -3.526344e-01, 5.346418e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.323601e-03, 3.769712e-03, 1.076406e-02, 4.419761e-03, 1.229543e-03, 0.000000e+00, 6.237385e-02, 0.000000e+00, -2.536337e-02, 2.024812e-01, 2.606265e-02, 0.000000e+00, 2.282659e-02, -9.721586e-03, 4.690051e-02, -5.861069e-03, -6.529727e-03, -2.243346e-02
