Distance_(cm), CH2(S)_Sens_H+CH2O(+M)<=>CH2OH(+M)_GasRxn#57_(), CH2(S)_Sens_H+CH2O(+M)<=>CH3O(+M)_GasRxn#58_(), CH2(S)_Sens_H+CH2O<=>HCO+H2_GasRxn#59_(), CH2(S)_Sens_H+CH2OH<=>H2+CH2O_GasRxn#61_(), CH2(S)_Sens_H+CH2OH<=>OH+CH3_GasRxn#62_(), CH2(S)_Sens_H+CH2OH<=>CH2(S)+H2O_GasRxn#63_(), CH2(S)_Sens_H+CH3O(+M)<=>CH3OH(+M)_GasRxn#64_(), CH2(S)_Sens_H+CH3O<=>H+CH2OH_GasRxn#65_(), CH2(S)_Sens_H+CH3O<=>H2+CH2O_GasRxn#66_(), CH2(S)_Sens_H+CH3O<=>OH+CH3_GasRxn#67_(), CH2(S)_Sens_H+CH3O<=>CH2(S)+H2O_GasRxn#68_(), CH2(S)_Sens_H+CH3OH<=>CH2OH+H2_GasRxn#69_(), CH2(S)_Sens_H+CH3OH<=>CH3O+H2_GasRxn#70_(), CH2(S)_Sens_H+C2H2(+M)<=>C2H3(+M)_GasRxn#72_(), CH2(S)_Sens_H+C2H3(+M)<=>C2H4(+M)_GasRxn#73_(), CH2(S)_Sens_H+C2H3<=>H2+C2H2_GasRxn#74_(), CH2(S)_Sens_H+C2H4(+M)<=>C2H5(+M)_GasRxn#75_(), CH2(S)_Sens_H+C2H4<=>C2H3+H2_GasRxn#76_(), CH2(S)_Sens_H+C2H5(+M)<=>C2H6(+M)_GasRxn#77_(), CH2(S)_Sens_H+C2H5<=>H2+C2H4_GasRxn#78_(), CH2(S)_Sens_H+C2H6<=>C2H5+H2_GasRxn#79_(), CH2(S)_Sens_H+HCCO<=>CH2(S)+CO_GasRxn#80_(), CH2(S)_Sens_H+CH2CO<=>HCCO+H2_GasRxn#81_(), CH2(S)_Sens_H+CH2CO<=>CH3+CO_GasRxn#82_(), CH2(S)_Sens_H+HCCOH<=>H+CH2CO_GasRxn#83_(), CH2(S)_Sens_H2+CO(+M)<=>CH2O(+M)_GasRxn#84_(), CH2(S)_Sens_OH+H2<=>H+H2O_GasRxn#85_(), CH2(S)_Sens_2OH(+M)<=>H2O2(+M)_GasRxn#86_(), CH2(S)_Sens_2OH<=>O+H2O_GasRxn#87_(), CH2(S)_Sens_OH+HO2<=>O2+H2O_GasRxn#88_(), CH2(S)_Sens_OH+HO2<=>O2+H2O_GasRxn#89_(), CH2(S)_Sens_OH+H2O2<=>HO2+H2O_GasRxn#90_(), CH2(S)_Sens_OH+H2O2<=>HO2+H2O_GasRxn#91_(), CH2(S)_Sens_OH+C<=>H+CO_GasRxn#92_(), CH2(S)_Sens_OH+CH<=>H+HCO_GasRxn#93_(), CH2(S)_Sens_OH+CH2<=>H+CH2O_GasRxn#94_(), CH2(S)_Sens_OH+CH2<=>CH+H2O_GasRxn#95_(), CH2(S)_Sens_OH+CH2(S)<=>H+CH2O_GasRxn#96_(), CH2(S)_Sens_OH+CH3=>H2+CH2O_GasRxn#97_(), CH2(S)_Sens_OH+CH3(+M)<=>CH3OH(+M)_GasRxn#98_(), CH2(S)_Sens_OH+CH3<=>CH2+H2O_GasRxn#99_(), CH2(S)_Sens_OH+CH3<=>CH2(S)+H2O_GasRxn#100_(), CH2(S)_Sens_OH+CH4<=>CH3+H2O_GasRxn#101_(), CH2(S)_Sens_OH+CO<=>H+CO2_GasRxn#102_(), CH2(S)_Sens_OH+HCO<=>H2O+CO_GasRxn#103_(), CH2(S)_Sens_OH+CH2O<=>HCO+H2O_GasRxn#104_(), CH2(S)_Sens_OH+CH2OH<=>H2O+CH2O_GasRxn#105_(), CH2(S)_Sens_OH+CH3O<=>H2O+CH2O_GasRxn#106_(), CH2(S)_Sens_OH+CH3OH<=>CH2OH+H2O_GasRxn#107_(), CH2(S)_Sens_OH+CH3OH<=>CH3O+H2O_GasRxn#108_(), CH2(S)_Sens_OH+C2H2<=>H+CH2CO_GasRxn#110_(), CH2(S)_Sens_OH+C2H2<=>H+HCCOH_GasRxn#111_(), CH2(S)_Sens_OH+C2H2<=>C2H+H2O_GasRxn#112_(), CH2(S)_Sens_OH+C2H2<=>CH3+CO_GasRxn#113_(), CH2(S)_Sens_OH+C2H3<=>H2O+C2H2_GasRxn#114_(), CH2(S)_Sens_OH+C2H4<=>C2H3+H2O_GasRxn#115_(), CH2(S)_Sens_OH+C2H6<=>C2H5+H2O_GasRxn#116_(), CH2(S)_Sens_OH+CH2CO<=>HCCO+H2O_GasRxn#117_(), CH2(S)_Sens_2HO2<=>O2+H2O2_GasRxn#118_(), CH2(S)_Sens_2HO2<=>O2+H2O2_GasRxn#119_(), CH2(S)_Sens_HO2+CH2<=>OH+CH2O_GasRxn#120_(), CH2(S)_Sens_HO2+CH3<=>O2+CH4_GasRxn#121_(), CH2(S)_Sens_HO2+CH3<=>OH+CH3O_GasRxn#122_(), CH2(S)_Sens_HO2+CO<=>OH+CO2_GasRxn#123_(), CH2(S)_Sens_HO2+CH2O<=>HCO+H2O2_GasRxn#124_(), CH2(S)_Sens_C+O2<=>O+CO_GasRxn#125_(), CH2(S)_Sens_CH+O2<=>O+HCO_GasRxn#128_(), CH2(S)_Sens_CH+H2<=>H+CH2_GasRxn#129_(), CH2(S)_Sens_CH+H2O<=>H+CH2O_GasRxn#130_(), CH2(S)_Sens_CH+CH3<=>H+C2H3_GasRxn#132_(), CH2(S)_Sens_CH+CH4<=>H+C2H4_GasRxn#133_(), CH2(S)_Sens_CH+CO(+M)<=>HCCO(+M)_GasRxn#134_(), CH2(S)_Sens_CH+CO2<=>HCO+CO_GasRxn#135_(), CH2(S)_Sens_CH+CH2O<=>H+CH2CO_GasRxn#136_(), CH2(S)_Sens_CH2+O2=>OH+H+CO_GasRxn#138_(), CH2(S)_Sens_CH2+H2<=>H+CH3_GasRxn#139_(), CH2(S)_Sens_2CH2<=>H2+C2H2_GasRxn#140_(), CH2(S)_Sens_CH2+CH3<=>H+C2H4_GasRxn#141_(), CH2(S)_Sens_CH2+CH4<=>2CH3_GasRxn#142_(), CH2(S)_Sens_CH2+CO(+M)<=>CH2CO(+M)_GasRxn#143_(), CH2(S)_Sens_CH2(S)+N2<=>CH2+N2_GasRxn#145_(), CH2(S)_Sens_CH2(S)+O2<=>H+OH+CO_GasRxn#147_(), CH2(S)_Sens_CH2(S)+O2<=>CO+H2O_GasRxn#148_(), CH2(S)_Sens_CH2(S)+H2<=>CH3+H_GasRxn#149_(), CH2(S)_Sens_CH2(S)+H2O(+M)<=>CH3OH(+M)_GasRxn#150_(), CH2(S)_Sens_CH2(S)+H2O<=>CH2+H2O_GasRxn#151_(), CH2(S)_Sens_CH2(S)+CH3<=>H+C2H4_GasRxn#152_(), CH2(S)_Sens_CH2(S)+CH4<=>2CH3_GasRxn#153_(), CH2(S)_Sens_CH2(S)+CO<=>CH2+CO_GasRxn#154_(), CH2(S)_Sens_CH2(S)+CO2<=>CH2+CO2_GasRxn#155_(), CH2(S)_Sens_CH2(S)+CO2<=>CO+CH2O_GasRxn#156_(), CH2(S)_Sens_CH2(S)+C2H6<=>CH3+C2H5_GasRxn#157_(), CH2(S)_Sens_CH3+O2<=>O+CH3O_GasRxn#158_(), CH2(S)_Sens_CH3+O2<=>OH+CH2O_GasRxn#159_(), CH2(S)_Sens_CH3+H2O2<=>HO2+CH4_GasRxn#160_(), CH2(S)_Sens_2CH3(+M)<=>C2H6(+M)_GasRxn#161_(), CH2(S)_Sens_2CH3<=>H+C2H5_GasRxn#162_(), CH2(S)_Sens_CH3+HCO<=>CH4+CO_GasRxn#163_(), CH2(S)_Sens_CH3+CH2O<=>HCO+CH4_GasRxn#164_(), CH2(S)_Sens_CH3+CH3OH<=>CH2OH+CH4_GasRxn#165_(), CH2(S)_Sens_CH3+CH3OH<=>CH3O+CH4_GasRxn#166_(), CH2(S)_Sens_CH3+C2H4<=>C2H3+CH4_GasRxn#167_(), CH2(S)_Sens_CH3+C2H6<=>C2H5+CH4_GasRxn#168_(), CH2(S)_Sens_HCO+H2O<=>H+CO+H2O_GasRxn#169_(), CH2(S)_Sens_HCO+M<=>H+CO+M_GasRxn#170_(), CH2(S)_Sens_HCO+O2<=>HO2+CO_GasRxn#171_(), CH2(S)_Sens_CH2OH+O2<=>HO2+CH2O_GasRxn#172_(), CH2(S)_Sens_CH3O+O2<=>HO2+CH2O_GasRxn#173_(), CH2(S)_Sens_C2H+O2<=>HCO+CO_GasRxn#174_(), CH2(S)_Sens_C2H3+O2<=>HCO+CH2O_GasRxn#176_(), CH2(S)_Sens_C2H4(+M)<=>H2+C2H2(+M)_GasRxn#177_(), CH2(S)_Sens_C2H5+O2<=>HO2+C2H4_GasRxn#178_(), CH2(S)_Sens_HCCO+O2<=>OH+2CO_GasRxn#179_(), CH2(S)_Sens_O+C2H4<=>H+CH2CHO_GasRxn#181_(), CH2(S)_Sens_O+C2H5<=>H+CH3CHO_GasRxn#182_(), CH2(S)_Sens_CH+H2(+M)<=>CH3(+M)_GasRxn#183_(), CH2(S)_Sens_CH2+O2=>2H+CO2_GasRxn#184_(), CH2(S)_Sens_CH2+O2<=>O+CH2O_GasRxn#185_(), CH2(S)_Sens_2CH2=>2H+C2H2_GasRxn#186_(), CH2(S)_Sens_CH2(S)+H2O=>H2+CH2O_GasRxn#187_(), CH2(S)_Sens_C2H3+O2<=>O+CH2CHO_GasRxn#188_(), CH2(S)_Sens_C2H3+O2<=>HO2+C2H2_GasRxn#189_(), CH2(S)_Sens_O+CH3CHO<=>OH+CH2CHO_GasRxn#190_(), CH2(S)_Sens_O+CH3CHO=>OH+CH3+CO_GasRxn#191_(), CH2(S)_Sens_O2+CH3CHO=>HO2+CH3+CO_GasRxn#192_(), CH2(S)_Sens_H+CH3CHO<=>CH2CHO+H2_GasRxn#193_(), CH2(S)_Sens_H+CH3CHO=>CH3+H2+CO_GasRxn#194_(), CH2(S)_Sens_OH+CH3CHO=>CH3+H2O+CO_GasRxn#195_(), CH2(S)_Sens_HO2+CH3CHO=>CH3+H2O2+CO_GasRxn#196_(), CH2(S)_Sens_H+CH2CO(+M)<=>CH2CHO(+M)_GasRxn#198_(), CH2(S)_Sens_O+CH2CHO=>H+CH2+CO2_GasRxn#199_(), CH2(S)_Sens_O2+CH2CHO=>OH+CO+CH2O_GasRxn#200_(), CH2(S)_Sens_O2+CH2CHO=>OH+2HCO_GasRxn#201_(), CH2(S)_Sens_H+CH2CHO<=>CH3+HCO_GasRxn#202_(), CH2(S)_Sens_H+CH2CHO<=>CH2CO+H2_GasRxn#203_(), CH2(S)_Sens_OH+CH2CHO<=>H2O+CH2CO_GasRxn#204_(), CH2(S)_Sens_OH+CH2CHO<=>HCO+CH2OH_GasRxn#205_(), CH2(S)_Sens_CH3+C2H5(+M)<=>C3H8(+M)_GasRxn#206_(), CH2(S)_Sens_O+C3H8<=>OH+C3H7_GasRxn#207_(), CH2(S)_Sens_H+C3H8<=>C3H7+H2_GasRxn#208_(), CH2(S)_Sens_OH+C3H8<=>C3H7+H2O_GasRxn#209_(), CH2(S)_Sens_CH3+C2H4(+M)<=>C3H7(+M)_GasRxn#212_(), CH2(S)_Sens_OH+C3H7<=>C2H5+CH2OH_GasRxn#216_(), CH2(S)_Sens_N+NO<=>N2+O_GasRxn#220_(), CH2(S)_Sens_N+O2<=>NO+O_GasRxn#221_(), CH2(S)_Sens_N+OH<=>NO+H_GasRxn#222_(), CH2(S)_Sens_N2O+O<=>N2+O2_GasRxn#223_(), CH2(S)_Sens_N2O+O<=>2NO_GasRxn#224_(), CH2(S)_Sens_N2O+H<=>N2+OH_GasRxn#225_(), CH2(S)_Sens_N2O+OH<=>N2+HO2_GasRxn#226_(), CH2(S)_Sens_N2O(+M)<=>N2+O(+M)_GasRxn#227_(), CH2(S)_Sens_HO2+NO<=>NO2+OH_GasRxn#228_(), CH2(S)_Sens_NO+O+M<=>NO2+M_GasRxn#229_(), CH2(S)_Sens_NO2+O<=>NO+O2_GasRxn#230_(), CH2(S)_Sens_NO2+H<=>NO+OH_GasRxn#231_(), CH2(S)_Sens_NH+H<=>N+H2_GasRxn#232_(), CH2(S)_Sens_NH+O<=>NO+H_GasRxn#233_(), CH2(S)_Sens_NH+OH<=>HNO+H_GasRxn#234_(), CH2(S)_Sens_NH+OH<=>N+H2O_GasRxn#235_(), CH2(S)_Sens_NH+O2<=>HNO+O_GasRxn#236_(), CH2(S)_Sens_NH+O2<=>NO+OH_GasRxn#237_(), CH2(S)_Sens_2NH<=>N2+2H_GasRxn#238_(), CH2(S)_Sens_NH+N<=>N2+H_GasRxn#239_(), CH2(S)_Sens_NH+NO<=>N2O+H_GasRxn#240_(), CH2(S)_Sens_NH+NO<=>N2O+H_GasRxn#241_(), CH2(S)_Sens_NH+NO<=>N2+OH_GasRxn#242_(), CH2(S)_Sens_NH+HONO<=>NH2+NO2_GasRxn#243_(), CH2(S)_Sens_NH+NO2<=>N2O+OH_GasRxn#244_(), CH2(S)_Sens_NH2+H<=>NH+H2_GasRxn#245_(), CH2(S)_Sens_NH2+O<=>HNO+H_GasRxn#246_(), CH2(S)_Sens_NH2+O<=>NH+OH_GasRxn#247_(), CH2(S)_Sens_NH2+OH<=>NH+H2O_GasRxn#248_(), CH2(S)_Sens_NH2+HO2<=>NH3+O2_GasRxn#249_(), CH2(S)_Sens_NH2+O2<=>H2NO+O_GasRxn#250_(), CH2(S)_Sens_2NH2<=>NH3+NH_GasRxn#251_(), CH2(S)_Sens_NH2+NH<=>N2H2+H_GasRxn#252_(), CH2(S)_Sens_NH2+NH<=>NH3+N_GasRxn#253_(), CH2(S)_Sens_NH2+N<=>N2+2H_GasRxn#254_(), CH2(S)_Sens_NH2+HNO<=>NH3+NO_GasRxn#255_(), CH2(S)_Sens_NH2+NO<=>N2+H2O_GasRxn#256_(), CH2(S)_Sens_NH2+NO<=>NNH+OH_GasRxn#257_(), CH2(S)_Sens_NH2+HONO<=>NH3+NO2_GasRxn#258_(), CH2(S)_Sens_NH2+NO2<=>N2O+H2O_GasRxn#259_(), CH2(S)_Sens_NNH<=>N2+H_GasRxn#260_(), CH2(S)_Sens_NNH+H<=>N2+H2_GasRxn#261_(), CH2(S)_Sens_NNH+O<=>N2O+H_GasRxn#262_(), CH2(S)_Sens_NNH+O<=>NH+NO_GasRxn#263_(), CH2(S)_Sens_NNH+OH<=>N2+H2O_GasRxn#264_(), CH2(S)_Sens_NNH+O2<=>N2+HO2_GasRxn#265_(), CH2(S)_Sens_NNH+O2<=>N2+H+O2_GasRxn#266_(), CH2(S)_Sens_NNH+NH<=>N2+NH2_GasRxn#267_(), CH2(S)_Sens_NNH+NH2<=>N2+NH3_GasRxn#268_(), CH2(S)_Sens_NNH+NO<=>N2+HNO_GasRxn#269_(), CH2(S)_Sens_NNH+CH3<=>CH4+N2_GasRxn#270_(), CH2(S)_Sens_H+NO+M<=>HNO+M_GasRxn#271_(), CH2(S)_Sens_HNO+O<=>NO+OH_GasRxn#272_(), CH2(S)_Sens_HNO+H<=>H2+NO_GasRxn#273_(), CH2(S)_Sens_HNO+OH<=>NO+H2O_GasRxn#274_(), CH2(S)_Sens_HNO+O2<=>HO2+NO_GasRxn#275_(), CH2(S)_Sens_HNO+NO2<=>HONO+NO_GasRxn#276_(), CH2(S)_Sens_NH3+H<=>NH2+H2_GasRxn#277_(), CH2(S)_Sens_NH3+OH<=>NH2+H2O_GasRxn#278_(), CH2(S)_Sens_NH3+O<=>NH2+OH_GasRxn#279_(), CH2(S)_Sens_NH+CO2<=>HNO+CO_GasRxn#280_(), CH2(S)_Sens_2NH2<=>N2H4_GasRxn#281_(), CH2(S)_Sens_N2H4+O<=>NH2OH+NH_GasRxn#282_(), CH2(S)_Sens_N2H3<=>N2H2+H_GasRxn#283_(), CH2(S)_Sens_N2H3+H<=>N2H2+H2_GasRxn#284_(), CH2(S)_Sens_N2H3+HO2<=>N2H2+H2O2_GasRxn#285_(), CH2(S)_Sens_N2H3+HO2<=>N2H4+O2_GasRxn#286_(), CH2(S)_Sens_N2H3+NH<=>N2H2+NH2_GasRxn#287_(), CH2(S)_Sens_N2H2+H<=>NNH+H2_GasRxn#288_(), CH2(S)_Sens_N2H2+O<=>NNH+OH_GasRxn#289_(), CH2(S)_Sens_N2H2+O<=>NH2+NO_GasRxn#290_(), CH2(S)_Sens_N2H2+OH<=>NNH+H2O_GasRxn#291_(), CH2(S)_Sens_N2H2+NH<=>NNH+NH2_GasRxn#292_(), CH2(S)_Sens_H2NO+OH<=>HNO+H2O_GasRxn#293_(), CH2(S)_Sens_CN+NO2<=>NCO+NO_GasRxn#294_(), CH2(S)_Sens_NCO+NO2<=>N2O+CO2_GasRxn#295_(), CH2(S)_Sens_N+CO2<=>NO+CO_GasRxn#296_(), CH2(S)_Sens_CN+O<=>CO+N_GasRxn#297_(), CH2(S)_Sens_CN+OH<=>NCO+H_GasRxn#298_(), CH2(S)_Sens_CN+H2O<=>HCN+OH_GasRxn#299_(), CH2(S)_Sens_CN+O2<=>NCO+O_GasRxn#300_(), CH2(S)_Sens_CN+H2<=>HCN+H_GasRxn#301_(), CH2(S)_Sens_NCO+O<=>NO+CO_GasRxn#302_(), CH2(S)_Sens_NCO+H<=>NH+CO_GasRxn#303_(), CH2(S)_Sens_NCO+OH<=>NO+H+CO_GasRxn#304_(), CH2(S)_Sens_NCO+O2<=>NO+CO2_GasRxn#306_(), CH2(S)_Sens_NCO+M<=>N+CO+M_GasRxn#307_(), CH2(S)_Sens_NCO+NO<=>N2O+CO_GasRxn#308_(), CH2(S)_Sens_NCO+NO<=>N2+CO2_GasRxn#309_(), CH2(S)_Sens_HCN+O<=>NCO+H_GasRxn#311_(), CH2(S)_Sens_HCN+O<=>NH+CO_GasRxn#312_(), CH2(S)_Sens_HCN+O<=>CN+OH_GasRxn#313_(), CH2(S)_Sens_HCN+OH<=>HOCN+H_GasRxn#314_(), CH2(S)_Sens_HCN+OH<=>HNCO+H_GasRxn#315_(), CH2(S)_Sens_CH+N2<=>HCN+N_GasRxn#320_(), CH2(S)_Sens_C+NO<=>CN+O_GasRxn#324_(), CH2(S)_Sens_C+NO<=>CO+N_GasRxn#325_(), CH2(S)_Sens_CH+NO<=>HCN+O_GasRxn#326_(), CH2(S)_Sens_CH+NO<=>H+NCO_GasRxn#327_(), CH2(S)_Sens_CH+NO<=>N+HCO_GasRxn#328_(), CH2(S)_Sens_CH2+NO<=>H+HNCO_GasRxn#329_(), CH2(S)_Sens_CH2+NO<=>OH+HCN_GasRxn#330_(), CH2(S)_Sens_CH2+NO<=>H+HCNO_GasRxn#331_(), CH2(S)_Sens_CH2(S)+NO<=>H+HNCO_GasRxn#332_(), CH2(S)_Sens_CH2(S)+NO<=>OH+HCN_GasRxn#333_(), CH2(S)_Sens_CH2(S)+NO<=>H+HCNO_GasRxn#334_(), CH2(S)_Sens_CH3+NO<=>HCN+H2O_GasRxn#335_(), CH2(S)_Sens_CH3+NO<=>H2CN+OH_GasRxn#336_(), CH2(S)_Sens_HNCO+O<=>NH+CO2_GasRxn#342_(), CH2(S)_Sens_HNCO+O<=>NCO+OH_GasRxn#344_(), CH2(S)_Sens_HNCO+H<=>NH2+CO_GasRxn#345_(), CH2(S)_Sens_HNCO+H<=>H2+NCO_GasRxn#346_()
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.000147e+00, 9.677718e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.415160e-02, 0.000000e+00, 0.000000e+00, 1.886306e-03, 6.943506e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.870544e-01, -3.922979e-01, -1.681922e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.524213e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.969002e+00, 6.686793e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.210509e+00, 0.000000e+00, -9.385485e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.464964e-03, 2.025579e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
