Distance_(cm), HNO_Sens_HOF_C2H3_(), HNO_Sens_HOF_C2H4_(), HNO_Sens_HOF_C2H5_(), HNO_Sens_HOF_C2H6_(), HNO_Sens_HOF_HCCO_(), HNO_Sens_HOF_CH2CO_(), HNO_Sens_HOF_HCCOH_(), HNO_Sens_HOF_N_(), HNO_Sens_HOF_NH_(), HNO_Sens_HOF_NH2_(), HNO_Sens_HOF_NH3_(), HNO_Sens_HOF_NNH_(), HNO_Sens_HOF_NO_(), HNO_Sens_HOF_NO2_(), HNO_Sens_HOF_N2O_(), HNO_Sens_HOF_HNO_(), HNO_Sens_HOF_CN_(), HNO_Sens_HOF_HCN_(), HNO_Sens_HOF_HCNO_(), HNO_Sens_HOF_HNCO_(), HNO_Sens_HOF_NCO_(), HNO_Sens_HOF_N2_(), HNO_Sens_HOF_C3H8_(), HNO_Sens_HOF_H2NO_(), HNO_Sens_HOF_N2H2_(), HNO_Sens_HOF_HONO_(), HNO_Sens_HOF_N2H3_(), HNO_Sens_HOF_N2H4_(), CN_Sens_HOF_H2_(), CN_Sens_HOF_H_(), CN_Sens_HOF_O_(), CN_Sens_HOF_O2_(), CN_Sens_HOF_OH_(), CN_Sens_HOF_H2O_(), CN_Sens_HOF_HO2_(), CN_Sens_HOF_H2O2_(), CN_Sens_HOF_C_(), CN_Sens_HOF_CH_(), CN_Sens_HOF_CH2_(), CN_Sens_HOF_CH2(S)_(), CN_Sens_HOF_CH3_(), CN_Sens_HOF_CH4_(), CN_Sens_HOF_CO_(), CN_Sens_HOF_CO2_(), CN_Sens_HOF_HCO_(), CN_Sens_HOF_CH2O_(), CN_Sens_HOF_CH2OH_(), CN_Sens_HOF_CH3O_(), CN_Sens_HOF_CH3OH_(), CN_Sens_HOF_C2H_(), CN_Sens_HOF_C2H2_(), CN_Sens_HOF_C2H3_(), CN_Sens_HOF_C2H4_(), CN_Sens_HOF_C2H5_(), CN_Sens_HOF_C2H6_(), CN_Sens_HOF_HCCO_(), CN_Sens_HOF_CH2CO_(), CN_Sens_HOF_HCCOH_(), CN_Sens_HOF_N_(), CN_Sens_HOF_NH_(), CN_Sens_HOF_NH2_(), CN_Sens_HOF_NH3_(), CN_Sens_HOF_NNH_(), CN_Sens_HOF_NO_(), CN_Sens_HOF_NO2_(), CN_Sens_HOF_N2O_(), CN_Sens_HOF_HNO_(), CN_Sens_HOF_CN_(), CN_Sens_HOF_HCN_(), CN_Sens_HOF_H2CN_(), CN_Sens_HOF_HCNO_(), CN_Sens_HOF_HOCN_(), CN_Sens_HOF_HNCO_(), CN_Sens_HOF_NCO_(), CN_Sens_HOF_N2_(), CN_Sens_HOF_C3H7_(), CN_Sens_HOF_C3H8_(), CN_Sens_HOF_CH3CHO_(), CN_Sens_HOF_H2NO_(), CN_Sens_HOF_N2H2_(), CN_Sens_HOF_HONO_(), CN_Sens_HOF_N2H3_(), CN_Sens_HOF_N2H4_(), HCN_Sens_HOF_H2_(), HCN_Sens_HOF_H_(), HCN_Sens_HOF_O_(), HCN_Sens_HOF_O2_(), HCN_Sens_HOF_OH_(), HCN_Sens_HOF_H2O_(), HCN_Sens_HOF_HO2_(), HCN_Sens_HOF_H2O2_(), HCN_Sens_HOF_C_(), HCN_Sens_HOF_CH_(), HCN_Sens_HOF_CH2_(), HCN_Sens_HOF_CH2(S)_(), HCN_Sens_HOF_CH3_(), HCN_Sens_HOF_CH4_(), HCN_Sens_HOF_CO_(), HCN_Sens_HOF_CO2_(), HCN_Sens_HOF_HCO_(), HCN_Sens_HOF_CH2O_(), HCN_Sens_HOF_CH2OH_(), HCN_Sens_HOF_CH3O_(), HCN_Sens_HOF_CH3OH_(), HCN_Sens_HOF_C2H_(), HCN_Sens_HOF_C2H2_(), HCN_Sens_HOF_C2H3_(), HCN_Sens_HOF_C2H4_(), HCN_Sens_HOF_C2H5_(), HCN_Sens_HOF_C2H6_(), HCN_Sens_HOF_HCCO_(), HCN_Sens_HOF_CH2CO_(), HCN_Sens_HOF_HCCOH_(), HCN_Sens_HOF_N_(), HCN_Sens_HOF_NH_(), HCN_Sens_HOF_NH2_(), HCN_Sens_HOF_NH3_(), HCN_Sens_HOF_NNH_(), HCN_Sens_HOF_NO_(), HCN_Sens_HOF_NO2_(), HCN_Sens_HOF_N2O_(), HCN_Sens_HOF_HNO_(), HCN_Sens_HOF_CN_(), HCN_Sens_HOF_HCN_(), HCN_Sens_HOF_H2CN_(), HCN_Sens_HOF_HCNO_(), HCN_Sens_HOF_HOCN_(), HCN_Sens_HOF_HNCO_(), HCN_Sens_HOF_NCO_(), HCN_Sens_HOF_N2_(), HCN_Sens_HOF_C3H8_(), HCN_Sens_HOF_H2NO_(), HCN_Sens_HOF_N2H2_(), HCN_Sens_HOF_HONO_(), HCN_Sens_HOF_N2H3_(), HCN_Sens_HOF_N2H4_(), H2CN_Sens_HOF_H2_(), H2CN_Sens_HOF_H_(), H2CN_Sens_HOF_O_(), H2CN_Sens_HOF_O2_(), H2CN_Sens_HOF_OH_(), H2CN_Sens_HOF_H2O_(), H2CN_Sens_HOF_HO2_(), H2CN_Sens_HOF_H2O2_(), H2CN_Sens_HOF_C_(), H2CN_Sens_HOF_CH_(), H2CN_Sens_HOF_CH2_(), H2CN_Sens_HOF_CH2(S)_(), H2CN_Sens_HOF_CH3_(), H2CN_Sens_HOF_CH4_(), H2CN_Sens_HOF_CO_(), H2CN_Sens_HOF_CO2_(), H2CN_Sens_HOF_HCO_(), H2CN_Sens_HOF_CH2O_(), H2CN_Sens_HOF_CH2OH_(), H2CN_Sens_HOF_CH3O_(), H2CN_Sens_HOF_CH3OH_(), H2CN_Sens_HOF_C2H_(), H2CN_Sens_HOF_C2H2_(), H2CN_Sens_HOF_C2H3_(), H2CN_Sens_HOF_C2H4_(), H2CN_Sens_HOF_C2H5_(), H2CN_Sens_HOF_C2H6_(), H2CN_Sens_HOF_HCCO_(), H2CN_Sens_HOF_CH2CO_(), H2CN_Sens_HOF_HCCOH_(), H2CN_Sens_HOF_N_(), H2CN_Sens_HOF_NH_(), H2CN_Sens_HOF_NH2_(), H2CN_Sens_HOF_NH3_(), H2CN_Sens_HOF_NNH_(), H2CN_Sens_HOF_NO_(), H2CN_Sens_HOF_NO2_(), H2CN_Sens_HOF_N2O_(), H2CN_Sens_HOF_HNO_(), H2CN_Sens_HOF_CN_(), H2CN_Sens_HOF_HCN_(), H2CN_Sens_HOF_H2CN_(), H2CN_Sens_HOF_HCNO_(), H2CN_Sens_HOF_HOCN_(), H2CN_Sens_HOF_HNCO_(), H2CN_Sens_HOF_NCO_(), H2CN_Sens_HOF_N2_(), H2CN_Sens_HOF_C3H8_(), H2CN_Sens_HOF_CH3CHO_(), H2CN_Sens_HOF_H2NO_(), H2CN_Sens_HOF_N2H2_(), H2CN_Sens_HOF_HONO_(), H2CN_Sens_HOF_N2H3_(), H2CN_Sens_HOF_N2H4_(), H2CN_Sens_HOF_NH2OH_(), HCNN_Sens_HOF_H2_(), HCNN_Sens_HOF_H_(), HCNN_Sens_HOF_O_(), HCNN_Sens_HOF_O2_(), HCNN_Sens_HOF_OH_(), HCNN_Sens_HOF_H2O_(), HCNN_Sens_HOF_HO2_(), HCNN_Sens_HOF_H2O2_(), HCNN_Sens_HOF_C_(), HCNN_Sens_HOF_CH_(), HCNN_Sens_HOF_CH2_(), HCNN_Sens_HOF_CH2(S)_(), HCNN_Sens_HOF_CH3_(), HCNN_Sens_HOF_CH4_(), HCNN_Sens_HOF_CO_(), HCNN_Sens_HOF_CO2_(), HCNN_Sens_HOF_HCO_(), HCNN_Sens_HOF_CH2O_(), HCNN_Sens_HOF_CH2OH_(), HCNN_Sens_HOF_CH3O_(), HCNN_Sens_HOF_CH3OH_(), HCNN_Sens_HOF_C2H_(), HCNN_Sens_HOF_C2H2_(), HCNN_Sens_HOF_C2H3_(), HCNN_Sens_HOF_C2H4_(), HCNN_Sens_HOF_C2H5_(), HCNN_Sens_HOF_C2H6_(), HCNN_Sens_HOF_HCCO_(), HCNN_Sens_HOF_CH2CO_(), HCNN_Sens_HOF_HCCOH_(), HCNN_Sens_HOF_N_(), HCNN_Sens_HOF_NH_(), HCNN_Sens_HOF_NH2_(), HCNN_Sens_HOF_NH3_(), HCNN_Sens_HOF_NNH_(), HCNN_Sens_HOF_NO_(), HCNN_Sens_HOF_NO2_(), HCNN_Sens_HOF_N2O_(), HCNN_Sens_HOF_HNO_(), HCNN_Sens_HOF_CN_(), HCNN_Sens_HOF_HCN_(), HCNN_Sens_HOF_H2CN_(), HCNN_Sens_HOF_HCNN_(), HCNN_Sens_HOF_HCNO_(), HCNN_Sens_HOF_HOCN_(), HCNN_Sens_HOF_HNCO_(), HCNN_Sens_HOF_NCO_(), HCNN_Sens_HOF_N2_(), HCNN_Sens_HOF_C3H7_(), HCNN_Sens_HOF_C3H8_(), HCNN_Sens_HOF_CH2CHO_(), HCNN_Sens_HOF_CH3CHO_(), HCNN_Sens_HOF_H2NO_(), HCNN_Sens_HOF_N2H2_(), HCNN_Sens_HOF_HONO_(), HCNN_Sens_HOF_N2H3_(), HCNN_Sens_HOF_N2H4_(), HCNN_Sens_HOF_NH2OH_(), HCNO_Sens_HOF_H2_(), HCNO_Sens_HOF_H_(), HCNO_Sens_HOF_O_(), HCNO_Sens_HOF_O2_(), HCNO_Sens_HOF_OH_(), HCNO_Sens_HOF_H2O_()
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.708498e-02, 2.538206e-03, -1.555044e-03, -1.570872e-03, -2.128096e-03, 0.000000e+00, 0.000000e+00, -1.270526e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.353121e+02, 0.000000e+00, 2.347187e+02, 0.000000e+00, 1.757746e-01, -2.484057e+02, 5.610632e+00, 9.422203e-03, 1.006489e+01, 9.756324e+01, -1.254014e-02, 1.186458e-01, 1.071858e-03, -7.745750e-01, -9.035145e-01, -1.837645e-01, -5.325620e-01, -7.168991e-02, -3.604485e+00, -1.699236e+00, 0.000000e+00, -1.134657e+00, -1.333748e-01, -1.121799e-01, -5.566747e-01, 6.274814e-02, -1.622293e-01, 1.746509e-01, 6.709772e-02, -9.575699e-03, -1.224513e-02, -1.690251e-02, 2.677088e-03, 0.000000e+00, -4.822966e-02, -1.689003e+00, -7.512725e-01, -1.437464e+00, 7.286837e-01, 1.134492e+00, 1.306012e-03, 6.568570e-02, -3.778155e-01, -1.693860e+02, 4.917994e+01, 0.000000e+00, -3.840058e-01, -1.287368e-02, 3.579714e+00, -4.968853e-01, -6.352050e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.480406e+02, 1.401768e-02, 1.730474e+02, 3.114883e-01, -1.440069e-02, -3.273185e-01, 4.981322e+00, 6.685412e-03, -8.822363e-01, -2.816253e+00, 1.479291e-03, 4.050084e-02, 0.000000e+00, -1.657563e+00, 4.486501e-01, 8.241953e-01, -7.424549e-01, -1.281119e-01, -1.978439e-01, 9.739396e-01, 0.000000e+00, 8.359739e-02, -7.798973e-02, 7.669737e-03, -5.647275e-03, 2.302573e-02, -9.032881e-02, 1.062410e-01, 2.534766e-02, 3.578033e-02, -1.724066e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.743347e-02, -1.023473e+00, -4.110793e-01, -2.183679e-01, 2.882287e-01, -1.370712e-01, 0.000000e+00, 2.756637e-02, 1.128718e-01, 3.053909e+00, -1.097736e+00, 0.000000e+00, -7.660633e-02, -1.692907e-02, -4.586051e-02, 5.266450e-02, 5.667999e-03, 0.000000e+00, 0.000000e+00, 9.625075e-02, 2.102096e-03, -1.735146e-02, -5.420327e-03, -6.188223e-01, -3.106417e-01, 3.895280e-02, 1.915382e-01, -6.902419e-01, -1.006547e+01, 2.913415e-02, -1.044121e-01, 0.000000e+00, -1.823731e+00, 3.095318e-01, 4.617952e-01, 1.374760e-01, 3.078738e-01, -2.692936e-01, 4.203963e-01, 3.237798e-03, 5.543490e+00, -6.941413e-02, 5.478870e-01, 1.874697e+00, 1.718153e-02, -1.057954e-01, 1.272719e-01, -6.700188e-02, 2.394948e-01, -2.369701e-02, 0.000000e+00, 3.763382e-03, 0.000000e+00, -4.748851e-02, 1.408302e-01, 1.948052e+01, 6.074632e+00, 1.813602e-01, -4.752090e-01, -2.990994e-03, 6.333878e-02, 1.970250e-01, 2.999059e+00, 1.474330e+01, -3.018364e+01, -5.173535e-02, -1.657514e-02, 4.016437e-02, 5.483174e-02, -3.892053e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.125001e+00, -1.945282e-02, -5.289166e-01, -7.989327e-01, 0.000000e+00, -1.392623e-02, -5.381363e+02, 2.246777e-03, 0.000000e+00, -1.039706e-03, 3.418854e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.030034e+00, -6.712590e-01, 0.000000e+00, 3.203265e-03, -2.300261e-03, -1.603186e-03, 1.671209e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.361822e-03, 4.144334e-03, -1.243727e-03, -1.130782e-03, -1.948772e-03, 0.000000e+00, 0.000000e+00, 2.485173e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -5.208848e+02, 0.000000e+00, 3.646193e+02, 0.000000e+00, 0.000000e+00, 6.765306e-02, 1.179178e+00, -1.422657e+00, -1.306298e-01, -5.112748e-01, 4.132629e-01
2.564103e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.708498e-02, 2.538207e-03, -1.555044e-03, -1.570872e-03, -2.128096e-03, 0.000000e+00, 0.000000e+00, -1.270526e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.353121e+02, 0.000000e+00, 2.347187e+02, 0.000000e+00, 1.757746e-01, -2.484057e+02, 5.610632e+00, 9.422203e-03, 1.006489e+01, 9.756324e+01, -1.254014e-02, 1.186458e-01, 1.071858e-03, -7.745750e-01, -9.035145e-01, -1.837645e-01, -5.325620e-01, -7.168991e-02, -3.604485e+00, -1.699236e+00, 0.000000e+00, -1.134657e+00, -1.333748e-01, -1.121799e-01, -5.566747e-01, 6.274814e-02, -1.622293e-01, 1.746509e-01, 6.709772e-02, -9.575699e-03, -1.224513e-02, -1.690251e-02, 2.677088e-03, 0.000000e+00, -4.822966e-02, -1.689003e+00, -7.512725e-01, -1.437464e+00, 7.286837e-01, 1.134492e+00, 1.306012e-03, 6.568570e-02, -3.778155e-01, -1.693860e+02, 4.917994e+01, 0.000000e+00, -3.840058e-01, -1.287368e-02, 3.579714e+00, -4.968853e-01, -6.352050e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.480406e+02, 1.401768e-02, 1.730474e+02, 3.114883e-01, -1.440069e-02, -3.273185e-01, 4.981322e+00, 6.685412e-03, -8.822363e-01, -2.816253e+00, 1.479291e-03, 4.050084e-02, 0.000000e+00, -1.657563e+00, 4.486501e-01, 8.241953e-01, -7.424549e-01, -1.281119e-01, -1.978439e-01, 9.739396e-01, 0.000000e+00, 8.359739e-02, -7.798973e-02, 7.669737e-03, -5.647275e-03, 2.302573e-02, -9.032881e-02, 1.062410e-01, 2.534766e-02, 3.578033e-02, -1.724066e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.743347e-02, -1.023473e+00, -4.110793e-01, -2.183679e-01, 2.882287e-01, -1.370712e-01, 0.000000e+00, 2.756637e-02, 1.128718e-01, 3.053909e+00, -1.097736e+00, 0.000000e+00, -7.660633e-02, -1.692907e-02, -4.586051e-02, 5.266450e-02, 5.667999e-03, 0.000000e+00, 0.000000e+00, 9.625075e-02, 2.102096e-03, -1.735146e-02, -5.420327e-03, -6.188223e-01, -3.106417e-01, 3.895280e-02, 1.915382e-01, -6.902419e-01, -1.006547e+01, 2.913415e-02, -1.044121e-01, 0.000000e+00, -1.823731e+00, 3.095318e-01, 4.617952e-01, 1.374760e-01, 3.078738e-01, -2.692936e-01, 4.203963e-01, 3.237798e-03, 5.543490e+00, -6.941413e-02, 5.478870e-01, 1.874697e+00, 1.718153e-02, -1.057954e-01, 1.272719e-01, -6.700188e-02, 2.394948e-01, -2.369701e-02, 0.000000e+00, 3.763382e-03, 0.000000e+00, -4.748851e-02, 1.408302e-01, 1.948052e+01, 6.074632e+00, 1.813602e-01, -4.752090e-01, -2.990994e-03, 6.333878e-02, 1.970250e-01, 2.999059e+00, 1.474330e+01, -3.018364e+01, -5.173535e-02, -1.657514e-02, 4.016437e-02, 5.483174e-02, -3.892053e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.125001e+00, -1.945282e-02, -5.289166e-01, -7.989327e-01, 0.000000e+00, -1.392623e-02, -5.381363e+02, 2.246777e-03, 0.000000e+00, -1.039706e-03, 3.418854e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.030034e+00, -6.712590e-01, 0.000000e+00, 3.203265e-03, -2.300261e-03, -1.603186e-03, 1.671209e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.361822e-03, 4.144334e-03, -1.243727e-03, -1.130782e-03, -1.948772e-03, 0.000000e+00, 0.000000e+00, 2.485173e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -5.208848e+02, 0.000000e+00, 3.646193e+02, 0.000000e+00, 0.000000e+00, 6.765306e-02, 1.179178e+00, -1.422657e+00, -1.306298e-01, -5.112748e-01, 4.132629e-01
5.128205e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.720298e-02, 2.536049e-03, -1.545673e-03, -1.570337e-03, -2.122444e-03, 0.000000e+00, 0.000000e+00, -1.308856e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.353062e+02, 0.000000e+00, 2.347146e+02, 0.000000e+00, 2.024250e-02, -1.893337e+02, 5.095209e+00, 6.950452e-03, 1.035744e+01, 9.854829e+01, -1.076259e-03, 5.472927e-02, 0.000000e+00, -1.495621e+00, 2.008311e-01, 6.397111e-01, -7.032671e-01, -1.183163e-01, -8.204318e-01, 4.893262e-01, 0.000000e+00, -1.387300e-01, -8.807735e-02, -1.421352e-02, -1.063082e-01, 3.027619e-02, -1.034449e-01, 1.187127e-01, 3.291124e-02, 2.751552e-02, -1.633014e-02, -3.325616e-03, 0.000000e+00, 0.000000e+00, -4.757340e-02, -1.144546e+00, -4.727029e-01, -4.414373e-01, 3.683713e-01, 9.476574e-02, 0.000000e+00, 3.451814e-02, 2.379468e-02, -1.696301e+02, 4.922289e+01, 0.000000e+00, -1.327247e-01, -1.618529e-02, 6.163900e-01, -4.804291e-02, 3.512491e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.844120e+02, 4.277502e-03, 1.290232e+02, 5.247214e-02, -1.439763e-02, -3.271365e-01, 4.981306e+00, 6.692070e-03, -8.822289e-01, -2.816492e+00, 1.479118e-03, 4.050205e-02, 0.000000e+00, -1.657574e+00, 4.486742e-01, 8.242025e-01, -7.424777e-01, -1.280949e-01, -1.978320e-01, 9.738178e-01, 0.000000e+00, 8.359071e-02, -7.799021e-02, 7.669436e-03, -5.646864e-03, 2.302577e-02, -9.032884e-02, 1.062412e-01, 2.534950e-02, 3.577950e-02, -1.724050e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.743338e-02, -1.023483e+00, -4.110933e-01, -2.183542e-01, 2.882368e-01, -1.370570e-01, 0.000000e+00, 2.756656e-02, 1.128537e-01, 3.053909e+00, -1.097736e+00, 0.000000e+00, -7.660687e-02, -1.692907e-02, -4.586069e-02, 5.266447e-02, 5.666692e-03, 0.000000e+00, 0.000000e+00, 9.626229e-02, 2.102118e-03, -1.735919e-02, -5.420516e-03, -6.188192e-01, -3.104588e-01, 3.893726e-02, 1.915449e-01, -6.902345e-01, -1.006571e+01, 2.913397e-02, -1.044108e-01, 0.000000e+00, -1.823742e+00, 3.095560e-01, 4.618025e-01, 1.374531e-01, 3.078908e-01, -2.692816e-01, 4.202741e-01, 3.237792e-03, 5.543483e+00, -6.941461e-02, 5.478867e-01, 1.874697e+00, 1.718156e-02, -1.057954e-01, 1.272720e-01, -6.700003e-02, 2.394940e-01, -2.369685e-02, 0.000000e+00, 3.763501e-03, 0.000000e+00, -4.748842e-02, 1.408204e-01, 1.948051e+01, 6.074646e+00, 1.813683e-01, -4.751947e-01, -2.991019e-03, 6.333898e-02, 1.970069e-01, 2.999060e+00, 1.474330e+01, -3.018364e+01, -5.173589e-02, -1.657514e-02, 4.016419e-02, 5.483171e-02, -3.893365e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.125013e+00, -1.945280e-02, -5.289246e-01, -7.989329e-01, 0.000000e+00, 5.014766e+00, -8.148825e+01, 1.165565e-02, 3.473903e-03, 7.272138e-03, 9.932137e-03, 0.000000e+00, 2.945149e-03, 0.000000e+00, -3.873543e+02, 2.514985e+02, 4.881989e-03, -2.597042e-02, 3.466586e-02, 3.447317e-02, -2.271590e-01, 0.000000e+00, -2.696158e-02, -1.223866e-03, -1.553049e-03, 2.340022e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 4.574677e-03, -3.631090e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.355310e-02, 8.928266e-02, 5.152896e-02, 1.336986e-02, 2.696357e-02, 0.000000e+00, 0.000000e+00, -3.424728e-02, 1.364068e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.041966e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.774677e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.140921e+02, 0.000000e+00, 1.498650e+02, 0.000000e+00, 0.000000e+00, 6.765609e-02, 1.179358e+00, -1.422672e+00, -1.306232e-01, -5.112675e-01, 4.130262e-01
7.692308e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.747291e-02, 2.507357e-03, -1.500039e-03, -1.555478e-03, -2.085004e-03, 0.000000e+00, 0.000000e+00, -1.432117e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.352919e+02, 0.000000e+00, 2.347046e+02, 0.000000e+00, -1.545545e-02, -1.745926e+02, 4.977633e+00, 6.432735e-03, 1.042654e+01, 9.879051e+01, 1.555412e-03, 4.006711e-02, 0.000000e+00, -1.661589e+00, 4.546973e-01, 8.290211e-01, -7.427688e-01, -1.289238e-01, -1.810287e-01, 9.912133e-01, 0.000000e+00, 8.994892e-02, -7.769238e-02, 8.283440e-03, -2.880352e-03, 2.282345e-02, -8.996166e-02, 1.058868e-01, 2.507833e-02, 3.603383e-02, -1.727020e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.743054e-02, -1.019768e+00, -4.089061e-01, -2.126414e-01, 2.857373e-01, -1.439264e-01, 0.000000e+00, 2.736694e-02, 1.159120e-01, -1.697167e+02, 4.924160e+01, 0.000000e+00, -7.503616e-02, -1.694884e-02, -6.414058e-02, 5.504534e-02, 5.769367e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.686625e+02, 2.041227e-03, 1.181169e+02, -7.012691e-03, -1.438485e-02, -3.263760e-01, 4.981242e+00, 6.719899e-03, -8.821978e-01, -2.817492e+00, 1.478398e-03, 4.050712e-02, 0.000000e+00, -1.657623e+00, 4.487748e-01, 8.242327e-01, -7.425731e-01, -1.280241e-01, -1.977820e-01, 9.733086e-01, 0.000000e+00, 8.356280e-02, -7.799221e-02, 7.668178e-03, -5.645144e-03, 2.302591e-02, -9.032898e-02, 1.062418e-01, 2.535719e-02, 3.577603e-02, -1.723984e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.743300e-02, -1.023524e+00, -4.111521e-01, -2.182968e-01, 2.882708e-01, -1.369976e-01, 0.000000e+00, 2.756737e-02, 1.127779e-01, 3.053912e+00, -1.097736e+00, 0.000000e+00, -7.660909e-02, -1.692907e-02, -4.586145e-02, 5.266437e-02, 5.661226e-03, 0.000000e+00, 0.000000e+00, 9.631051e-02, 2.102209e-03, -1.739148e-02, -5.421305e-03, -6.188064e-01, -3.096948e-01, 3.887233e-02, 1.915728e-01, -6.902033e-01, -1.006672e+01, 2.913325e-02, -1.044058e-01, 0.000000e+00, -1.823791e+00, 3.096568e-01, 4.618328e-01, 1.373574e-01, 3.079618e-01, -2.692315e-01, 4.197635e-01, 3.237765e-03, 5.543455e+00, -6.941662e-02, 5.478855e-01, 1.874699e+00, 1.718170e-02, -1.057956e-01, 1.272727e-01, -6.699232e-02, 2.394905e-01, -2.369618e-02, 0.000000e+00, 3.763997e-03, 0.000000e+00, -4.748804e-02, 1.407792e-01, 1.948045e+01, 6.074703e+00, 1.814024e-01, -4.751352e-01, -2.991126e-03, 6.333979e-02, 1.969309e-01, 2.999062e+00, 1.474330e+01, -3.018364e+01, -5.173812e-02, -1.657514e-02, 4.016343e-02, 5.483161e-02, -3.898847e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.125063e+00, -1.945271e-02, -5.289579e-01, -7.989337e-01, 0.000000e+00, 3.054215e+00, -3.560402e+02, -1.354510e-03, 0.000000e+00, 0.000000e+00, -2.092612e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, -2.350901e+02, 1.526202e+02, 0.000000e+00, -1.820655e-03, 1.591415e-03, 1.045364e-03, -1.065494e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.230044e-03, 1.199701e-03, 0.000000e+00, 1.243321e-03, 0.000000e+00, 0.000000e+00, -1.585200e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -4.269906e+02, 0.000000e+00, 2.988935e+02, 0.000000e+00, 0.000000e+00, 6.766874e-02, 1.180111e+00, -1.422737e+00, -1.305957e-01, -5.112367e-01, 4.120359e-01
