Distance_(cm), C2H4_Sens_HOF_C2H6_(), C2H4_Sens_HOF_HCCO_(), C2H4_Sens_HOF_CH2CO_(), C2H4_Sens_HOF_HCCOH_(), C2H4_Sens_HOF_N_(), C2H4_Sens_HOF_NH_(), C2H4_Sens_HOF_NH2_(), C2H4_Sens_HOF_NH3_(), C2H4_Sens_HOF_NNH_(), C2H4_Sens_HOF_NO_(), C2H4_Sens_HOF_NO2_(), C2H4_Sens_HOF_N2O_(), C2H4_Sens_HOF_HNO_(), C2H4_Sens_HOF_CN_(), C2H4_Sens_HOF_HCN_(), C2H4_Sens_HOF_H2CN_(), C2H4_Sens_HOF_HCNO_(), C2H4_Sens_HOF_HOCN_(), C2H4_Sens_HOF_HNCO_(), C2H4_Sens_HOF_NCO_(), C2H4_Sens_HOF_N2_(), C2H4_Sens_HOF_C3H8_(), C2H4_Sens_HOF_CH2CHO_(), C2H4_Sens_HOF_CH3CHO_(), C2H4_Sens_HOF_H2NO_(), C2H4_Sens_HOF_N2H2_(), C2H4_Sens_HOF_HONO_(), C2H4_Sens_HOF_N2H3_(), C2H4_Sens_HOF_N2H4_(), C2H4_Sens_HOF_NH2OH_(), C2H5_Sens_HOF_H2_(), C2H5_Sens_HOF_H_(), C2H5_Sens_HOF_O_(), C2H5_Sens_HOF_O2_(), C2H5_Sens_HOF_OH_(), C2H5_Sens_HOF_H2O_(), C2H5_Sens_HOF_HO2_(), C2H5_Sens_HOF_H2O2_(), C2H5_Sens_HOF_C_(), C2H5_Sens_HOF_CH_(), C2H5_Sens_HOF_CH2_(), C2H5_Sens_HOF_CH2(S)_(), C2H5_Sens_HOF_CH3_(), C2H5_Sens_HOF_CH4_(), C2H5_Sens_HOF_CO_(), C2H5_Sens_HOF_CO2_(), C2H5_Sens_HOF_HCO_(), C2H5_Sens_HOF_CH2O_(), C2H5_Sens_HOF_CH2OH_(), C2H5_Sens_HOF_CH3O_(), C2H5_Sens_HOF_CH3OH_(), C2H5_Sens_HOF_C2H_(), C2H5_Sens_HOF_C2H2_(), C2H5_Sens_HOF_C2H3_(), C2H5_Sens_HOF_C2H4_(), C2H5_Sens_HOF_C2H5_(), C2H5_Sens_HOF_C2H6_(), C2H5_Sens_HOF_HCCO_(), C2H5_Sens_HOF_CH2CO_(), C2H5_Sens_HOF_HCCOH_(), C2H5_Sens_HOF_N_(), C2H5_Sens_HOF_NH_(), C2H5_Sens_HOF_NH2_(), C2H5_Sens_HOF_NH3_(), C2H5_Sens_HOF_NNH_(), C2H5_Sens_HOF_NO_(), C2H5_Sens_HOF_NO2_(), C2H5_Sens_HOF_N2O_(), C2H5_Sens_HOF_HNO_(), C2H5_Sens_HOF_CN_(), C2H5_Sens_HOF_HCN_(), C2H5_Sens_HOF_H2CN_(), C2H5_Sens_HOF_HCNO_(), C2H5_Sens_HOF_HOCN_(), C2H5_Sens_HOF_HNCO_(), C2H5_Sens_HOF_NCO_(), C2H5_Sens_HOF_N2_(), C2H5_Sens_HOF_C3H7_(), C2H5_Sens_HOF_C3H8_(), C2H5_Sens_HOF_CH2CHO_(), C2H5_Sens_HOF_CH3CHO_(), C2H5_Sens_HOF_H2NO_(), C2H5_Sens_HOF_N2H2_(), C2H5_Sens_HOF_HONO_(), C2H5_Sens_HOF_N2H3_(), C2H5_Sens_HOF_N2H4_(), C2H5_Sens_HOF_NH2OH_(), C2H6_Sens_HOF_H2_(), C2H6_Sens_HOF_H_(), C2H6_Sens_HOF_O_(), C2H6_Sens_HOF_O2_(), C2H6_Sens_HOF_OH_(), C2H6_Sens_HOF_H2O_(), C2H6_Sens_HOF_HO2_(), C2H6_Sens_HOF_H2O2_(), C2H6_Sens_HOF_C_(), C2H6_Sens_HOF_CH_(), C2H6_Sens_HOF_CH2_(), C2H6_Sens_HOF_CH2(S)_(), C2H6_Sens_HOF_CH3_(), C2H6_Sens_HOF_CH4_(), C2H6_Sens_HOF_CO_(), C2H6_Sens_HOF_CO2_(), C2H6_Sens_HOF_HCO_(), C2H6_Sens_HOF_CH2O_(), C2H6_Sens_HOF_CH2OH_(), C2H6_Sens_HOF_CH3O_(), C2H6_Sens_HOF_CH3OH_(), C2H6_Sens_HOF_C2H_(), C2H6_Sens_HOF_C2H2_(), C2H6_Sens_HOF_C2H3_(), C2H6_Sens_HOF_C2H4_(), C2H6_Sens_HOF_C2H5_(), C2H6_Sens_HOF_C2H6_(), C2H6_Sens_HOF_HCCO_(), C2H6_Sens_HOF_CH2CO_(), C2H6_Sens_HOF_HCCOH_(), C2H6_Sens_HOF_N_(), C2H6_Sens_HOF_NH_(), C2H6_Sens_HOF_NH2_(), C2H6_Sens_HOF_NH3_(), C2H6_Sens_HOF_NNH_(), C2H6_Sens_HOF_NO_(), C2H6_Sens_HOF_NO2_(), C2H6_Sens_HOF_N2O_(), C2H6_Sens_HOF_HNO_(), C2H6_Sens_HOF_CN_(), C2H6_Sens_HOF_HCN_(), C2H6_Sens_HOF_H2CN_(), C2H6_Sens_HOF_HCNN_(), C2H6_Sens_HOF_HCNO_(), C2H6_Sens_HOF_HOCN_(), C2H6_Sens_HOF_HNCO_(), C2H6_Sens_HOF_NCO_(), C2H6_Sens_HOF_N2_(), C2H6_Sens_HOF_C3H7_(), C2H6_Sens_HOF_C3H8_(), C2H6_Sens_HOF_CH2CHO_(), C2H6_Sens_HOF_CH3CHO_(), C2H6_Sens_HOF_H2NO_(), C2H6_Sens_HOF_N2H2_(), C2H6_Sens_HOF_HONO_(), C2H6_Sens_HOF_N2H3_(), C2H6_Sens_HOF_N2H4_(), C2H6_Sens_HOF_NH2OH_(), HCCO_Sens_HOF_H2_(), HCCO_Sens_HOF_H_(), HCCO_Sens_HOF_O_(), HCCO_Sens_HOF_O2_(), HCCO_Sens_HOF_OH_(), HCCO_Sens_HOF_H2O_(), HCCO_Sens_HOF_HO2_(), HCCO_Sens_HOF_H2O2_(), HCCO_Sens_HOF_C_(), HCCO_Sens_HOF_CH_(), HCCO_Sens_HOF_CH2_(), HCCO_Sens_HOF_CH2(S)_(), HCCO_Sens_HOF_CH3_(), HCCO_Sens_HOF_CH4_(), HCCO_Sens_HOF_CO_(), HCCO_Sens_HOF_CO2_(), HCCO_Sens_HOF_HCO_(), HCCO_Sens_HOF_CH2O_(), HCCO_Sens_HOF_CH2OH_(), HCCO_Sens_HOF_CH3O_(), HCCO_Sens_HOF_CH3OH_(), HCCO_Sens_HOF_C2H_(), HCCO_Sens_HOF_C2H2_(), HCCO_Sens_HOF_C2H3_(), HCCO_Sens_HOF_C2H4_(), HCCO_Sens_HOF_C2H5_(), HCCO_Sens_HOF_C2H6_(), HCCO_Sens_HOF_HCCO_(), HCCO_Sens_HOF_CH2CO_(), HCCO_Sens_HOF_HCCOH_(), HCCO_Sens_HOF_N_(), HCCO_Sens_HOF_NH_(), HCCO_Sens_HOF_NH2_(), HCCO_Sens_HOF_NH3_(), HCCO_Sens_HOF_NNH_(), HCCO_Sens_HOF_NO_(), HCCO_Sens_HOF_NO2_(), HCCO_Sens_HOF_N2O_(), HCCO_Sens_HOF_HNO_(), HCCO_Sens_HOF_CN_(), HCCO_Sens_HOF_HCN_(), HCCO_Sens_HOF_H2CN_(), HCCO_Sens_HOF_HCNN_(), HCCO_Sens_HOF_HCNO_(), HCCO_Sens_HOF_HOCN_(), HCCO_Sens_HOF_HNCO_(), HCCO_Sens_HOF_NCO_(), HCCO_Sens_HOF_N2_(), HCCO_Sens_HOF_C3H7_(), HCCO_Sens_HOF_C3H8_(), HCCO_Sens_HOF_CH2CHO_(), HCCO_Sens_HOF_CH3CHO_(), HCCO_Sens_HOF_H2NO_(), HCCO_Sens_HOF_N2H2_(), HCCO_Sens_HOF_HONO_(), HCCO_Sens_HOF_N2H3_(), HCCO_Sens_HOF_N2H4_(), HCCO_Sens_HOF_NH2OH_(), CH2CO_Sens_HOF_H2_(), CH2CO_Sens_HOF_H_(), CH2CO_Sens_HOF_O_(), CH2CO_Sens_HOF_O2_(), CH2CO_Sens_HOF_OH_(), CH2CO_Sens_HOF_H2O_(), CH2CO_Sens_HOF_HO2_(), CH2CO_Sens_HOF_H2O2_(), CH2CO_Sens_HOF_C_(), CH2CO_Sens_HOF_CH_(), CH2CO_Sens_HOF_CH2_(), CH2CO_Sens_HOF_CH2(S)_(), CH2CO_Sens_HOF_CH3_(), CH2CO_Sens_HOF_CH4_(), CH2CO_Sens_HOF_CO_(), CH2CO_Sens_HOF_CO2_(), CH2CO_Sens_HOF_HCO_(), CH2CO_Sens_HOF_CH2O_(), CH2CO_Sens_HOF_CH2OH_(), CH2CO_Sens_HOF_CH3O_(), CH2CO_Sens_HOF_CH3OH_(), CH2CO_Sens_HOF_C2H_(), CH2CO_Sens_HOF_C2H2_(), CH2CO_Sens_HOF_C2H3_(), CH2CO_Sens_HOF_C2H4_(), CH2CO_Sens_HOF_C2H5_(), CH2CO_Sens_HOF_C2H6_(), CH2CO_Sens_HOF_HCCO_(), CH2CO_Sens_HOF_CH2CO_(), CH2CO_Sens_HOF_HCCOH_(), CH2CO_Sens_HOF_N_(), CH2CO_Sens_HOF_NH_(), CH2CO_Sens_HOF_NH2_(), CH2CO_Sens_HOF_NH3_(), CH2CO_Sens_HOF_NNH_(), CH2CO_Sens_HOF_NO_(), CH2CO_Sens_HOF_NO2_(), CH2CO_Sens_HOF_N2O_(), CH2CO_Sens_HOF_HNO_(), CH2CO_Sens_HOF_CN_(), CH2CO_Sens_HOF_HCN_(), CH2CO_Sens_HOF_H2CN_(), CH2CO_Sens_HOF_HCNO_(), CH2CO_Sens_HOF_HOCN_(), CH2CO_Sens_HOF_HNCO_(), CH2CO_Sens_HOF_NCO_(), CH2CO_Sens_HOF_N2_(), CH2CO_Sens_HOF_C3H8_(), CH2CO_Sens_HOF_CH2CHO_(), CH2CO_Sens_HOF_CH3CHO_(), CH2CO_Sens_HOF_H2NO_(), CH2CO_Sens_HOF_N2H2_()
0.000000e+00, 5.151454e-02, 1.752268e-03, 1.772172e-03, 0.000000e+00, -1.308433e-03, -1.072169e-01, 2.140756e+00, 3.994846e-01, 6.850149e-02, -8.214531e-02, -1.604867e-03, 1.408360e-03, 3.384327e-02, -3.966174e-03, 0.000000e+00, 0.000000e+00, 6.472447e-03, 0.000000e+00, 5.301988e-03, 0.000000e+00, 1.877951e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -6.431505e-02, -1.005680e-03, 7.767329e-02, -8.805748e-03, 0.000000e+00, 0.000000e+00, -3.692636e+02, -3.914188e-03, 0.000000e+00, 4.016970e-03, 3.167194e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -5.676440e-03, -1.531332e-02, -1.113152e-02, 4.709230e-03, 0.000000e+00, 3.645919e-03, 0.000000e+00, -2.621834e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.852576e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.568196e-03, -1.554080e-02, -4.902075e-03, -1.874492e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.955042e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.808711e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.577083e+02, 0.000000e+00, 2.503960e+02, 0.000000e+00, 0.000000e+00, -2.822942e-03, -3.561589e+02, 7.469641e-03, -6.579782e-03, -1.727719e-02, 1.654855e-01, 0.000000e+00, -3.055977e-03, 0.000000e+00, 1.324213e-02, -1.494229e-02, 3.218036e-02, -5.459026e-02, -3.617675e-02, -1.230999e-02, 1.193267e-01, 0.000000e+00, 2.577939e-02, 0.000000e+00, 2.043863e-03, 2.485577e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 7.931892e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.640757e-03, 7.151162e-02, 4.116086e-03, -4.716781e-03, -1.658010e-02, 0.000000e+00, 0.000000e+00, 1.881425e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.243983e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.448399e+02, 0.000000e+00, 2.413880e+02, 0.000000e+00, 0.000000e+00, 4.811043e-02, -1.839580e+02, 6.338138e+00, -5.792179e-02, -1.700209e+00, -6.373450e+00, -3.333520e-03, 4.810011e-03, 0.000000e+00, 2.076873e-01, 8.592488e-01, 2.552254e+00, 3.266624e-01, -7.325636e-01, 4.888204e-02, 6.081424e-01, 0.000000e+00, -1.354047e-01, -9.658847e-02, 0.000000e+00, 3.983357e-02, 8.833920e-01, -8.431562e+00, 1.024724e+01, -4.066932e-01, 6.877988e-02, 1.230934e-01, 1.897006e-03, 3.334827e-03, 2.353755e-02, 0.000000e+00, -4.800592e-01, 5.352384e-02, -1.327505e-01, 3.670064e-01, 2.900607e-01, -3.186877e-03, -7.849448e-03, -5.004358e-01, 8.173917e-03, -2.414477e-03, 0.000000e+00, 0.000000e+00, -3.799005e-03, 0.000000e+00, -1.231091e-02, -1.815080e-03, 1.182206e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.702283e+02, -1.266336e-03, 1.191574e+02, 7.412118e-03, 0.000000e+00, 7.037078e-03, -2.212706e+00, 1.002400e+00, -6.123799e-02, -5.968839e-01, -1.327957e+00, 0.000000e+00, -4.173705e-02, 0.000000e+00, -1.045744e-02, 8.137278e-01, 1.935727e+00, 1.213262e+00, -7.038644e-01, -8.597664e-02, 8.136871e-01, 0.000000e+00, 1.287822e-01, -7.120645e-02, 1.439280e-02, 8.665128e-03, 2.141704e-02, 2.242527e+00, -2.967881e+00, -4.078699e-01, -1.130505e-01, 8.542412e-02, 3.133351e-01, 4.079263e-01, -1.300267e-02, -1.524390e-03, -2.339519e-01, 1.584057e+00, 2.942719e-01, 1.296958e-01, 7.598275e-02, -1.794960e-03, -1.046898e-03, -1.521033e-01, -1.063089e-03, 0.000000e+00, 0.000000e+00, 1.682661e-03, 0.000000e+00, 1.208447e-03, 0.000000e+00, 1.362138e-02, 0.000000e+00, 7.729600e-03, -6.702829e-03, 0.000000e+00, 9.678691e-02
2.564103e-02, 5.151454e-02, 1.752268e-03, 1.772172e-03, 0.000000e+00, -1.308433e-03, -1.072169e-01, 2.140756e+00, 3.994846e-01, 6.850149e-02, -8.214531e-02, -1.604867e-03, 1.408360e-03, 3.384327e-02, -3.966174e-03, 0.000000e+00, 0.000000e+00, 6.472447e-03, 0.000000e+00, 5.301988e-03, 0.000000e+00, 1.877951e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -6.431505e-02, -1.005680e-03, 7.767329e-02, -8.805748e-03, 0.000000e+00, 0.000000e+00, -3.692636e+02, -3.914188e-03, 0.000000e+00, 4.016970e-03, 3.167194e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -5.676440e-03, -1.531332e-02, -1.113152e-02, 4.709230e-03, 0.000000e+00, 3.645919e-03, 0.000000e+00, -2.621834e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.852576e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.568196e-03, -1.554080e-02, -4.902075e-03, -1.874492e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.955042e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.808711e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.577083e+02, 0.000000e+00, 2.503960e+02, 0.000000e+00, 0.000000e+00, -2.822942e-03, -3.561589e+02, 7.469641e-03, -6.579782e-03, -1.727719e-02, 1.654855e-01, 0.000000e+00, -3.055977e-03, 0.000000e+00, 1.324213e-02, -1.494229e-02, 3.218036e-02, -5.459026e-02, -3.617675e-02, -1.230999e-02, 1.193267e-01, 0.000000e+00, 2.577939e-02, 0.000000e+00, 2.043863e-03, 2.485577e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 7.931892e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.640757e-03, 7.151162e-02, 4.116086e-03, -4.716781e-03, -1.658010e-02, 0.000000e+00, 0.000000e+00, 1.881425e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.243983e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.448399e+02, 0.000000e+00, 2.413880e+02, 0.000000e+00, 0.000000e+00, 4.811043e-02, -1.839580e+02, 6.338138e+00, -5.792179e-02, -1.700209e+00, -6.373450e+00, -3.333520e-03, 4.810011e-03, 0.000000e+00, 2.076873e-01, 8.592488e-01, 2.552254e+00, 3.266624e-01, -7.325636e-01, 4.888204e-02, 6.081424e-01, 0.000000e+00, -1.354047e-01, -9.658847e-02, 0.000000e+00, 3.983357e-02, 8.833920e-01, -8.431562e+00, 1.024724e+01, -4.066932e-01, 6.877988e-02, 1.230934e-01, 1.897006e-03, 3.334827e-03, 2.353755e-02, 0.000000e+00, -4.800592e-01, 5.352384e-02, -1.327505e-01, 3.670064e-01, 2.900607e-01, -3.186877e-03, -7.849448e-03, -5.004358e-01, 8.173917e-03, -2.414477e-03, 0.000000e+00, 0.000000e+00, -3.799005e-03, 0.000000e+00, -1.231091e-02, -1.815080e-03, 1.182206e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.702283e+02, -1.266336e-03, 1.191574e+02, 7.412118e-03, 0.000000e+00, 7.037078e-03, -2.212706e+00, 1.002400e+00, -6.123799e-02, -5.968839e-01, -1.327957e+00, 0.000000e+00, -4.173705e-02, 0.000000e+00, -1.045744e-02, 8.137278e-01, 1.935727e+00, 1.213262e+00, -7.038644e-01, -8.597664e-02, 8.136871e-01, 0.000000e+00, 1.287822e-01, -7.120645e-02, 1.439280e-02, 8.665128e-03, 2.141704e-02, 2.242527e+00, -2.967881e+00, -4.078699e-01, -1.130505e-01, 8.542412e-02, 3.133351e-01, 4.079263e-01, -1.300267e-02, -1.524390e-03, -2.339519e-01, 1.584057e+00, 2.942719e-01, 1.296958e-01, 7.598275e-02, -1.794960e-03, -1.046898e-03, -1.521033e-01, -1.063089e-03, 0.000000e+00, 0.000000e+00, 1.682661e-03, 0.000000e+00, 1.208447e-03, 0.000000e+00, 1.362138e-02, 0.000000e+00, 7.729600e-03, -6.702829e-03, 0.000000e+00, 9.678691e-02
5.128205e-02, 5.151469e-02, 1.752250e-03, 1.772288e-03, 0.000000e+00, -1.308343e-03, -1.072266e-01, 2.140742e+00, 3.994980e-01, 6.850947e-02, -8.213135e-02, -1.604892e-03, 1.408551e-03, 3.382547e-02, -3.965615e-03, 0.000000e+00, 0.000000e+00, 6.471924e-03, 0.000000e+00, 5.301809e-03, 0.000000e+00, 1.877823e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -6.430367e-02, -1.005658e-03, 7.766567e-02, -8.805934e-03, 0.000000e+00, 0.000000e+00, -3.729865e+02, -1.624630e-02, 1.109612e-03, 1.256501e-02, 3.566078e-02, 0.000000e+00, 1.549965e-03, 0.000000e+00, -1.529525e-03, -1.027879e-02, -3.982995e-02, -3.090723e-02, 1.592843e-02, 0.000000e+00, -1.586927e-02, 0.000000e+00, -8.090380e-03, 1.288634e-03, 0.000000e+00, -1.057166e-03, 0.000000e+00, 0.000000e+00, -2.250605e-03, 4.961482e-03, 4.202989e-03, -1.090417e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 4.458331e-03, -4.453112e-02, -1.035998e-02, -3.087196e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.555285e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 6.907576e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.613837e+02, 0.000000e+00, 2.529687e+02, 0.000000e+00, 0.000000e+00, -2.825464e-03, -3.561336e+02, 7.466818e-03, -6.586263e-03, -1.730710e-02, 1.655563e-01, 0.000000e+00, -3.061366e-03, 0.000000e+00, 1.325750e-02, -1.494552e-02, 3.226310e-02, -5.474426e-02, -3.623767e-02, -1.232276e-02, 1.194428e-01, 0.000000e+00, 2.582968e-02, 0.000000e+00, 2.048148e-03, 2.491883e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 7.948936e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.636466e-03, 7.165686e-02, 4.143087e-03, -4.717107e-03, -1.659971e-02, 0.000000e+00, 0.000000e+00, 1.883395e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.245146e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.448152e+02, 0.000000e+00, 2.413708e+02, 0.000000e+00, 0.000000e+00, 4.811544e-02, -1.839565e+02, 6.338110e+00, -5.791085e-02, -1.700196e+00, -6.373841e+00, -3.333801e-03, 4.811978e-03, 0.000000e+00, 2.076681e-01, 8.592883e-01, 2.552266e+00, 3.266254e-01, -7.325357e-01, 4.890160e-02, 6.079424e-01, 0.000000e+00, -1.354155e-01, -9.658924e-02, 0.000000e+00, 3.983423e-02, 8.833916e-01, -8.431557e+00, 1.024724e+01, -4.066902e-01, 6.877842e-02, 1.230936e-01, 1.897142e-03, 3.335235e-03, 2.353753e-02, 0.000000e+00, -4.800752e-01, 5.350156e-02, -1.327277e-01, 3.670196e-01, 2.900840e-01, -3.186918e-03, -7.849126e-03, -5.004654e-01, 8.174846e-03, -2.414715e-03, 0.000000e+00, 0.000000e+00, -3.799876e-03, 0.000000e+00, -1.231120e-02, -1.815120e-03, 1.181991e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.702271e+02, -1.266300e-03, 1.191565e+02, 7.411808e-03, 0.000000e+00, 7.040275e-03, -2.212516e+00, 1.002384e+00, -6.123103e-02, -5.968761e-01, -1.328207e+00, 0.000000e+00, -4.173579e-02, 0.000000e+00, -1.046955e-02, 8.137529e-01, 1.935734e+00, 1.213238e+00, -7.038466e-01, -8.596415e-02, 8.135598e-01, 0.000000e+00, 1.287752e-01, -7.120695e-02, 1.439249e-02, 8.665558e-03, 2.141707e-02, 2.242527e+00, -2.967881e+00, -4.078680e-01, -1.130514e-01, 8.542429e-02, 3.133351e-01, 4.079265e-01, -1.300268e-02, -1.524294e-03, -2.339622e-01, 1.584043e+00, 2.942862e-01, 1.297043e-01, 7.599761e-02, -1.794986e-03, -1.046695e-03, -1.521222e-01, -1.062495e-03, 0.000000e+00, 0.000000e+00, 1.682104e-03, 0.000000e+00, 1.208257e-03, 0.000000e+00, 1.362001e-02, 0.000000e+00, 7.729601e-03, -6.702830e-03, 0.000000e+00, 9.679897e-02
